variant,label,seed,rate,pattern,n,weighted_f1
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,T,40,0.8994949494949495
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,V,60,0.6491228070175439
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,AT,82,0.8876759975621402
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,AV,93,0.7103621152494615
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,TV,111,0.8156025767966067
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,ATV,228,0.8644758817172612
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,NO_TEXT,195,0.6895247109551135
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,TEXT_PRESENT,461,0.8602977896430408
no-jepa-pb,no-JEPA + pattern-balanced,70,0.3,ALL,656,0.8104730885610913
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,A,77,0.639242832639059
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,T,77,0.8691359660747416
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,V,68,0.6287680836148111
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,AT,104,0.8453426046646386
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,AV,104,0.6354288568574282
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,TV,90,0.8666666666666667
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,ATV,136,0.8895775978627396
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,NO_TEXT,249,0.6438833050028147
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,TEXT_PRESENT,407,0.8693819257617478
no-jepa-pb,no-JEPA + pattern-balanced,70,0.4,ALL,656,0.7835365853658537
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,A,123,0.5645528455284553
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,T,110,0.8197094849373028
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,V,105,0.659129706573904
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,AT,85,0.8691026647421776
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,AV,81,0.625514403292181
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,TV,81,0.9374534545874109
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,ATV,71,0.8873239436619719
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,NO_TEXT,309,0.613459863752959
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,TEXT_PRESENT,347,0.8735980905705729
no-jepa-pb,no-JEPA + pattern-balanced,70,0.5,ALL,656,0.7522105701507199
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,A,143,0.669129839232932
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,T,158,0.890211667887157
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,V,110,0.6459023923444975
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,AT,75,0.8232156862745098
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,AV,73,0.6273780840475446
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,TV,61,0.7568497076693798
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,ATV,36,0.8601398601398602
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,NO_TEXT,326,0.6552344448250972
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,TEXT_PRESENT,330,0.8477991550292361
no-jepa-pb,no-JEPA + pattern-balanced,70,0.6,ALL,656,0.7516532491239363
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,A,169,0.6599783013838508
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,T,168,0.8571428571428571
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,V,183,0.6555296222953595
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,AT,52,0.8846153846153846
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,AV,32,0.45909090909090905
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,TV,41,0.8566738139908873
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,ATV,11,0.9075369075369075
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,NO_TEXT,384,0.6436197916666667
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,TEXT_PRESENT,272,0.8642499328217099
no-jepa-pb,no-JEPA + pattern-balanced,70,0.7,ALL,656,0.7354954560527076
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.0,ATV,656,0.8559631828911765
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.0,TEXT_PRESENT,656,0.8559631828911765
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.0,ALL,656,0.8559631828911765
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,A,6,0.6249999999999999
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,T,6,0.8000000000000002
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,V,8,0.8681818181818182
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,AT,50,0.8211868131868131
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,AV,55,0.7024793388429753
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,TV,60,0.9333333333333333
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,ATV,471,0.8479313181439709
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,NO_TEXT,69,0.720502224751173
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,TEXT_PRESENT,587,0.8523102474848986
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.1,ALL,656,0.8384673195524841
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,A,21,0.6207792207792208
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,T,23,0.7301003344481607
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,V,30,0.6749590834697218
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,AT,77,0.8335496690864221
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,AV,93,0.658364733633551
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,TV,85,0.894499836330983
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,ATV,327,0.8504391701923568
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,NO_TEXT,144,0.659188790560472
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,TEXT_PRESENT,512,0.8501520416295216
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.2,ALL,656,0.8085517233027344
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,A,47,0.7463356973995273
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,T,41,0.951514080358195
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,V,41,0.6952559635486464
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,AT,100,0.82
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,AV,114,0.6668721109399076
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,TV,77,0.8821142830406855
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,ATV,236,0.8109419344050611
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,NO_TEXT,202,0.693069306930693
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,TEXT_PRESENT,454,0.8376240499588518
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.3,ALL,656,0.7932132047757825
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,A,69,0.4689675059967755
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,T,68,0.8508771929824561
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,V,93,0.6755491052726077
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,AT,97,0.8246300791591554
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,AV,90,0.6921212121212121
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,TV,100,0.8778125
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,ATV,139,0.8411536676757759
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,NO_TEXT,252,0.6520486899760317
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,TEXT_PRESENT,404,0.8477883059990298
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.4,ALL,656,0.7725764363395025
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,A,99,0.6745638200183655
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,T,120,0.908249595952498
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,V,118,0.5994874968331956
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,AT,76,0.7661857057416267
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,AV,84,0.6663417803768681
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,TV,89,0.8652707876529465
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,ATV,70,0.7214285714285714
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,NO_TEXT,301,0.6454295102340372
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,TEXT_PRESENT,355,0.8291648478940846
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.5,ALL,656,0.7487017233420525
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,A,129,0.6859747344243469
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,T,136,0.8534517973856209
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,V,155,0.6316598240469208
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,AT,61,0.8855628143661065
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,AV,64,0.552536231884058
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,TV,78,0.8977084930573304
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,ATV,33,0.7878787878787878
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,NO_TEXT,348,0.6398687829784456
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,TEXT_PRESENT,308,0.8642386407069805
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.6,ALL,656,0.7506804142759528
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,A,161,0.623994545241469
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,T,189,0.8365872751662451
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,V,170,0.6266753956809074
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,AT,37,0.8673501087294192
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,AV,37,0.6727859935407107
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,TV,46,0.8474622086374317
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,ATV,16,0.805668016194332
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,NO_TEXT,368,0.6299928804654703
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,TEXT_PRESENT,288,0.8409820203801684
no-jepa-groupdro,no-JEPA + GroupDRO,66,0.7,ALL,656,0.7283883966871616
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.0,ATV,656,0.8467693435012515
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.0,TEXT_PRESENT,656,0.8467693435012515
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.0,ALL,656,0.8467693435012515
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,A,5,0.4499999999999999
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,T,7,0.7142857142857143
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,V,6,0.6666666666666666
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,AT,55,0.8527667984189722
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,AV,59,0.7820380632152091
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,TV,58,0.8267502612330199
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,ATV,466,0.8492000596524755
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,NO_TEXT,70,0.7580382315580754
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,TEXT_PRESENT,586,0.8456793194551779
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.1,ALL,656,0.8362031931809621
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,A,18,0.6666666666666666
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,T,14,0.7794486215538846
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,V,24,0.6803849303849304
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,AT,75,0.8666666666666667
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,AV,92,0.6729724080267558
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,TV,81,0.841436925647452
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,ATV,352,0.8591183480660902
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,NO_TEXT,134,0.6767900156479159
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,TEXT_PRESENT,522,0.8555271922149729
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.2,ALL,656,0.8190655056156291
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,A,45,0.6305171530977982
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,T,56,0.8197278911564626
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,V,50,0.7018065034122841
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,AT,95,0.9046041189931349
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,AV,99,0.5972489674386091
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,TV,89,0.8196217576326804
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,ATV,222,0.8247081430876351
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,NO_TEXT,194,0.6380559779925561
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,TEXT_PRESENT,462,0.8395726951067507
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.3,ALL,656,0.7816307841553439
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,A,75,0.6659368728334245
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,T,88,0.8627751196172249
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,V,90,0.536
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,AT,86,0.784391013007489
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,AV,89,0.5862050427396376
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,TV,81,0.8201502201502202
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,ATV,147,0.8228471876555501
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,NO_TEXT,254,0.6017885773328108
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,TEXT_PRESENT,402,0.8238287922488868
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.4,ALL,656,0.7421711743238514
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,A,121,0.5665496454177972
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,T,105,0.7695238095238096
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,V,119,0.689624926157434
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,AT,77,0.8291074005359721
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,AV,80,0.5891562294001318
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,TV,78,0.8713663787193199
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,ATV,76,0.8304108884048782
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,NO_TEXT,320,0.6275046106612469
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,TEXT_PRESENT,336,0.8209836742062775
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.5,ALL,656,0.7294158690494531
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,A,139,0.6567382457670227
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,T,149,0.8188735825900653
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,V,147,0.5964391959708119
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,AT,67,0.9396050052766471
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,AV,64,0.6469661150512215
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,TV,58,0.8620689655172413
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,ATV,32,0.875
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,NO_TEXT,350,0.6276707046454946
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,TEXT_PRESENT,306,0.8589714527058304
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.6,ALL,656,0.739730820957467
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,A,164,0.6970866274179984
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,T,163,0.8533289008431806
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,V,177,0.7100212237109238
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,AT,44,0.9319965748537178
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,AV,52,0.6538461538461539
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,TV,38,0.6789031402034498
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,ATV,18,0.7662337662337663
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,NO_TEXT,393,0.7006525184955776
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,TEXT_PRESENT,263,0.8378928983079614
no-jepa-groupdro,no-JEPA + GroupDRO,67,0.7,ALL,656,0.7557956649437109
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.0,ATV,656,0.8552177406971684
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.0,TEXT_PRESENT,656,0.8552177406971684
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.0,ALL,656,0.8552177406971684
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,A,4,1.0
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,T,8,0.873015873015873
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,V,3,0.3333333333333333
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,AT,47,0.8712605983042713
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,AV,53,0.6558955347756321
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,TV,71,0.9015266423717128
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,ATV,470,0.8536132923917263
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,NO_TEXT,60,0.6611829220524873
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,TEXT_PRESENT,596,0.8609763667613174
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.1,ALL,656,0.8430986936791027
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,A,23,0.6242236024844721
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,T,19,0.8293460925039873
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,V,29,0.6141592044723692
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,AT,79,0.8309376758235765
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,AV,86,0.7330392166327176
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,TV,94,0.8130919342760231
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,ATV,326,0.8346607183380377
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,NO_TEXT,138,0.6933382593139924
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,TEXT_PRESENT,518,0.8302107723351876
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.2,ALL,656,0.8010353047310909
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,A,47,0.7423427636193594
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,T,59,0.8611038678835288
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,V,41,0.6450743210453475
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,AT,93,0.8918639758461783
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,AV,92,0.6946816770186335
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,TV,97,0.8536422744787884
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,ATV,227,0.8049705006917149
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,NO_TEXT,180,0.6999031778415575
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,TEXT_PRESENT,476,0.8390227297193694
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.3,ALL,656,0.8021562754704084
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,A,85,0.7169435215946843
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,T,64,0.90625
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,V,65,0.5932950191570882
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,AT,92,0.835538752362949
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,AV,89,0.4441769217050115
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,TV,104,0.9234714003944773
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,ATV,157,0.8571247823689077
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,NO_TEXT,239,0.5871719244428273
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,TEXT_PRESENT,417,0.8767502356160155
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.4,ALL,656,0.7772464788551319
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,A,109,0.6383436774976151
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,T,116,0.8589080459770114
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,V,98,0.6517153413089374
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,AT,88,0.8496203557049415
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,AV,83,0.7590361445783133
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,TV,86,0.8338945596127539
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,ATV,76,0.8674420426065164
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,NO_TEXT,290,0.6775555184588756
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,TEXT_PRESENT,366,0.8523717493178887
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.5,ALL,656,0.7747507082381444
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,A,150,0.7044210526315791
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,T,140,0.8857142857142857
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,V,150,0.6355054711742609
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,AT,70,0.8417289377289378
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,AV,44,0.7518392756083757
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,TV,64,0.8740079365079365
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,ATV,38,0.9214487832484437
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,NO_TEXT,344,0.6829080631613766
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,TEXT_PRESENT,312,0.8777486256871564
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.6,ALL,656,0.7746988286752168
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,A,177,0.5847243179593953
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,T,131,0.8666580411437442
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,V,195,0.6039886039886041
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,AT,44,0.8373977465658281
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,AV,45,0.6362278244631185
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,TV,42,0.7583774250440916
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,ATV,22,0.811965811965812
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,NO_TEXT,417,0.5992745565917154
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,TEXT_PRESENT,239,0.836836008873907
no-jepa-groupdro,no-JEPA + GroupDRO,68,0.7,ALL,656,0.6852390499078648
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.0,ATV,656,0.8481465269130819
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.0,TEXT_PRESENT,656,0.8481465269130819
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.0,ALL,656,0.8481465269130819
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,A,8,0.75
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,T,6,0.6666666666666666
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,V,7,0.7142857142857143
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,AT,48,0.8102226720647773
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,AV,56,0.6283142389525368
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,TV,49,0.8155282973684911
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,ATV,482,0.8504867859183772
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,NO_TEXT,71,0.6519182937352758
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,TEXT_PRESENT,585,0.8422237474262183
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.1,ALL,656,0.8210348092851011
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,A,29,0.5702148925537232
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,T,23,0.8260869565217391
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,V,24,0.7500000000000001
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,AT,90,0.798961038961039
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,AV,83,0.7033953997809419
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,TV,77,0.8291413510147426
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,ATV,330,0.8426680877520206
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,NO_TEXT,136,0.6966551326412919
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,TEXT_PRESENT,520,0.8324180007961146
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.2,ALL,656,0.8047252335403833
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,A,49,0.5491496598639456
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,T,45,0.934149243583206
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,V,45,0.7755555555555553
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,AT,101,0.8228865194211729
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,AV,91,0.6710463449593884
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,TV,96,0.8226212323434545
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,ATV,229,0.8637620840118042
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,NO_TEXT,185,0.6632969811917181
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,TEXT_PRESENT,471,0.8531122850077526
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.3,ALL,656,0.8012106432924172
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,A,89,0.5386150171999544
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,T,77,0.8170857511283043
no-jepa-groupdro,no-JEPA + GroupDRO,69,0.4,V,74,0.649480662390295
