seed,rate,pattern,sample_index,base_norm,gap_norm,difference_norm,sum_norm,cosine,relative_difference,gap_base_norm_ratio,centered_base_norm,centered_gap_norm,centered_cosine
66,0.1,AV,285,8.443964819770553,4.843181839772329,7.93532691260158,11.249199580920749,0.3886419888759951,0.5972182828961549,0.5735672688299918,3.221648014167608,1.2178018555685142,-0.06719011939668831
66,0.1,AV,295,13.530756575409036,7.8217517129457566,9.662540389847381,19.878572884854123,0.712890825045043,0.4525248396750244,0.5780720146248958,6.784750943563599,3.882150031128544,0.8295619492738863
66,0.1,AV,314,8.295014505549437,4.975462078079017,8.201127157315376,10.948355603692278,0.3186700592084705,0.6179979374239625,0.599813547613496,4.27872128121676,3.8047564443530155,0.8507388900607817
66,0.1,AV,322,13.873215052987293,7.541628100392637,10.821470454545384,19.534079907268,0.6319520633777121,0.5053256928868712,0.5436106966977862,7.415294998604627,3.4994381122811036,0.6280680389718231
66,0.1,AV,329,7.580387425389942,5.326668778614984,7.873592571651954,10.472721117636542,0.29523611897836377,0.6100223356282325,0.7026908361931086,7.235661475272792,6.033894337419559,0.9401270939545661
66,0.1,AV,339,10.957642538334632,7.36962060722499,7.973254944449418,16.887559959198505,0.6860892258811059,0.4350488603303107,0.6725553038842825,3.5313416330098764,3.072473550121806,0.8007882030175619
66,0.1,AV,353,10.583574474642605,5.905023769353263,9.002458098549564,14.584870823484396,0.5267283497080627,0.5459808023297374,0.5579422891104726,3.340741690337707,2.139581190553577,0.6649134274018764
66,0.1,AV,370,10.920163012855083,8.529293970844671,7.6703924392431295,18.032268619473058,0.7148489634002052,0.3943756602393347,0.7810592168637126,4.3696468128530785,4.566889559534323,0.6357114819309378
66,0.1,AV,379,11.163562777455192,7.912276886558105,7.984088957778784,17.6270485999717,0.6989963868092901,0.418544562043097,0.708759116089439,3.71769227061603,3.7513255709404003,0.8558892448527976
66,0.1,AV,381,13.952187381636127,7.764587518704874,10.833511823648823,19.81261531708242,0.6350207186774007,0.498854543244297,0.5565139935638068,7.424546667748396,3.790270959314115,0.672077443115874
66,0.1,AV,395,10.365222737764503,5.215302892119036,9.563940291802764,13.334372854201375,0.3992790293263787,0.6138393863592811,0.5031539624438245,3.9866619293889847,1.2180091457344302,-0.39850241224687466
66,0.1,AV,417,7.854037558476381,5.659351036373904,8.517950578452508,10.717874704845576,0.238012040855358,0.6303341696026229,0.7205658228952717,5.63064200935294,5.570884931541148,0.8815142914767118
66,0.1,AV,428,8.136688749609416,5.049599179634934,7.778940706314082,11.085864551474108,0.37958751417661635,0.5899265015336169,0.6205963304025031,4.083799822500864,1.9363680309199016,0.5815967553784963
66,0.1,AV,445,10.259789862593443,7.691925071935118,7.738145714246041,16.400582293893535,0.6624009505939337,0.4310532861327021,0.7497156545066677,3.946075986784884,3.5101770029826524,0.5126265374277678
66,0.1,AV,450,11.532719749226128,8.721972095832301,7.712073916254226,18.938763423718207,0.7436287080204972,0.38075493694246215,0.7562805899638344,4.58550806528205,4.949883932520078,0.8157320449157404
66,0.1,AV,452,10.878963682434255,5.895937083709274,9.7863835279682,14.507051638464523,0.44698406331172535,0.5833944214871228,0.5419576032990314,5.1314981374699355,2.2279081014503594,0.015529784407027016
66,0.1,AV,456,11.926933224387573,7.457953663896552,9.018761674974538,17.731541270675454,0.6550538037726443,0.46524706215465794,0.6253035481616444,4.326643497383392,3.0109896162567957,0.793259915626785
66,0.1,AV,462,8.235014843308763,5.456583121036515,7.426017500721206,11.833587863854936,0.47228209962483514,0.5423777063904106,0.6626075635395096,3.9551044881949826,1.5868696586524547,0.791564233945397
66,0.1,AV,491,8.97058275392104,5.603502111948693,8.039190945472075,12.613983933292364,0.469913672069747,0.5516086271940563,0.6246530761336997,2.3062441016992272,1.8960109142679245,0.8030311918466269
66,0.1,AV,502,7.8160217038070465,4.58067663541508,8.700783591766717,9.404358155370515,0.08894810020540785,0.7018629762279653,0.5860624252340437,3.3130367931525186,3.734701327913526,0.8874007256119258
66,0.1,AV,512,8.8598769221679,5.4917604959062025,8.07668589904171,12.332106459520181,0.4462318096855298,0.5627710388551295,0.6198461382872618,2.440437000869375,1.8314440140562909,0.8045805431607148
66,0.1,AV,536,8.679219781281537,5.81662217576835,7.917150482373516,12.475681437673474,0.4603529345981379,0.5461669978074712,0.6701780024413083,5.188649002319134,3.276048394908677,0.7311163241791028
66,0.1,AV,560,8.108574201231573,7.072487896674344,8.087370285491655,12.88924214670177,0.43910584824816207,0.5327275676322561,0.8722233676544685,9.858352416624472,9.157013238788956,0.9669612605250474
66,0.1,AV,564,8.56740824427132,5.689021540053251,7.91839659707393,12.199585875997762,0.4417756995891772,0.5554263386321642,0.6640306353858263,4.471009791702358,3.651610081449048,0.9106895447371371
66,0.1,AV,571,11.76053390969241,8.586611974746548,8.108038129037498,18.92986644933994,0.7243772518012883,0.39848528020032253,0.7301209316415401,4.291257848573714,4.271190208685112,0.9440630203021687
66,0.1,AV,616,10.507755029366967,8.084695664250878,7.700406652820109,17.095443160757526,0.6855574620276526,0.41416845900058763,0.7694027545994223,4.337471771406058,3.7025600159842558,0.5684551618661797
66,0.1,AV,621,10.766593458939688,7.340675910278444,8.274872890149267,16.466225849037873,0.6410623420245871,0.4569917595756502,0.6818011600673335,2.930319484250053,2.667723363437637,0.8400361606898021
66,0.1,AV,627,13.772036620271734,8.418219974102517,10.184916061322122,20.428860105957728,0.6762474958810726,0.4589814461137974,0.6112545447135486,7.026991351519277,4.4866405481324625,0.7428700403423081
66,0.1,AV,630,10.463207313081764,7.201468903681029,8.19237936358338,15.986389325221573,0.6252435578158113,0.463771838388369,0.6882659100787668,2.5974517391641996,2.5349398018859777,0.8184008287393514
66,0.1,AV,642,8.69187420326638,5.570949229351752,8.002485284737048,12.211819447994307,0.4393084819712202,0.5610730107221193,0.6409376273828499,2.579635175589369,1.9104584747080606,0.7861112525462902
66,0.1,AV,670,9.28394200300407,6.139188523299064,7.969031772436875,13.574128417301493,0.5296501943229663,0.5166935311120019,0.66126959014959,2.8064002980609724,1.9532290547204283,0.7004895590422227
