seed,rate,pattern,n,base_zero_fraction,gap_zero_fraction,base_norm_valid_count,base_norm_mean,base_norm_median,base_norm_p90,gap_norm_valid_count,gap_norm_mean,gap_norm_median,gap_norm_p90,difference_norm_valid_count,difference_norm_mean,difference_norm_median,difference_norm_p90,sum_norm_valid_count,sum_norm_mean,sum_norm_median,sum_norm_p90,cosine_valid_count,cosine_mean,cosine_median,cosine_p90,relative_difference_valid_count,relative_difference_mean,relative_difference_median,relative_difference_p90,gap_base_norm_ratio_valid_count,gap_base_norm_ratio_mean,gap_base_norm_ratio_median,gap_base_norm_ratio_p90,centered_base_norm_valid_count,centered_base_norm_mean,centered_base_norm_median,centered_base_norm_p90,centered_gap_norm_valid_count,centered_gap_norm_mean,centered_gap_norm_median,centered_gap_norm_p90,centered_cosine_valid_count,centered_cosine_mean,centered_cosine_median,centered_cosine_p90
69,0.6,AT,63,0.047619047619047616,0.047619047619047616,63,9.930381574664862,10.349970961059814,13.695241548587669,63,6.261399061632846,6.8271379412670505,9.250045062920572,63,7.930902120446979,7.866576374436247,12.131003665008093,63,14.634279305607345,15.552672419917181,19.510586695906838,60,0.5662941983818813,0.625914158243088,0.7904359910967509,60,0.5115190992597983,0.4660549949040769,0.6767216666933306,60,0.6224847600243087,0.6707613166091853,0.8388497969727788,63,6.905123324762866,7.155403739827104,10.367223353777801,63,4.3713554768488,4.253771743528271,6.359406304236888,63,0.5723614379701364,0.618744742823771,0.862196398248542
69,0.6,AV,46,0.043478260869565216,0.043478260869565216,46,10.079244767859244,9.805480309816854,13.597034839222239,46,7.064723300085988,7.11324519274784,11.03461019635279,46,6.8816864502640485,6.814834824288237,10.365125974874042,46,15.931222504151213,15.744338770975988,23.293607982494642,44,0.6874948175060692,0.7057588886924657,0.8643862592517935,44,0.4250623822228063,0.41452487968316976,0.580366053186587,44,0.690357458986596,0.7191607966044463,0.8790931840828756,46,7.849766331793492,7.827664454885318,10.25150365436978,46,6.4690775041382675,6.78359686587566,9.184775760414492,46,0.8008972467678441,0.8575121735514925,0.9568816026154809
69,0.6,TV,54,0.018518518518518517,0.018518518518518517,54,10.40965990778367,10.548374582876159,13.706071411973534,54,1.9822817921431384,1.9593309128123666,2.7908462206349594,54,10.495536129162382,10.60158214315134,14.166466474074337,54,10.720557405255606,11.185986222875687,13.607177787970972,53,0.06718557015112933,0.06933985545631612,0.3338512110007115,53,0.838116473130753,0.8477442082038691,0.9147410980058873,53,0.20265065760850554,0.19079278766106486,0.29417949649153113,54,6.781479525919343,6.156007722761302,10.248518572986193,54,1.2708714094459794,1.192568542135561,1.7941795606065498,54,0.12700763837170786,0.1366761299940162,0.541121914805258
69,0.7,AT,43,0.09302325581395349,0.09302325581395349,43,9.176273308316325,10.114584515100098,13.28751846152808,43,5.7457347984050555,6.28278102659551,8.357400850998443,43,7.2414935022377,7.091512988675235,11.240662664150744,43,13.520927226600985,15.398014269143623,19.882894830158722,39,0.5812158298793225,0.6036538948861518,0.8077700727485079,39,0.5040996724419909,0.49249589052596315,0.6921301391291913,39,0.6192734060589868,0.6271114372687597,0.9002907749333522,43,7.032767293305253,6.777713361878975,9.785846405442603,43,4.129135456657191,3.8831343497598234,5.130142221132168,43,0.546883450297079,0.6285052769582807,0.8071827021731995
69,0.7,AV,45,0.044444444444444446,0.044444444444444446,45,10.037441184998414,10.57615111123944,13.50537791974288,45,7.056588038293248,7.362147320444954,11.232477958462619,45,6.520189639929035,6.705248033512921,8.065484907937732,45,16.07677847152271,16.07312922124065,23.29208920757113,43,0.7213593224337128,0.7580200550696469,0.8675289829269301,43,0.4098795473951592,0.40027962002743817,0.5429735650486609,43,0.6839412292670913,0.6783747073030066,0.8744770211046777,45,6.830413160057338,6.624531445192378,11.68734292732013,45,5.483471222363502,4.446700562757866,10.433885399136658,45,0.7640653970975992,0.8051326845478328,0.95609576341648
69,0.7,TV,52,0.019230769230769232,0.019230769230769232,52,10.460051796379936,10.460441796170695,13.426130738691828,52,2.030796836120158,1.9814030626736314,3.0518285543965025,52,10.468938887509609,10.529218559585138,14.007864013551744,52,10.865884132370683,11.262548057502414,13.481414404582162,51,0.08533610219345682,0.09814335293281265,0.3072471675743202,51,0.8358208281032152,0.8444638084084028,0.9175306702873771,51,0.19957151444296053,0.19265789183353832,0.30046861795100055,52,6.760934624586265,6.479132777428341,10.428374526897729,52,1.2280386786168624,1.1367679292994666,1.8168522095213413,52,0.15889172663886514,0.1846549813836112,0.5006550265774948
70,0.0,AT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0,AV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0,TV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.1,AT,54,0.037037037037037035,0.037037037037037035,54,13.451558726918076,13.790159079439222,18.56663542884209,54,8.757472719619065,8.700229511010553,11.323808875621426,54,8.968286038105996,8.976224707016225,12.269997853794287,54,20.894995347279437,21.09643169453963,28.413287685598977,52,0.7408322476182311,0.7801355032692453,0.8273261198267857,52,0.4113254093370177,0.40115474225456227,0.4871972850430214,52,0.664552136846743,0.6433836905105907,0.8432185912650998,54,7.14224703462018,6.442392374989618,11.99154200960271,54,4.264300389260787,3.6568051063306695,7.523039357217126,54,0.6416647867060904,0.7196398211461426,0.8565829618404278
70,0.1,AV,54,0.018518518518518517,0.018518518518518517,54,13.444923538366961,12.788176385731662,20.570219150586638,54,8.781492775401425,8.410996808967354,13.878019079241602,54,8.7735266887977,8.884252276075514,10.916682139233657,54,20.897910274058038,18.168378080083762,33.3625275429377,53,0.700255609094496,0.757915367254392,0.8670900771356339,53,0.43224958439900735,0.38823860881243727,0.6218218976446492,53,0.6346459175003948,0.6662736797105911,0.7924156388768168,54,8.864655452913619,8.22823008186781,13.31465441789251,54,7.28037379813703,7.41613427888994,11.696589491986668,54,0.8487241050735833,0.9302123889915369,0.9778767052678834
70,0.1,TV,63,0.047619047619047616,0.047619047619047616,63,13.210820155950087,12.721472203567734,19.23412389090727,63,4.784318937370782,5.08103920849145,6.123874193574743,63,11.738320866896784,11.559847943306531,17.247834339267673,63,16.09641580933117,15.635969344645167,22.39404690289569,60,0.4746184751102102,0.4963587577428117,0.5610541305634009,60,0.6467366008898991,0.6500228540655021,0.7048986927806388,60,0.37900517915712545,0.3555944849674457,0.49348315211812455,63,8.18504645832781,7.6583125003863355,12.062728667628765,63,2.0087912605760803,1.7134254943475216,3.0665976868865705,63,0.43153769717479057,0.4791837358007143,0.6534245080094908
70,0.2,AT,80,0.0625,0.0625,80,12.936706337980183,13.247907341671842,18.328969130092265,80,8.776546840645247,8.516383270538894,11.965935842371483,80,8.765173986684635,8.888612605227653,12.424089533418934,80,20.316241344553234,20.49489297507477,28.79744570879838,75,0.7295893461857506,0.756031550176019,0.8362425439013432,75,0.4073436346949987,0.40490603550631055,0.4937183157744933,75,0.6990551161435732,0.685148568854436,0.8612767379923482,80,8.753048528449682,8.401294175198085,12.170264554240319,80,4.638432789279763,4.2295663956728955,7.72777369733701,80,0.5956014260024676,0.6584524934410037,0.8406413144121777
70,0.2,AV,90,0.022222222222222223,0.022222222222222223,90,13.464380536072554,12.635006181620057,18.94668681913303,90,8.546174252376842,8.332830773155775,13.603619066273986,90,9.025506343118538,8.996948053325408,10.621381971357634,90,20.622061000056284,19.577627397748238,30.821992586769216,88,0.6924701029171736,0.7413698660560988,0.8557655430595907,88,0.44346227295049306,0.41876620768721595,0.6271304471117645,88,0.6160851713249526,0.6422368284561939,0.7753892751973901,90,8.292316933385207,7.8482804347266875,13.467993756352483,90,6.500508057095264,5.899559944786274,11.237512517580399,90,0.8032262390465408,0.8851870703743241,0.975100625381996
70,0.2,TV,71,0.014084507042253521,0.014084507042253521,71,14.127655150066692,14.324767691185334,19.165443583750402,71,4.830527596079531,4.903438899675195,5.780480383533403,71,12.550892383416185,12.57295183094954,17.24116531372233,71,17.018263647624323,17.161744525369002,22.008581409372688,70,0.48712836157802897,0.49610967860451993,0.5644916336206461,70,0.6583975279071366,0.6510524105971702,0.715725410271916,70,0.3526956612342612,0.33964606242498757,0.45626076458029563,71,7.56383722716925,6.952318118111191,12.868134144975203,71,1.615618760990936,1.4794456585458273,2.233964294790178,71,0.345224512414348,0.3580861942592974,0.6029536946506632
70,0.3,AT,82,0.036585365853658534,0.036585365853658534,82,12.904592342614054,11.73664608045,19.031832035012197,82,8.641187350438662,8.39988121856823,11.818474983190217,82,8.751971597996034,8.987944091406764,12.095806150596907,82,20.168242866525933,18.758116568793756,29.47907198165171,79,0.7316449142876936,0.7510448429390201,0.8335444699066621,79,0.40885005730499585,0.4163502898763493,0.5033910817084521,79,0.6914821779155264,0.6801926365653868,0.8683391479241793,82,8.191036754054556,7.467800083398666,13.442783891936017,82,4.236826903550959,3.776767296737834,7.723312350882517,82,0.5749685676712052,0.6243389100134493,0.8600412172321442
70,0.3,AV,93,0.043010752688172046,0.043010752688172046,93,13.049262824447073,12.97126301144905,19.08675413116356,93,8.421499947972997,8.702461054523392,13.276914066727214,93,8.666570579224043,8.79978498830111,11.507259326408148,93,20.134274837696047,20.310624118726697,29.72698814233221,89,0.6924459531803497,0.773287397942945,0.854982855815198,89,0.4409761992506305,0.3952385635947921,0.6212374829395731,89,0.6288760592851999,0.6398946507942487,0.8091747065486237,93,8.322459811077135,8.28036405323428,12.275915198473596,93,6.425858782579283,6.083075757065767,9.805190981347703,93,0.8080709957658117,0.860304022949694,0.9552347986681897
70,0.3,TV,111,0.02702702702702703,0.02702702702702703,111,12.618341853959095,12.42900951762253,16.711585792271162,111,4.490346139230498,4.663836277675314,5.66171990097834,111,11.165835455238057,11.005096419618082,15.20952334711034,111,15.341335602053443,15.232814936302313,19.921756511476563,108,0.4910322951253597,0.5090235576749551,0.5651606047924806,108,0.6488837124028742,0.6510127052921009,0.7105497406808514,108,0.3673525506587913,0.35328674247040903,0.47222062284841354,111,7.415304193127038,7.153325834974124,11.672532868571158,111,1.755255888366393,1.6270341875014278,2.443624512547691,111,0.3635874085270985,0.37565298651222306,0.5858489092632903
70,0.4,AT,104,0.04807692307692308,0.04807692307692308,104,12.205146620514789,11.548918154528671,18.839418738803353,104,8.281521217457163,8.269877981106218,12.179476977708077,104,8.118346219009121,8.608217357389073,12.206500105014866,104,19.252763289556807,18.99654638202693,29.655681336956096,99,0.7268962643988137,0.7559181395800747,0.840395582290735,99,0.4069802670057711,0.4001421160932073,0.4973918235315887,99,0.6923742557233208,0.6765624349720777,0.9200132948822938,104,8.323251303512084,8.582789506204076,11.9207553649432,104,4.5694819586256115,4.319250438045682,7.350055353916933,104,0.6079047418125056,0.6790009792892768,0.8454916658146101
70,0.4,AV,104,0.009615384615384616,0.009615384615384616,104,12.863538504399362,12.142519889849162,19.48769450922849,104,8.287115450612998,7.198981869980059,13.63916011540661,104,8.467430881085816,8.586356320638192,10.581782688834686,104,19.846915155251963,17.99768151728309,32.060615382682,103,0.6987741769286102,0.7343430423359188,0.8703553244561467,103,0.4324258525834808,0.4300843932716339,0.5943736719428073,103,0.6301678578678576,0.6336948979226159,0.7869696832634332,104,7.9122540737420906,7.3951563323858025,13.049455387438895,104,6.2520411459681275,6.286010813377432,10.665898281291318,104,0.8008313386940056,0.8878407955358993,0.9580504359250502
70,0.4,TV,90,0.05555555555555555,0.05555555555555555,90,11.829495818666853,11.284983696031254,17.808761404291396,90,4.133203325848202,4.5924231274470335,5.530284090872984,90,10.441002472766746,10.122663727517088,16.09011425706945,90,14.361071105919802,14.207239903626796,20.879784807941412,85,0.4877596007993851,0.5082963738570073,0.5814452192624798,85,0.6553012207657944,0.6440614897451058,0.7248810131811053,85,0.3561754953813492,0.3497005597595075,0.4769531760514419,90,8.002553991925943,7.784756074649794,11.445589183025447,90,1.8886708176846478,1.7306488062234084,3.0346852977568357,90,0.4113486687763491,0.46735848888922016,0.6340288507743288
70,0.5,AT,85,0.07058823529411765,0.07058823529411765,85,12.014587649243575,11.401649955677529,18.560867032136244,85,7.764446567222548,7.832098098304154,11.81848104979584,85,8.118768601408233,8.560629387734496,11.998894933874935,85,18.521641644503944,18.097547920954558,28.529967678677608,79,0.6975883882363444,0.7376248138594369,0.8422616829859674,79,0.4285369138794329,0.4153470752726383,0.5531171535447286,79,0.651300923973432,0.6484979395936721,0.8811051120221274,85,8.601115118744854,9.058270581450442,13.018539771160489,85,4.7487469477409405,4.409710367354185,7.110378515929341,85,0.628068009018435,0.6980874023186162,0.8427365713400456
70,0.5,AV,81,0.0,0.0,81,12.557977258506094,11.166186645105897,18.72515676242313,81,8.158895983453313,7.328412333043422,13.195804284915775,81,8.431229727842776,8.468975609864401,10.13589254520597,81,19.379836312365494,17.411600251913093,30.41709759025406,81,0.6788247949453051,0.7497853928034335,0.8663952808439024,81,0.44781386025498165,0.40383179157813376,0.6560636826157678,81,0.6305841700005045,0.6620706781975549,0.8026499858159863,81,8.156239307235339,7.737656610552169,12.142755952993491,81,6.653086486289171,6.837128218161421,10.751696748087634,81,0.8008680214142155,0.8881980947709337,0.9674800779444512
70,0.5,TV,81,0.037037037037037035,0.037037037037037035,81,12.396341074675327,11.889606744503618,18.03972631859717,81,4.056789763026906,4.400754121864126,5.193218980970528,81,11.095791519985111,11.015619762455314,16.414787947443376,81,14.776486445257438,14.447131600633131,20.618164931774686,78,0.4596839437088068,0.47676906973179234,0.5595662805188074,78,0.6740585329105286,0.667948219325941,0.7322435471759144,78,0.33501375450458915,0.3268724775409797,0.44742793974441913,81,7.895040811774792,7.443465387866892,11.937083856993318,81,1.7132827527035948,1.5067499360703045,2.435944780321585,81,0.3822902806546502,0.40900028629435464,0.6147066823849068
70,0.6,AT,75,0.05333333333333334,0.05333333333333334,75,10.511072237948289,10.207521863603073,15.939599045266782,75,6.556717660530798,7.078836933750545,9.60816824656024,75,7.599021059084289,7.733544900728082,11.599475336353647,75,15.813671203424459,16.797761794183504,23.106602836327777,71,0.6541459252683748,0.7032493650698411,0.806305879419367,71,0.47135315963891,0.4454232608050579,0.6194255124828072,71,0.6161477942154832,0.6040191185796583,0.8462136747360637,75,7.831438639106107,7.461783503221367,11.571126922318891,75,4.383673586621532,4.070508360118981,6.675585296281174,75,0.5986846788845576,0.6716684938222454,0.8467772572603244
70,0.6,AV,73,0.0410958904109589,0.0410958904109589,73,11.576667828308237,11.470498498921112,16.41103122777162,73,7.867620430957708,8.619325943471202,12.23411442568737,73,7.498446944249513,8.148886724737338,9.76819172782402,73,18.31908209235472,18.616982938681893,27.239720770999266,70,0.7051475538017383,0.7814476774949055,0.8645753913742403,70,0.4247546495381962,0.38920631837247366,0.5865178096745598,70,0.6531399552936401,0.7062381809213277,0.81562668610633,73,7.662888514809019,6.996158882577742,12.636479707834953,73,6.033977142155087,5.441233834199323,10.714892606500149,73,0.7659621574174791,0.8121863613537136,0.9550576689864264
70,0.6,TV,61,0.01639344262295082,0.01639344262295082,61,12.567134933891415,12.4548322603971,16.91460552652351,61,4.048259749916365,4.354753548660379,5.366147350029184,61,11.249305436108619,11.325500067162976,15.348257275938892,61,14.964493478769423,14.985024148304266,19.609933786279804,60,0.47439618573230447,0.48578375276343244,0.59519700227367,60,0.6791604199812855,0.6677175027420519,0.7763229156821881,60,0.328015341128518,0.34265969054539525,0.4446702730205007,61,7.118978730229097,6.6835174981388015,10.718464294355364,61,1.6882214089654652,1.4868776943822757,2.340594939483545,61,0.35102617468173825,0.3840428996130328,0.596964669660346
70,0.7,AT,52,0.07692307692307693,0.07692307692307693,52,10.310738365547206,10.242915792659225,16.131354318844455,52,6.469675916544679,7.140627140233122,9.877330602345404,52,7.193894816070582,7.3007012038957555,11.343166346229296,52,15.741123195708704,16.341486988281346,24.494869717183462,48,0.6840684438023014,0.7415807103474528,0.8181161582450874,48,0.46045175835523944,0.4022381077404077,0.7831580399382314,48,0.6255282448252261,0.6577169648632883,0.831884225727377,52,7.010058318495193,6.678931257486202,9.998785746474706,52,4.396467867265603,4.284729031583253,5.719138767471685,52,0.6435030137814661,0.7092531159185886,0.850476361074263
70,0.7,AV,32,0.0,0.0,32,11.785755675114025,11.580467440314155,15.76542355811566,32,7.724492691979378,6.700546906060403,12.286792358528873,32,7.93306480264838,8.33073332983296,9.044389139402858,32,18.200396075591627,16.304855845579056,27.290631352865663,32,0.6740874471692921,0.7066332436538556,0.8597390108353955,32,0.44317144150808097,0.44578191541959655,0.6179749546780884,32,0.6376943609207666,0.6766766984431378,0.7927961798751617,32,7.736778120162728,7.615244044318771,11.559011785909844,32,6.483572299234661,6.796042127300993,9.522695468900476,32,0.8166544527815478,0.8872486585227786,0.9664984819800173
70,0.7,TV,41,0.04878048780487805,0.04878048780487805,41,11.022912731817476,11.434587884346959,14.86501706898972,41,3.3881248114019513,3.931830578961339,4.877231886074442,41,9.899573817053485,10.07764118240703,13.253809258542246,41,13.015696743665087,13.521796732912597,17.752160491127835,39,0.47466084040442835,0.498595669350833,0.5793037114342284,39,0.6981140388395706,0.665939916226502,0.8497918165553093,39,0.30379466392537374,0.33188668846030017,0.4316892943854217,41,7.263342711617091,6.5869409644945165,11.296648498743632,41,1.8081499161728263,1.6158489470275843,3.166582056236625,41,0.39359277579359164,0.4335701174759504,0.5987207996058468
