audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4863 val8_wf1=0.2547 cls=2.4712 jepa=3.0802
epoch=069 train_wf1=0.9453 val8_wf1=0.7068 cls=0.2639 jepa=1.5989
epoch=070 train_wf1=0.9439 val8_wf1=0.7066 cls=0.2404 jepa=1.5652
epoch=071 train_wf1=0.9467 val8_wf1=0.7081 cls=0.2402 jepa=1.5436
epoch=072 train_wf1=0.9492 val8_wf1=0.6969 cls=0.2113 jepa=1.5325
epoch=073 train_wf1=0.9520 val8_wf1=0.7083 cls=0.2194 jepa=1.5200
epoch=074 train_wf1=0.9467 val8_wf1=0.7139 cls=0.2154 jepa=1.4808
epoch=075 train_wf1=0.9506 val8_wf1=0.7090 cls=0.2118 jepa=1.4643
epoch=076 train_wf1=0.9529 val8_wf1=0.7041 cls=0.2010 jepa=1.4334
epoch=077 train_wf1=0.9454 val8_wf1=0.6982 cls=0.2348 jepa=1.4280
epoch=078 train_wf1=0.9389 val8_wf1=0.7066 cls=0.2357 jepa=1.4345
epoch=079 train_wf1=0.9515 val8_wf1=0.6996 cls=0.2045 jepa=1.3950
epoch=080 train_wf1=0.9517 val8_wf1=0.7025 cls=0.1856 jepa=1.3787
epoch=081 train_wf1=0.9459 val8_wf1=0.7052 cls=0.2010 jepa=1.3648
epoch=082 train_wf1=0.9471 val8_wf1=0.6972 cls=0.2088 jepa=1.3388
epoch=083 train_wf1=0.9537 val8_wf1=0.7170 cls=0.1981 jepa=1.3181
epoch=084 train_wf1=0.9580 val8_wf1=0.7211 cls=0.1752 jepa=1.3062
epoch=085 train_wf1=0.9599 val8_wf1=0.6943 cls=0.1824 jepa=1.3071
epoch=086 train_wf1=0.9492 val8_wf1=0.6964 cls=0.1840 jepa=1.2882
epoch=087 train_wf1=0.9581 val8_wf1=0.7131 cls=0.1738 jepa=1.2659
epoch=088 train_wf1=0.9594 val8_wf1=0.7036 cls=0.1707 jepa=1.2410
epoch=089 train_wf1=0.9615 val8_wf1=0.7005 cls=0.1558 jepa=1.2160
epoch=090 train_wf1=0.9555 val8_wf1=0.7199 cls=0.1675 jepa=1.2045
epoch=091 train_wf1=0.9605 val8_wf1=0.7166 cls=0.1535 jepa=1.1990
epoch=092 train_wf1=0.9645 val8_wf1=0.7097 cls=0.1424 jepa=1.1617
epoch=093 train_wf1=0.9625 val8_wf1=0.7079 cls=0.1496 jepa=1.1590
epoch=094 train_wf1=0.9646 val8_wf1=0.7142 cls=0.1406 jepa=1.1390
epoch=095 train_wf1=0.9533 val8_wf1=0.7256 cls=0.1544 jepa=1.1394
epoch=096 train_wf1=0.9623 val8_wf1=0.7045 cls=0.1377 jepa=1.1330
epoch=097 train_wf1=0.9555 val8_wf1=0.7022 cls=0.1646 jepa=1.1184
epoch=098 train_wf1=0.9678 val8_wf1=0.7356 cls=0.1264 jepa=1.0980
epoch=099 train_wf1=0.9663 val8_wf1=0.7072 cls=0.1333 jepa=1.0755
epoch=100 train_wf1=0.9650 val8_wf1=0.7122 cls=0.1223 jepa=1.0516
