seed,rate,pattern,sample_index,D_norm,abs_score,first_shuffle_donor_index,real,shuffle,random,symmetric,real_fd_0.001,real_fd_0.0005,shuffle_fd_0.001,shuffle_fd_0.0005,random_fd_0.001,random_fd_0.0005,symmetric_fd_0.001,symmetric_fd_0.0005,shuffle_draw_sd,random_draw_sd,symmetric_draw_sd
66,0.1,AT,397,3.137359619140625,1.1468041881379456,520,0.00042176729555556914,0.0001536679820934064,0.0015223461090533791,0.003614127549518739,0.00042176729619924913,0.0004217672955331153,1.7107245620096023e-06,1.7107264493887442e-06,0.002025789553883328,0.002025789554993551,0.0024508750173790617,0.002450875018933374,0.00017176481905058208,0.0008124225971601326,0.0031468218245032775
66,0.1,AT,413,3.6528728008270264,1.2453705016279688,439,0.00014369059824509932,0.00028093094706077234,0.0017095039950548961,0.0017573882145318334,0.00014369059953001084,0.00014369059853081012,3.0156897645738923e-05,3.0156899422095762e-05,0.0015242904354284548,0.0015242904367607224,0.002351122885047019,0.002351122886157242,0.00025063120271661603,0.0011045347521845242,0.001765327550101837
66,0.1,AT,418,4.05128288269043,0.7394673665070213,539,0.0011468373756387351,0.0012989908876497563,0.0007663613285675884,0.002401513264820649,0.001146837374954579,0.001146837375287646,0.0015890886105873747,0.0015890886115865754,0.000564547992465414,0.0005645479926874586,0.0010975812341218472,0.0010975812343438918,0.00048758729286061525,0.0006528466073016453,0.0015957523951459613
66,0.1,AT,439,5.325982093811035,1.1040029156812445,551,0.0007075723243934272,0.0005824104331430561,0.0008389468576918759,0.002636158444975482,0.0007075723258420652,0.0007075723249538868,0.00028624974179880525,0.00028624974102164913,0.0003485258618374232,0.0003485258623925347,0.004839612017470962,0.004839612018248118,0.00032249789474410757,0.0008193032632189767,0.001412093356748273
66,0.1,AT,444,3.5364160537719727,1.5277527458218725,659,0.0011565276348100286,0.0005822511136368138,0.0005615985671521606,0.0018421986407781477,0.0011565276343272757,0.0011565276345493203,0.0003302020294970731,0.00033020203082934074,0.0014606197841215973,0.0014606197844546642,0.0016360004738702472,0.0016360004746474033,0.0003597350039874967,0.0004969412944798332,0.0009847173438188603
66,0.1,AT,446,5.057084083557129,0.4322366318480404,444,0.000805707655426856,0.0007293615200137586,0.0006693084666550823,0.0011144095202555988,0.0008057076558154463,0.000805707655704424,0.0006295803898492824,0.0006295803900990826,0.0014036475993461917,0.0014036475997625253,0.0003296075247183339,0.0003296075245518004,0.00020422768263989068,0.0004690685406747915,0.0009937295233718735
66,0.1,AT,448,3.177783489227295,1.7747628774581417,556,0.001232407964876542,0.0004604803996386815,0.00043012239558776183,0.0014487230323397596,0.0012324079642356267,0.0012324079645686936,0.00028946563468412734,0.00028946563523923885,8.718090660497779e-05,8.718090649395549e-05,0.0017064057257210052,0.0017064057264981614,0.0003422575428896149,0.0006009104497632007,0.0013679367501273233
66,0.1,AT,495,3.844970464706421,1.9262295246084602,209,0.00045511962729093646,0.0003568785788204052,0.0005097433637637092,0.000868401882438971,0.00045511962754041235,0.00045511962731836775,0.0003307820776177195,0.000330782077062608,0.0006818422998433604,0.0006818422997323381,0.0004753021426440185,0.00047530214319913,0.00016386841351143317,0.0005148911845867789,0.0007790416499906754
66,0.1,AT,516,2.485579490661621,0.15084855211937243,598,0.0009712711616078688,0.0015380248734314836,0.00038931028816490256,0.0005746495625920366,0.0009712711596665535,0.0009712711611098435,0.0016029816469753655,0.0016029816484741666,0.0010149210780824314,0.0010149210779020201,0.0017343014400428292,0.0017343014404036516,0.0003301874314230324,0.0003098576439082957,0.0006247325100700361
66,0.1,AT,520,5.487083435058594,1.2453178278506476,103,0.001753361478042287,0.0013669605380745309,0.0008836739155311599,0.0035512178399763226,0.0017533614792286656,0.0017533614784515095,9.614109508504498e-07,9.614109508504498e-07,0.0009685957209626395,0.0009685957205185503,0.0001245269807270688,0.00012452698139320262,0.0006110876112262913,0.0005976070576518868,0.0023662691363635644
