seed,rate,pattern,n,zero_D,total_eligible,replay_fp64_max_abs_error,fd_max_abs_error,fd_mean_abs_error,real_mean,real_median,real_p90,shuffle_mean,shuffle_median,shuffle_p90,real_less_shuffle,random_mean,random_median,random_p90,real_less_random,symmetric_mean,symmetric_median,symmetric_p90,real_less_symmetric
66,0.7,AV,35,2,37,2.0408512996228367e-07,3.5120691077583643e-12,6.111235163520341e-13,0.001759238859363456,0.0013833828438074571,0.0031415223043145322,0.00146390439052149,0.0014519430446641073,0.0022433568241993795,0.42857142857142855,0.0008605101543929361,0.0008576482385166656,0.0012045677410508202,0.37142857142857144,0.0022758135715123073,0.0021888383802953475,0.003595352918617454,0.6
66,0.7,TV,45,1,46,3.335521121528018e-07,6.499355741096391e-12,6.605641003142828e-13,0.0030848854145858373,0.0032174520105085836,0.004860367757236261,0.0032861592206496044,0.0032184515670922935,0.004953853510826829,0.4888888888888889,0.0007432386346635412,0.000770882353020473,0.001048961123915298,0.1111111111111111,0.001530619319016594,0.0014307016748707575,0.0021491228982596622,0.2222222222222222
67,0.1,AT,48,7,55,3.6789818569360477e-07,5.736676324946677e-12,1.0665504302282314e-12,0.0019080761074855039,0.0015392547295610618,0.0038148097765236893,0.002511442687184404,0.0024577370828125413,0.004175915285366226,0.75,0.0012047869000000213,0.0011596872983490878,0.00182092877207011,0.3541666666666667,0.0029691350839228903,0.0028080835246831427,0.004409905148196402,0.7708333333333334
67,0.1,AV,56,3,59,3.147284544091633e-07,9.836040835986548e-12,1.3874514613556194e-12,0.0042468515944890225,0.004312622898844057,0.005068805487447663,0.0040406338708825155,0.003989080243261424,0.00520691948410279,0.39285714285714285,0.0008402989240834522,0.0008445201115965173,0.0011248402288463106,0.03571428571428571,0.002033160649480201,0.0017952576781351658,0.0032471616112619882,0.07142857142857142
67,0.1,TV,56,2,58,5.221902839025461e-07,2.128130310863341e-11,1.3371939921691578e-12,0.004476892016075315,0.003970132616210429,0.008858436338623153,0.005911118078129601,0.006331740868706033,0.010943100078341397,0.5892857142857143,0.0009157209058179926,0.0007985240357169029,0.0014483385135271303,0.14285714285714285,0.0019276772074220978,0.001663816512845243,0.003063349053744849,0.30357142857142855
67,0.2,AT,73,2,75,3.4421885830582255e-07,5.949179517072967e-12,1.0826391107023671e-12,0.0021217293510750763,0.001469576988301819,0.004630886751635562,0.0025891546582931294,0.0022428320335075996,0.005372514374421724,0.5753424657534246,0.0011820856997503812,0.0011520534426406879,0.0017526528091918923,0.3972602739726027,0.002891404569508293,0.002964153911790217,0.0041844976783325695,0.684931506849315
67,0.2,AV,89,3,92,2.614024356972777e-07,1.308872975280817e-11,1.4434778534099699e-12,0.0036912333461074595,0.004122601436260079,0.004820724919070125,0.0035296933240753937,0.0036645357979523236,0.0047459663402749375,0.3707865168539326,0.0008937109099029889,0.0008767141126075975,0.0012304542022382526,0.0898876404494382,0.002363693726932645,0.001979999041632596,0.004359316602058542,0.23595505617977527
67,0.2,TV,74,7,81,4.875455585917621e-07,2.080154104522336e-11,1.2791491889841518e-12,0.003694768590768043,0.0030930821734873513,0.007921710141839823,0.005008242312931111,0.0042005478227717455,0.010504183333267284,0.4594594594594595,0.0008915840707762219,0.0008470799224661856,0.001309300215795475,0.13513513513513514,0.0018690195455180057,0.0016584515476325856,0.0032165776626204355,0.28378378378378377
67,0.3,AT,91,4,95,4.697935369613049e-07,1.4276597265494573e-11,1.2145194783894074e-12,0.002156907841831416,0.002167306867480241,0.004027871375794194,0.0027818489192629973,0.002724586182278857,0.005183337962446086,0.6373626373626373,0.0012095242690782144,0.001143576469087751,0.0018220063806279473,0.31868131868131866,0.002839033487529812,0.0026490218534726503,0.004237810601377349,0.6923076923076923
67,0.3,AV,96,3,99,2.4526603192853713e-07,9.180430721178467e-12,1.4777312853588827e-12,0.003854120768827393,0.004177717645779455,0.005112143386933724,0.0037260849017940814,0.0038663405599910754,0.005116243272191602,0.375,0.0008713608643599302,0.0008611789067723008,0.0011466743228924316,0.0625,0.002282021346563528,0.002004706830703515,0.003814638509931403,0.17708333333333334
67,0.3,TV,82,7,89,3.929439231775689e-07,1.7896104737014085e-11,1.2675269071041157e-12,0.003961908365164452,0.0038676419351516417,0.008032229794503432,0.005261269341217319,0.0045928453516756555,0.010272927545408093,0.5121951219512195,0.0008664338734205513,0.0007992858605185187,0.001356463040997733,0.1951219512195122,0.0019348079379893962,0.0018803316424238913,0.002954199988746783,0.3170731707317073
67,0.4,AT,85,1,86,5.72722702596451e-07,8.612993998569074e-12,1.2700476624797214e-12,0.002187179970394496,0.0018198760995324667,0.004036291174106543,0.0028922996773581887,0.0027887671256597068,0.005564052514667019,0.6588235294117647,0.001305618282067709,0.0012121924438170152,0.001903662077518142,0.3176470588235294,0.0030424570895642294,0.0029145840956251176,0.0049554231681473646,0.6941176470588235
67,0.4,AV,86,3,89,3.149055121109967e-07,9.565633007913021e-12,1.5462989033886112e-12,0.003658066566017386,0.004042540123519895,0.004844054441514285,0.0035216665478098068,0.003768154948919098,0.0046020880051993686,0.3488372093023256,0.0009357271602160045,0.0009234611262660869,0.0013189733923009517,0.046511627906976744,0.0025327490739530563,0.0022424718212952196,0.004187665308647944,0.2441860465116279
67,0.4,TV,77,4,81,4.818567922448835e-07,1.87044841420958e-11,1.3512816164060329e-12,0.0048044934487912975,0.0047682820397308,0.009010175505384204,0.005863545519741096,0.004950799322903873,0.011238787074876138,0.5064935064935064,0.0008530677403909676,0.0007859443399075385,0.0014758602603206273,0.03896103896103896,0.0019917225067733997,0.0019467759437571195,0.0031112507132905554,0.2077922077922078
67,0.5,AT,73,4,77,5.920042800422465e-07,1.0326618032907575e-11,1.2023691803140853e-12,0.002118364014668301,0.0018993831843277533,0.004284183145605841,0.002804417293080282,0.002637846342494937,0.005169921672203464,0.6164383561643836,0.0012875517678033663,0.0013107281394267368,0.0018609464556179239,0.3424657534246575,0.003366559310678085,0.003253717283890703,0.004932084211640245,0.726027397260274
67,0.5,AV,79,1,80,2.7393494672622865e-07,1.150326535415136e-11,1.560866171246972e-12,0.0037064884777215468,0.004115468901606891,0.0050759660928010346,0.003510137477543419,0.003577238661581092,0.004760875600971456,0.3924050632911392,0.0009335728010828578,0.0009001520969256138,0.001273223775003437,0.06329113924050633,0.0024520444768621904,0.002180428987167032,0.004006575428324894,0.26582278481012656
67,0.5,TV,75,3,78,4.555883141854622e-07,1.5212102411066297e-11,1.2581620881944316e-12,0.004339851053981492,0.004080065375162558,0.009150039134628942,0.005420073471957105,0.005326384414880437,0.00949234441119969,0.48,0.0008566245413411734,0.0007978229286037032,0.0014242873146335224,0.10666666666666667,0.00186329403617536,0.001675470748271053,0.003203685373196313,0.29333333333333333
67,0.6,AT,62,5,67,3.601932521135609e-07,8.128822268083091e-12,1.0820070178564079e-12,0.0021314340612424315,0.0019711335716556828,0.003865246544680567,0.0029038283792036912,0.00277732876036047,0.0056871386423568,0.7096774193548387,0.0012854647703140543,0.0013156565761207524,0.001802480277735922,0.3709677419354839,0.0030176481339255876,0.0028476447859781305,0.00465953281003196,0.6774193548387096
