audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.3921 val8_wf1=0.3423 cls=2.3181 jepa=2.9559
epoch=054 train_wf1=0.8788 val8_wf1=0.7665 cls=0.6485 jepa=1.9396
epoch=055 train_wf1=0.8908 val8_wf1=0.7733 cls=0.6669 jepa=1.9050
epoch=056 train_wf1=0.8901 val8_wf1=0.7744 cls=0.6142 jepa=1.9283
epoch=057 train_wf1=0.8998 val8_wf1=0.7492 cls=0.5823 jepa=1.8865
epoch=058 train_wf1=0.8851 val8_wf1=0.7286 cls=0.6173 jepa=1.8768
epoch=059 train_wf1=0.8860 val8_wf1=0.7582 cls=0.6045 jepa=1.8959
epoch=060 train_wf1=0.9001 val8_wf1=0.7641 cls=0.5633 jepa=1.8670
epoch=061 train_wf1=0.8951 val8_wf1=0.7447 cls=0.5514 jepa=1.8525
epoch=062 train_wf1=0.8948 val8_wf1=0.7620 cls=0.5637 jepa=1.8440
epoch=063 train_wf1=0.9035 val8_wf1=0.7360 cls=0.5105 jepa=1.8351
epoch=064 train_wf1=0.9060 val8_wf1=0.7411 cls=0.5081 jepa=1.7968
epoch=065 train_wf1=0.8917 val8_wf1=0.7495 cls=0.5266 jepa=1.8183
epoch=066 train_wf1=0.9046 val8_wf1=0.7484 cls=0.5102 jepa=1.7870
epoch=067 train_wf1=0.9152 val8_wf1=0.7486 cls=0.4823 jepa=1.7892
epoch=068 train_wf1=0.9034 val8_wf1=0.7310 cls=0.5037 jepa=1.7907
epoch=069 train_wf1=0.8959 val8_wf1=0.7716 cls=0.5681 jepa=1.7609
epoch=070 train_wf1=0.9061 val8_wf1=0.7414 cls=0.4927 jepa=1.7556
epoch=071 train_wf1=0.8910 val8_wf1=0.7297 cls=0.5077 jepa=1.7376
epoch=072 train_wf1=0.9110 val8_wf1=0.7493 cls=0.4871 jepa=1.7345
epoch=073 train_wf1=0.9248 val8_wf1=0.7690 cls=0.4308 jepa=1.7217
epoch=074 train_wf1=0.9245 val8_wf1=0.7484 cls=0.4237 jepa=1.7003
epoch=075 train_wf1=0.9236 val8_wf1=0.7580 cls=0.3983 jepa=1.6850
epoch=076 train_wf1=0.9284 val8_wf1=0.7652 cls=0.3750 jepa=1.6557
epoch=077 train_wf1=0.9293 val8_wf1=0.7591 cls=0.4025 jepa=1.6572
epoch=078 train_wf1=0.9242 val8_wf1=0.7549 cls=0.3809 jepa=1.6633
epoch=079 train_wf1=0.9245 val8_wf1=0.7558 cls=0.3785 jepa=1.6406
epoch=080 train_wf1=0.9318 val8_wf1=0.7432 cls=0.3469 jepa=1.6290
epoch=081 train_wf1=0.9347 val8_wf1=0.7492 cls=0.3343 jepa=1.6065
epoch=082 train_wf1=0.9402 val8_wf1=0.7449 cls=0.3130 jepa=1.5851
epoch=083 train_wf1=0.9328 val8_wf1=0.7261 cls=0.3210 jepa=1.5748
epoch=084 train_wf1=0.9372 val8_wf1=0.7432 cls=0.2906 jepa=1.5730
epoch=085 train_wf1=0.9461 val8_wf1=0.7363 cls=0.2814 jepa=1.5580
epoch=086 train_wf1=0.9359 val8_wf1=0.7419 cls=0.3039 jepa=1.5382
epoch=087 train_wf1=0.9356 val8_wf1=0.7341 cls=0.3078 jepa=1.5234
epoch=088 train_wf1=0.9407 val8_wf1=0.7402 cls=0.2762 jepa=1.4934
epoch=089 train_wf1=0.9469 val8_wf1=0.7242 cls=0.2588 jepa=1.4829
epoch=090 train_wf1=0.9462 val8_wf1=0.7304 cls=0.2620 jepa=1.4536
epoch=091 train_wf1=0.9439 val8_wf1=0.7360 cls=0.2473 jepa=1.4475
epoch=092 train_wf1=0.9437 val8_wf1=0.7253 cls=0.2439 jepa=1.4107
epoch=093 train_wf1=0.9445 val8_wf1=0.7311 cls=0.2488 jepa=1.4186
epoch=094 train_wf1=0.9446 val8_wf1=0.7139 cls=0.2614 jepa=1.4047
epoch=095 train_wf1=0.9482 val8_wf1=0.7355 cls=0.2318 jepa=1.3937
epoch=096 train_wf1=0.9540 val8_wf1=0.7240 cls=0.2289 jepa=1.3810
epoch=097 train_wf1=0.9504 val8_wf1=0.7414 cls=0.2355 jepa=1.3628
epoch=098 train_wf1=0.9552 val8_wf1=0.7239 cls=0.2185 jepa=1.3407
epoch=099 train_wf1=0.9521 val8_wf1=0.7261 cls=0.2196 jepa=1.3403
epoch=100 train_wf1=0.9539 val8_wf1=0.7351 cls=0.2041 jepa=1.3102
