seed,rate,pattern,n,content_mean,content_mean_abs,content_median_abs,content_p90_abs,content_positive_fraction,slot_mean,slot_mean_abs,slot_median_abs,slot_p90_abs,slot_positive_fraction,interaction_mean,interaction_mean_abs,interaction_median_abs,interaction_p90_abs,interaction_positive_fraction,interaction_factor_energy_fraction,additive_margin_mae,additive_sign_disagreement_fraction
66,0.7,ALL,120,0.028625395987182854,0.09299183919404944,0.08335886895656586,0.18871996402740482,0.5916666666666667,0.0020840872544795274,0.02695916548060874,0.021848898380994797,0.06287288963794711,0.48333333333333334,-0.006092000907907884,0.023288868895421425,0.010577142238616943,0.07014867663383487,0.43333333333333335,0.02458448362036039,0.005822217223855356,0.0
66,0.7,AT,37,0.04401751587519775,0.1104615415270264,0.0977715253829956,0.1874778151512146,0.6216216216216216,0.0025796578139872166,0.016582683332868525,0.013454020023345947,0.03100295066833495,0.4864864864864865,-0.0008545907566676269,0.006599961603815491,0.005482912063598633,0.010793304443359375,0.35135135135135137,0.001052444283916121,0.0016499904009538728,0.0
66,0.7,AV,37,0.008686304797191877,0.07274158409721143,0.05363383889198303,0.15614131093025205,0.5675675675675675,0.01249119991788993,0.044614256938567035,0.04375901818275452,0.0823360800743103,0.5675675675675675,0.0011549065443309577,0.009595662254739451,0.008129596710205078,0.01785943806171417,0.4864864864864865,0.003198972918611477,0.002398915563684863,0.0
66,0.7,TV,46,0.0322827424692071,0.09522837076498114,0.09617561101913452,0.19525140523910522,0.5869565217391305,-0.006685462294389372,0.02110463190499855,0.018844932317733765,0.04551064968109131,0.41304347826086957,-0.01613373463244542,0.04772665618878344,0.04410386085510254,0.09944432973861694,0.45652173913043476,0.05695430719366084,0.01193166404719586,0.0
67,0.0,ALL,0,,,,,,,,,,,,,,,,,,
67,0.0,AT,0,,,,,,,,,,,,,,,,,,
67,0.0,AV,0,,,,,,,,,,,,,,,,,,
67,0.0,TV,0,,,,,,,,,,,,,,,,,,
67,0.1,ALL,172,0.04055226624531801,0.162465458389285,0.13824304938316345,0.3622244417667389,0.563953488372093,0.008459076826828857,0.05126077411046555,0.051742732524871826,0.09038684368133545,0.5465116279069767,-0.00823326367711605,0.0499345624039686,0.02273881435394287,0.16434044241905213,0.47093023255813954,0.03138142591440268,0.01248364060099215,0.0029069767441860465
67,0.1,AT,55,0.03561071103269404,0.24206014492295005,0.242406964302063,0.4276422381401062,0.509090909090909,-0.0019037615169178355,0.04994373917579651,0.043656229972839355,0.10388457775115967,0.43636363636363634,0.00243455401875756,0.02423032887957313,0.02000713348388672,0.05456781387329102,0.38181818181818183,0.0033602460460413867,0.006057582219893282,0.0
67,0.1,AV,59,0.035854006596541,0.05922309536550004,0.04414939880371094,0.13935917615890506,0.6101694915254238,0.025108825667934903,0.04907533116007255,0.046016693115234375,0.07974557876586914,0.6949152542372882,0.003540488180972762,0.012512098113864155,0.010924771428108215,0.02519152015447617,0.6610169491525424,0.007156196264336286,0.003128024528466039,0.0
67,0.1,TV,58,0.05001748790001047,0.19201014216603904,0.2083178013563156,0.32672111988067626,0.5689655172413793,0.001349092814429053,0.054732809549775614,0.05925649404525757,0.09723964035511017,0.5,-0.03032604527884516,0.1123769457997947,0.1237826943397522,0.19139933586120605,0.3620689655172414,0.07398006822810002,0.028094236449948674,0.008620689655172414
67,0.2,ALL,248,0.06711733059567068,0.16444572631359822,0.1397593915462494,0.3523609101772309,0.625,-0.0032204972700245918,0.048787657982639725,0.05016976594924927,0.08793771862983704,0.4838709677419355,-0.022818858795348677,0.04958581197406015,0.02184976637363434,0.17083006501197817,0.39919354838709675,0.03201099933806243,0.012396452993515038,0.0020161290322580645
67,0.2,AT,75,0.06849371910095214,0.25126880168914795,0.2675515413284302,0.43996111750602723,0.6,-0.003229139149188995,0.05866925746202469,0.05717206001281738,0.10662300586700443,0.5333333333333333,-0.0030772366126378377,0.02779003878434499,0.022166848182678223,0.06339983940124513,0.32,0.003859042421777137,0.006947509696086248,0.0
67,0.2,AV,92,0.03220359578161784,0.07120223746270589,0.05925228074193001,0.15181175470352173,0.5978260869565217,0.014089387072169262,0.040989997108345444,0.038850486278533936,0.08326477706432343,0.5978260869565217,0.003554490840305453,0.013765026045882183,0.012820810079574585,0.027558860182762147,0.6304347826086957,0.006345649968521382,0.0034412565114705458,0.0
67,0.2,TV,81,0.10549800300303801,0.18996017472243604,0.21874737739562988,0.3133680820465088,0.6790123456790124,-0.022873104906376496,0.048494631309568145,0.05822932720184326,0.08958315849304199,0.30864197530864196,-0.07105305422971278,0.11045242054962817,0.1479266881942749,0.18865960836410522,0.20987654320987653,0.07952940403643276,0.027613105137407043,0.006172839506172839
67,0.3,ALL,283,0.053957791676474964,0.15688008747915919,0.13581696152687073,0.31113128662109374,0.5936395759717314,0.004564414228651633,0.04954254084888701,0.045164674520492554,0.09551973342895509,0.5300353356890459,-0.01321402742353008,0.04479824222440012,0.01841282844543457,0.16350574493408204,0.4275618374558304,0.030493478574564074,0.01119956055610003,0.0008833922261484099
67,0.3,AT,95,0.069902482471968,0.2296015246918327,0.2485572099685669,0.4060465574264526,0.631578947368421,0.0013207434039366874,0.055499016140636646,0.049331843852996826,0.10674715042114258,0.49473684210526314,-0.003013149844972711,0.021792629204298322,0.017803549766540527,0.042775785923004156,0.3473684210526316,0.0026561547898144885,0.0054481573010745805,0.0
