dataset,seed,rate,sample_id,modality,anchor_time,start_time,end_time,gap_length,distance_bucket,boundary,cumulative_write,cumulative_decay,error_start,error_end,error_change,write_per_step,decay_per_step,overlap_mean,overlap_max,overlap_sum,overlap_steps,closure_error,continuity_error,head_count
IEMOCAPFour,69,0.5,seed69:Ses05F_script02_1,text,21,22,22,1,1,observed_or_end_unresolved,0.14052727445960045,0.019240062218159437,0.002858673455193639,0.16262600990012288,0.15976733644492924,0.14052727445960045,0.019240062218159437,0.2514460925012827,0.44866544008255005,0.2514460925012827,1,1.210719347000122e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro05,audio,21,22,24,3,2-3,observed_or_end_unresolved,0.43007935024797916,0.029577546752989292,0.0018590157415019348,0.461515910923481,0.45965689518197905,0.14335978341599306,0.009859182250996431,0.1847713781365504,0.545617401599884,0.5543141344096512,3,1.885928213596344e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro05,visual,21,22,25,4,4-7,observed_or_end_unresolved,0.30160616245120764,0.018770721275359392,0.0013405107238213532,0.3217173907905817,0.32037688006676035,0.07540154061280191,0.004692680318839848,0.23070630576694384,0.7356051802635193,0.9228252230677754,4,2.7474015951156616e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro08,visual,21,22,22,1,1,observed_or_end_unresolved,0.2832756042480469,0.019469968508929014,0.002277037943713367,0.30502260895445943,0.30274557101074606,0.2832756042480469,0.019469968508929014,0.3194206431508064,0.6243180632591248,0.3194206431508064,1,1.4668330550193787e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script01_3,text,21,22,22,1,1,observed_or_end_unresolved,0.0930372264701873,0.018989904783666134,0.0017784826777642593,0.11380561487749219,0.11202713219972793,0.0930372264701873,0.018989904783666134,0.23843627236783504,0.5610618591308594,0.23843627236783504,1,1.1874362826347351e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script01_3,visual,21,22,22,1,1,observed_or_end_unresolved,0.04324834514409304,0.019230635138228536,0.0012498616706579924,0.06372884102165699,0.062478979350999,0.04324834514409304,0.019230635138228536,0.16246633627451956,0.31431007385253906,0.16246633627451956,1,2.9103830456733704e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script02_1,audio,21,22,24,3,2-3,observed_or_end_unresolved,0.4391501198988408,0.04311768081970513,0.0015506501440540887,0.4838184444233775,0.4822677942793234,0.1463833732996136,0.014372560273235043,0.2438104374644657,0.6410093903541565,0.7314313123933971,3,3.003515303134918e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script02_1,text,21,22,22,1,1,observed_or_end_unresolved,0.07695124833844602,0.019202311290428042,0.0012365297588985413,0.09739008755423129,0.09615355779533274,0.07695124833844602,0.019202311290428042,0.277071338146925,0.6296141743659973,0.277071338146925,1,1.1641532182693481e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro04,audio,21,22,22,1,1,observed_or_end_unresolved,0.2436204133555293,0.019269574899226427,0.002853470534319058,0.2657434595748782,0.26288998904055916,0.2436204133555293,0.019269574899226427,0.30078875832259655,0.44158416986465454,0.30078875832259655,1,1.0943040251731873e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro04,visual,21,22,23,2,2-3,observed_or_end_unresolved,0.3330163569189608,0.02880767174065113,0.002600793828605674,0.3644248265773058,0.3618240327487001,0.1665081784594804,0.014403835870325565,0.2292820478323847,0.5706651210784912,0.4585640956647694,2,2.1420419216156006e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script01_1,audio,21,22,23,2,2-3,observed_or_end_unresolved,0.506161883007735,0.021860829321667552,0.0012831030835513957,0.5293058231472969,0.5280227200637455,0.2530809415038675,0.010930414660833776,0.3138203377602622,0.7324092984199524,0.6276406755205244,2,2.3632310330867767e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script01_1,visual,21,22,22,1,1,observed_or_end_unresolved,0.305382645688951,0.018865771126002073,0.002838524043909274,0.32708694133907557,0.3242484172951663,0.305382645688951,0.018865771126002073,0.3791927108541131,0.7865635752677917,0.3791927108541131,1,1.0244548320770264e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro07,visual,21,22,24,3,2-3,observed_or_end_unresolved,0.258690022630617,0.03690416179597378,0.0011723956195055507,0.29676657915115356,0.295594183531648,0.08623000754353902,0.012301387265324593,0.2737533355442186,0.7644122838973999,0.8212600066326559,3,1.9907020032405853e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script03_1,text,21,22,23,2,2-3,observed_or_end_unresolved,0.24203242314979434,0.025384987238794565,0.0024290231813210994,0.2698464379645884,0.2674174147832673,0.12101621157489717,0.012692493619397283,0.21507997729349881,0.7532212734222412,0.43015995458699763,2,2.8405338525772095e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script03_2,text,21,22,28,7,4-7,observed_or_end_unresolved,0.4424944329075515,0.048204785911366343,0.0020484439010033384,0.4927476644515991,0.4906992205505958,0.0632134904153645,0.006886397987338049,0.3051246561974819,0.8150787353515625,2.1358725933823735,7,1.955777406692505e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script02_2,audio,21,22,22,1,1,observed_or_end_unresolved,0.27371787023730576,0.01916639762930572,0.0013991890446050093,0.2942834575660527,0.29288426852144767,0.27371787023730576,0.01916639762930572,0.28810743312351406,0.5747929215431213,0.28810743312351406,1,8.498318493366241e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro07,text,22,23,24,2,2-3,observed_or_end_unresolved,0.22935044229961932,0.02768916729837656,0.002067978959530592,0.25910759158432484,0.25703961262479424,0.11467522114980966,0.01384458364918828,0.2253199911210686,0.6435165405273438,0.4506399822421372,2,2.8405338525772095e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro07,visual,22,23,23,1,1,observed_or_end_unresolved,0.14563203928992152,0.01927763898856938,0.0018247626721858978,0.1667344409506768,0.1649096782784909,0.14563203928992152,0.01927763898856938,0.2769247975666076,0.7012532949447632,0.2769247975666076,1,3.6088749766349792e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro03,visual,22,23,24,2,2-3,observed_or_end_unresolved,0.4751967713236809,0.02247310266830027,0.0013498753687599674,0.4990197475999594,0.4976698722311994,0.23759838566184044,0.011236551334150136,0.29941023839637637,0.8131113648414612,0.5988204767927527,2,2.601882442831993e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro04,audio,22,23,23,1,1,observed_or_end_unresolved,0.029358319006860256,0.01889673969708383,0.001981641777092591,0.0502367012668401,0.04825505948974751,0.029358319006860256,0.01889673969708383,0.08622467378154397,0.2932833135128021,0.08622467378154397,1,3.4924596548080444e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro04,text,22,23,24,2,2-3,observed_or_end_unresolved,0.2745691938325763,0.02656540973111987,0.0015543783156317659,0.30268898978829384,0.3011346114726621,0.13728459691628814,0.013282704865559936,0.23575751623138785,0.5702133178710938,0.4715150324627757,2,3.236345946788788e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script03_2,visual,22,23,23,1,1,observed_or_end_unresolved,0.3094683447852731,0.019201112212613225,0.0015658118791179731,0.33023526705801487,0.3286694551788969,0.3094683447852731,0.019201112212613225,0.3990579890087247,0.6860609650611877,0.3990579890087247,1,2.5029294192790985e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script02_1,audio,22,23,24,2,2-3,observed_or_end_unresolved,0.31608414300717413,0.02268548938445747,0.0008503644348820671,0.3396200044080615,0.33876963997317944,0.15804207150358707,0.011342744692228734,0.22244540927931666,0.5694611668586731,0.4448908185586333,2,2.403976395726204e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro05,visual,22,23,23,1,1,observed_or_end_unresolved,0.1998126097023487,0.019301804481074214,0.0006857648986624554,0.21980017749592662,0.21911441259726416,0.1998126097023487,0.019301804481074214,0.17093527456745505,0.3942849338054657,0.17093527456745505,1,1.0302755981683731e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script02_2,audio,22,23,24,2,2-3,observed_or_end_unresolved,0.39103004336357117,0.02413847576826811,0.0008539502232451923,0.4160224720835686,0.4151685218603234,0.19551502168178558,0.012069237884134054,0.2881747353821993,0.6185239553451538,0.5763494707643986,2,1.9295839592814445e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script02_2,text,22,23,23,1,1,observed_or_end_unresolved,0.1986878344323486,0.01895819092169404,0.001857392788224388,0.21950341947376728,0.2176460266855429,0.1986878344323486,0.01895819092169404,0.2367114289663732,0.5850574374198914,0.2367114289663732,1,1.6763806343078613e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro05,audio,22,23,23,1,1,observed_or_end_unresolved,0.44761981442570686,0.018367645796388388,0.0032461822411278263,0.4692336395382881,0.4659874572971603,0.44761981442570686,0.018367645796388388,0.2988811116665602,0.5182595252990723,0.2988811116665602,1,1.4901161193847656e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro08,text,22,23,25,3,2-3,observed_or_end_unresolved,0.32631835527718067,0.029896005289629102,0.0025530507700750604,0.3587674181908369,0.35621436742076185,0.10877278509239356,0.009965335096543034,0.40071022619182867,0.6799676418304443,1.202130678575486,3,2.561137080192566e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script01_3,text,22,23,24,2,2-3,observed_or_end_unresolved,0.2903405809774995,0.020644664764404297,0.002259325687191449,0.3132445700466633,0.31098524435947184,0.14517029048874974,0.010322332382202148,0.26701513631269336,0.4912581443786621,0.5340302726253867,2,1.5599653124809265e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script01_3,audio,22,23,28,6,4-7,observed_or_end_unresolved,0.6340234782546759,0.0012249858118593693,0.0008674292221257929,0.6361158806830645,0.6352484514609387,0.10567057970911264,0.0002041643019765614,0.2895734961299847,0.6921893954277039,1.737440976779908,6,5.6694261729717255e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script02_1,visual,22,23,23,1,1,observed_or_end_unresolved,0.07127247075550258,0.01953710219822824,0.0006412745460693259,0.09145084721967578,0.09080957267360645,0.07127247075550258,0.01953710219822824,0.2750450810417533,0.5916562676429749,0.2750450810417533,1,5.820766091346741e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro04,text,22,23,24,2,2-3,observed_or_end_unresolved,0.38983054645359516,0.016189944581128657,0.0023429442080669105,0.40836343728005886,0.40602049307199195,0.19491527322679758,0.008094972290564328,0.399289146065712,0.7368497252464294,0.798578292131424,2,1.234002411365509e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro02,visual,22,23,26,4,4-7,observed_or_end_unresolved,0.6212841032538563,-0.008681339677423239,0.0016018030510167591,0.6142045743763447,0.6126027713253279,0.15532102581346408,-0.0021703349193558097,0.21930796070955694,0.6337639093399048,0.8772318428382277,4,4.6100467443466187e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro08,text,22,23,27,5,4-7,observed_or_end_unresolved,0.3396196598187089,0.027595765655860305,0.0019130846412735991,0.36912850476801395,0.36721542012674036,0.06792393196374177,0.005519153131172061,0.2954066624864936,0.7369479537010193,1.477033312432468,5,1.3504177331924438e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro07,audio,22,23,25,3,2-3,observed_or_end_unresolved,0.37391776381991804,0.033007962396368384,0.0012611454367288388,0.4081868715584278,0.40692572612169897,0.12463925460663934,0.011002654132122794,0.3019783456499378,0.7913598418235779,0.9059350369498134,3,9.778887033462524e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_script03_2,visual,22,23,23,1,1,observed_or_end_unresolved,0.14602271793410182,0.019280128180980682,0.0015342844853876159,0.16683713300153613,0.16530284851614852,0.14602271793410182,0.019280128180980682,0.2557506044395268,0.5173959136009216,0.2557506044395268,1,1.4202669262886047e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro02,text,22,23,23,1,1,observed_or_end_unresolved,0.4825381115078926,0.019308747723698616,0.0029021804220974445,0.5047490373253822,0.5018468569032848,0.4825381115078926,0.019308747723698616,0.33433109521865845,0.6623018980026245,0.33433109521865845,1,3.259629011154175e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro06,text,22,23,28,6,4-7,observed_or_end_unresolved,0.3349684118293226,0.033662620931863785,0.0008437407086603343,0.36947477236390114,0.3686310316552408,0.05582806863822043,0.005610436821977298,0.27576502901501954,0.7144149541854858,1.6545901740901172,6,1.1583324521780014e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro03,audio,22,23,24,2,2-3,observed_or_end_unresolved,0.19626956386491656,0.027141537982970476,0.001201552469865419,0.22461265046149492,0.2234110979916295,0.09813478193245828,0.013570768991485238,0.265510352794081,0.5723229646682739,0.531020705588162,2,8.381903171539307e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro03,text,22,23,23,1,1,observed_or_end_unresolved,0.18268530047498643,0.019286619499325752,0.001877348819107283,0.20384926674887538,0.2019719179297681,0.18268530047498643,0.019286619499325752,0.27155887708067894,0.7255440354347229,0.27155887708067894,1,2.491287887096405e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script01_1,audio,22,23,23,1,1,observed_or_end_unresolved,0.1767999876756221,0.01916600321419537,0.0019968357955804095,0.19796282867901027,0.19596599288342986,0.1767999876756221,0.01916600321419537,0.1832898068241775,0.43828171491622925,0.1832898068241775,1,1.257285475730896e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script01_1,text,22,23,24,2,2-3,observed_or_end_unresolved,0.43564901780337095,0.021132285939529538,0.002280099375639111,0.459061405621469,0.4567813062458299,0.21782450890168548,0.010566142969764769,0.27406811993569136,0.6367971897125244,0.5481362398713827,2,1.5599653124809265e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script01_1b,visual,22,23,23,1,1,observed_or_end_unresolved,0.34553532861173153,0.019241288537159562,0.0024385290744248778,0.3672151444479823,0.36477661537355743,0.34553532861173153,0.019241288537159562,0.2496176278218627,0.5430997014045715,0.2496176278218627,1,9.080395102500916e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro07,audio,23,24,24,1,1,observed_or_end_unresolved,0.11666393745690584,0.019321305211633444,0.0010195947688771412,0.13700483716093004,0.1359852423920529,0.11666393745690584,0.019321305211633444,0.2794875231338665,0.6854042410850525,0.2794875231338665,1,6.28642737865448e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05F_impro04,visual,23,24,24,1,1,observed_or_end_unresolved,0.12506448943167925,0.019177784910425544,0.0011697738664224744,0.14541204739362001,0.14424227352719754,0.12506448943167925,0.019177784910425544,0.23553933994844556,0.5157586932182312,0.23553933994844556,1,1.3853423297405243e-08,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_impro06,text,23,24,24,1,1,observed_or_end_unresolved,0.22252610512077808,0.018934641731902957,0.0032035651383921504,0.24466431140899658,0.24146074627060443,0.22252610512077808,0.018934641731902957,0.3256430849432945,0.5437560677528381,0.3256430849432945,1,6.984919309616089e-09,0.0,8
IEMOCAPFour,69,0.5,seed69:Ses05M_script03_2,audio,23,24,24,1,1,observed_or_end_unresolved,0.30452242447063327,0.01880853809416294,0.0016104390742839314,0.32494139950722456,0.32333096043294063,0.30452242447063327,0.01880853809416294,0.2773761134594679,0.6187780499458313,0.2773761134594679,1,2.0139850676059723e-08,0.0,8
