run,dataset,seed,rate,modality,head,distance_bucket,n,overlap_mean,damage_mean,damage_median,damage_positive_fraction,pearson,spearman
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,4,2-3,276,0.22574013081527705,0.08697465031097333,0.0410895049571991,0.7210144927536232,0.38266178023231023,0.3891285797862473
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,4,4-7,112,0.2162343220386122,0.05099672185523169,0.01996929943561554,0.625,0.3320833529146003,0.34046024532750196
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,4,8+,10,0.23176533728837967,0.030937391519546508,0.02944120764732361,0.7,0.07409169461494704,0.12727272727272726
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,5,1,301,0.24544534500552173,0.18878983552459366,0.1061636283993721,0.9700996677740864,0.9027570497971296,0.9427427339332468
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,5,2-3,276,0.2517487636456887,0.08926958717621755,0.03263191133737564,0.7355072463768116,0.576219160938215,0.49474236954381356
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,5,4-7,112,0.2295067277238039,0.03054094993110214,0.0035778582096099854,0.5446428571428571,0.4152461202702311,0.12799398640106605
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,5,8+,10,0.12821226473897696,0.027462656795978545,0.0024242475628852844,0.8,0.04812647804257042,-0.09090909090909091
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,6,1,301,0.23585148916836593,0.22512753806587468,0.17271588742733002,0.9933554817275747,0.792000544846936,0.8575815713625663
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,6,2-3,276,0.20496458078538865,0.09369210911023876,0.044247761368751526,0.7572463768115942,0.5464356231334379,0.5139258857607626
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,6,4-7,112,0.20348448110079126,0.03417729153963072,0.0051602572202682495,0.5714285714285714,0.32061696104848547,0.3198226671677999
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,6,8+,10,0.22728561349213122,-0.008043381571769714,0.0009006410837173462,0.6,-0.04788582509659096,0.3333333333333333
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,7,1,301,0.3168082163542311,0.2824390424087495,0.2141738086938858,0.9867109634551495,0.8587314928501216,0.9285305053794196
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,7,2-3,276,0.28275309668759396,0.11509694910837688,0.034383684396743774,0.7101449275362319,0.5499169700652805,0.5315163881793924
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,7,4-7,112,0.29610618538156686,0.048117252332823615,0.003536611795425415,0.5535714285714286,0.3462141425642447,0.27665971913759524
iemocap4_seed67_rate0.7,IEMOCAPFour,67,0.7,visual,7,8+,10,0.2890773169696331,0.0382286548614502,0.0041959285736083984,0.6,0.4553368030610688,0.3696969696969697
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,0,1,100,0.21432850748300553,0.16732452588155866,0.14814913272857666,1,0.71402411395148,0.74997899789979
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,0,2-3,9,0.1854868365658654,0.05572079122066498,0.047709763050079346,0.8888888888888888,0.5389562219686326,0.5166666666666667
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,1,1,100,0.25520645383745433,0.28938995173200965,0.2400517538189888,1,0.5738318260967119,0.6933693369336934
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,1,2-3,9,0.26033083763387466,0.15777708258893755,0.10103952884674072,0.8888888888888888,0.6487213492944689,0.6666666666666666
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,2,1,100,0.23762372273951768,0.24919646877795457,0.19091304391622543,1,0.6849768070069091,0.6841884188418842
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,2,2-3,9,0.2957756751113468,0.14363189745280477,0.0617358423769474,0.8888888888888888,0.6110460139316094,0.5666666666666667
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,3,1,100,0.43141315191984175,0.48309531807899475,0.4798568785190582,1,0.5835628374555196,0.6016921692169217
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,3,2-3,9,0.41703347033924526,0.06666683405637741,0.005554430186748505,0.5555555555555556,0.6057665732501495,0.6666666666666666
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,4,1,100,0.269456586651504,0.27071532759815453,0.24139371514320374,1,0.7121638306242917,0.7674527452745274
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,4,2-3,9,0.35141778985659283,0.04180328051249186,0.014563381671905518,0.5555555555555556,0.1310322264290263,0.08333333333333333
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,5,1,100,0.3764750245958567,0.4088953338935971,0.36462411284446716,1,0.8073955673721227,0.8338313831383138
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,5,2-3,9,0.42140164640214706,0.16004986895455253,0.030740320682525635,0.6666666666666666,0.5356277477834126,0.45
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,6,1,100,0.41919542975723745,0.4150401870161295,0.351838618516922,1,0.5465945229463921,0.6071287128712871
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,6,2-3,9,0.449210309320026,0.18862535225020516,0.1788872480392456,0.8888888888888888,0.3873270580139831,0.43333333333333335
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,7,1,100,0.3069609982147813,0.28286865977570413,0.2246933877468109,1,0.7792529302691132,0.8514491449144914
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,audio,7,2-3,9,0.33121011406183243,0.05022365434302224,0.015036463737487793,0.5555555555555556,0.8624922111512509,0.65
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,0,1,118,0.29968718275175255,0.2790535217214186,0.26566724479198456,1,0.6150148986770917,0.6037455399369657
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,0,2-3,7,0.24845847913197108,0.042304868144648414,0.07220959663391113,0.5714285714285714,-0.010199743291923035,-0.17857142857142858
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,1,1,118,0.3710602930731187,0.3337975864188146,0.25257278978824615,1,0.8578773109009674,0.8927904929898948
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,1,2-3,7,0.48839191240923746,0.0894664323755673,-0.012269638478755951,0.42857142857142855,0.3255600474116721,0.14285714285714285
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,2,1,118,0.25830637006941487,0.19868878237271714,0.15178973227739334,0.9830508474576272,0.8301890331427938,0.8583662930622054
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,2,2-3,7,0.3280970922538212,0.10098103966031756,0.06498247385025024,0.5714285714285714,0.12525595269302675,0.0
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,3,1,118,0.3892917610326056,0.3010449529925393,0.2557666599750519,1,0.5920173054577567,0.6694677871148459
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,3,2-3,7,0.3680074917418616,0.04044533840247563,0.035565853118896484,0.5714285714285714,-0.514686547555777,-0.35714285714285715
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,4,1,118,0.18743691254028325,0.19083073864675174,0.12430255115032196,0.9915254237288136,0.600825447667545,0.7163381649922029
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,4,2-3,7,0.15646435107503617,0.06002933212688991,0.0155559703707695,0.5714285714285714,0.4965439713635492,0.4642857142857143
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,5,1,118,0.44030357029099587,0.35377332571325665,0.3306159973144531,0.9915254237288136,0.7742108837082671,0.8226930928825246
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,5,2-3,7,0.450108035334519,0.22744768857955933,-0.021294116973876953,0.42857142857142855,0.7569065707406909,0.6071428571428571
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,6,1,118,0.30465109226435927,0.30071751419770515,0.20766093581914902,0.9915254237288136,0.7216530819366457,0.770797497617039
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,6,2-3,7,0.3331388660839626,0.014613351651600428,-0.0427452027797699,0.42857142857142855,0.08389313466977955,0.03571428571428571
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,7,1,118,0.41680565625587007,0.3487589468042982,0.3059592843055725,0.9830508474576272,0.6645162671433094,0.733115671301115
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,text,7,2-3,7,0.39056010970047544,0.08071642049721309,0.018683522939682007,0.5714285714285714,0.26493866878262745,-0.17857142857142858
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,0,1,124,0.22471016095650773,0.1623622317678265,0.14084333181381226,1,0.6295857149504936,0.6687395751376869
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,0,2-3,19,0.21648333104033218,0.02221396526223735,-0.004249662160873413,0.47368421052631576,0.06369586158766774,-0.012280701754385965
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,1,1,124,0.3002982981232626,0.2776289351975485,0.21946143358945847,0.967741935483871,0.8330011726621608,0.8364122738001574
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,1,2-3,19,0.2525699736648484,0.050553682995469945,0.015071608126163483,0.5263157894736842,0.5785155517696615,0.22982456140350876
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,2,1,124,0.23180633206521312,0.20720740260496254,0.17457174509763718,0.9919354838709677,0.7632226730849372,0.813904012588513
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,2,2-3,19,0.2167944296410209,0.09993481832115274,0.05641227960586548,0.7894736842105263,0.34478823656559804,0.3719298245614035
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,3,1,124,0.30357458684293015,0.2817131860722457,0.21726882457733154,1,0.5578414657609271,0.5834461054287963
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,3,2-3,19,0.2920466045800008,0.09061233777748912,0.08271270990371704,0.8947368421052632,0.23759465463631801,0.08070175438596491
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,4,1,124,0.25875141056660084,0.23449315782636404,0.1595296561717987,0.9838709677419355,0.7647001506191818,0.8211801730920535
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,4,2-3,19,0.22357104620651194,0.04119139243113367,0.0026634633541107178,0.5789473684210527,0.12935648094729832,0.15087719298245614
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,5,1,124,0.22707958303151593,0.28623520692570076,0.22724168002605438,0.9838709677419355,0.7452903225750519,0.8169315499606609
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,5,2-3,19,0.2663615310662671,0.16344149332297475,0.0937035083770752,0.7894736842105263,0.5959835360221296,0.6228070175438597
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,6,1,124,0.3503553570218144,0.34343255485498136,0.29765984416007996,0.9919354838709677,0.6324996801698771,0.7216302124311565
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,6,2-3,19,0.2788549195975065,0.07002799487427662,0.03459639847278595,0.7368421052631579,-0.010464600323089398,0.021052631578947368
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,7,1,124,0.42803934939776456,0.39338850063241776,0.3357741981744766,0.9919354838709677,0.6915056140726737,0.7096711250983477
iemocap4_seed68_rate0.1,IEMOCAPFour,68,0.1,visual,7,2-3,19,0.29664083217319687,0.07938821849070098,0.0915377140045166,0.6842105263157895,0.4181690586691204,0.36140350877192984
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,0,1,237,0.19113673530676195,0.1398581308921807,0.11764825135469437,0.9662447257383966,0.7096508811091707,0.7889036326824229
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,0,2-3,87,0.1763718203138346,0.07382030742264342,0.049549851566553116,0.8045977011494253,0.502878066692379,0.5167857403222279
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,0,4-7,8,0.16934145707637072,0.09523558057844639,0.04960327595472336,0.75,0.48097679933744497,0.5238095238095238
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,1,1,237,0.21799048073275432,0.25090424910596404,0.20601342618465424,0.9957805907172996,0.6714835677029635,0.7506404836124537
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,1,2-3,87,0.20923248740533987,0.11007929469148318,0.05556344985961914,0.7241379310344828,0.48131977862211883,0.4890099876066195
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,1,4-7,8,0.24974533962085843,0.06572209112346172,0.03791867196559906,0.625,0.32706564433996566,0.14285714285714285
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,2,1,237,0.2206148252457003,0.21302818980869614,0.1612040102481842,0.9789029535864979,0.7714750465042108,0.8059176899680704
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,2,2-3,87,0.21142929404888344,0.06066603521848547,0.022938430309295654,0.6896551724137931,0.3801559313737116,0.428701611139462
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,2,4-7,8,0.24222703091800213,0.08111540786921978,0.08995730429887772,0.625,0.707328641051309,0.5714285714285714
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,3,1,237,0.38957283589281616,0.4151310881340428,0.38450509309768677,1,0.6223171682116004,0.6622780843725604
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,3,2-3,87,0.4074652722940363,0.14133960094260073,0.07562851905822754,0.6896551724137931,0.311660353795489,0.2923379747758256
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,3,4-7,8,0.3583637457340956,0.13805416971445084,0.10641822218894958,0.75,-0.12941657919951205,-0.14285714285714285
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,4,1,237,0.2550053983368765,0.24641177912521714,0.20307663083076477,0.9957805907172996,0.7704839356476196,0.8294573783171282
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,4,2-3,87,0.24844350678653554,0.10953100509513383,0.027851924300193787,0.7241379310344828,0.4826356104545118,0.4148137347816578
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,4,4-7,8,0.27058086823672056,0.08771352283656597,0.05466566979885101,0.625,0.06640542770984431,0.3333333333333333
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,5,1,237,0.3506737985817189,0.3543532319869925,0.305831640958786,0.9831223628691983,0.8375721642326912,0.883478858181333
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,5,2-3,87,0.31164720138513496,0.0924622662707992,0.02414775639772415,0.6206896551724138,0.42625167164316696,0.29775096595465483
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,5,4-7,8,0.30171683127991855,0.12396659329533577,0.08192242681980133,0.75,0.607705456386678,0.5476190476190477
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,6,1,237,0.37309638718889737,0.39332447274104704,0.3553173243999481,0.9873417721518988,0.7545848359135119,0.811765427046167
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,6,2-3,87,0.3353766751657615,0.16444319032732096,0.06232815980911255,0.7471264367816092,0.5845759946683478,0.5558977910621856
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,6,4-7,8,0.47909082658588886,0.19707874208688736,0.010977968573570251,0.5,0.6014581318616985,0.40476190476190477
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,7,1,237,0.2770896371422563,0.26190183922365495,0.1665152609348297,0.9746835443037974,0.8015344920811258,0.8461198682433712
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,7,2-3,87,0.2672939557988925,0.12884426343886332,0.04629465937614441,0.7241379310344828,0.6686459789252986,0.4993438798571116
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,audio,7,4-7,8,0.31619175616651773,0.20065981522202492,0.15307912230491638,1,0.5790266796071003,0.5952380952380952
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,0,1,248,0.23221205579372303,0.2186507137131787,0.17252185940742493,0.9798387096774194,0.6621429300048874,0.726338290343036
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,0,2-3,96,0.23826924771613753,0.07054240609674405,0.031651925295591354,0.65625,0.2551902250299807,0.23284047748236572
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,0,4-7,8,0.23113279789686203,0.040036991238594055,0.005855724215507507,0.5,0.33307841445680897,0.30952380952380953
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,1,1,248,0.3210712850108863,0.28370442071689234,0.1836601346731186,0.9879032258064516,0.8245701711127698,0.8795739310906943
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,1,2-3,96,0.28236407617805526,0.08224519446957856,0.015080302953720093,0.6145833333333334,0.561556030967168,0.3167254476397178
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,1,4-7,8,0.24830027064308524,0.03671001084148884,-0.021310560405254364,0.25,0.8331864294615214,0.21428571428571427
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,2,1,248,0.23691451245348058,0.17448259113852174,0.13567333668470383,0.9596774193548387,0.7948876984103699,0.8756347054667671
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,2,2-3,96,0.18576922965197204,0.064198943398272,0.011615518480539322,0.6770833333333334,0.557834514830133,0.42612588171459576
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,2,4-7,8,0.19059379026293755,0.019988203421235085,0.0060407742857933044,0.625,0.26904760541746103,0.07142857142857142
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,3,1,248,0.36996190180821764,0.3114036834468284,0.25474390387535095,1,0.6472446493118726,0.7052362512607567
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,3,2-3,96,0.37933103654844064,0.11847514317681392,0.05604030191898346,0.7604166666666666,0.19141524646156605,0.22661421595225176
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,3,4-7,8,0.40694047324359417,0.08333681523799896,0.033284448087215424,0.625,0.16930023288217352,-0.14285714285714285
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,4,1,248,0.171326337840348,0.15216883000046497,0.10626772791147232,0.9959677419354839,0.6671889550461778,0.8060377857256373
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,4,2-3,96,0.1873322963171328,0.07848680034900705,0.0304250568151474,0.7083333333333334,0.37248029797999554,0.4119234943027672
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,4,4-7,8,0.18694907752797008,0.008736261166632175,0.019067931920289993,0.625,-0.27907578130022714,0.0
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,5,1,248,0.36566205138731145,0.2854225050673009,0.219386026263237,0.9919354838709677,0.7821321389396465,0.8385641298378836
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,5,2-3,96,0.35403927048901096,0.09920018697933604,0.06457696855068207,0.7083333333333334,0.4782061292724332,0.44485892566467716
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,5,4-7,8,0.3296348541043699,0.03575116954743862,0.06395242363214493,0.625,0.2172187275576104,0.5238095238095238
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,6,1,248,0.26968429631914104,0.26250589325002605,0.16565701365470886,0.9798387096774194,0.7357255572416626,0.8330797396193105
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,6,2-3,96,0.23169849630600461,0.09241229606171449,0.020865485072135925,0.7291666666666666,0.5054049942496467,0.4095496473141617
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,6,4-7,8,0.26862608455121517,0.02435685321688652,-0.005722545087337494,0.375,0.1910678503534983,0.16666666666666666
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,7,1,248,0.36025997872404275,0.3278548503257034,0.24879352748394012,0.9879032258064516,0.6693137725739744,0.8111091355103055
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,7,2-3,96,0.3278710908489302,0.10881409229477867,0.03365582227706909,0.6875,0.40539860765362773,0.42249050461204557
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,text,7,4-7,8,0.2958440175279975,-0.017872972413897514,0.030416950583457947,0.625,0.06081809557313898,0.09523809523809523
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,0,1,228,0.19789429996652821,0.14620042977070338,0.10843320190906525,0.9780701754385965,0.748241066604798,0.788575617332387
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,0,2-3,104,0.20788094027039522,0.051016888849867076,0.020628269761800766,0.6442307692307693,0.43744263987092913,0.3653792809132615
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,0,4-7,11,0.21808390454812485,0.07255183431235226,0.02146434783935547,0.6363636363636364,0.6852024549279943,0.6454545454545455
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,1,1,228,0.29003385641906215,0.2839507660869378,0.216667041182518,0.9692982456140351,0.7820775138932018,0.8479543413484368
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,1,2-3,104,0.2763271844551827,0.07811212743847416,0.010154247283935547,0.6153846153846154,0.4774771978082114,0.27347700842846473
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,1,4-7,11,0.27736949581991543,0.075429113751108,0.0687870979309082,0.6363636363636364,0.26515802280139594,0.15454545454545454
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,2,1,228,0.2142113298341109,0.18796181302158194,0.14720574021339417,0.9956140350877193,0.8083427216839109,0.857781440693668
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,2,2-3,104,0.18190743377468047,0.06424311491159293,0.029508642852306366,0.7884615384615384,0.48233722785704264,0.43563426864397736
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,2,4-7,11,0.15037447146394037,0.014200579036365856,0.01381063461303711,0.7272727272727273,-0.05369053601956417,-0.01818181818181818
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,3,1,228,0.28224991379599823,0.2682463643386176,0.20456188917160034,0.9868421052631579,0.7150414462917619,0.7612559571600838
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,3,2-3,104,0.27761313824269634,0.06812671951663035,0.030306871980428696,0.6346153846153846,0.29084093635401437,0.3198762402645898
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,3,4-7,11,0.270588351582939,0.07265105437148701,0.02077662944793701,0.6363636363636364,0.6330899997706809,0.34545454545454546
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,4,1,228,0.24615612371595935,0.20576750039400762,0.16014843434095383,0.9956140350877193,0.7561671035149482,0.8463191913955675
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,4,2-3,104,0.22502302244986191,0.05798243745588339,0.0318974144756794,0.6634615384615384,0.3693425150782202,0.33402325829510293
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,4,4-7,11,0.23595249178734692,0.08551772887056525,0.042663514614105225,0.8181818181818182,0.34301367234908064,0.43636363636363634
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,5,1,228,0.22129465467214846,0.2792540675502989,0.22010550647974014,0.9956140350877193,0.7371963715886304,0.8198074876705643
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,5,2-3,104,0.21639809820156258,0.07941052317619324,0.023968756198883057,0.6346153846153846,0.3140237295524856,0.2523738397524805
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,5,4-7,11,0.18308131498369304,0.034075758673928,-0.011375725269317627,0.36363636363636365,0.6906334206959946,0.2818181818181818
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,6,1,228,0.30703566233186347,0.28545157479024247,0.20930369198322296,0.9956140350877193,0.7621023222796887,0.8017357901419189
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,6,2-3,104,0.32685633935034275,0.10003450276473394,0.05851966515183449,0.6923076923076923,0.3140246014214906,0.3234503360716953
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,6,4-7,11,0.265474026853388,0.09300385280088945,0.029565930366516113,0.7272727272727273,0.6603320451048762,0.4818181818181818
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,7,1,228,0.3902603454904206,0.3683381757470207,0.3439258337020874,0.9912280701754386,0.770189256007999,0.8031451577793145
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,7,2-3,104,0.3588468477380677,0.09182790487718123,0.03186260163784027,0.6057692307692307,0.2832068335129368,0.20809772751520325
iemocap4_seed68_rate0.3,IEMOCAPFour,68,0.3,visual,7,4-7,11,0.4243095815181732,0.058874734423377297,-0.005382522940635681,0.45454545454545453,0.12336407545447216,0.03636363636363636
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,0,1,312,0.1896741847650936,0.14592843507535946,0.11356016993522644,0.9839743589743589,0.7477292186487365,0.8156305340591833
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,0,2-3,198,0.18136325362843997,0.059642943280814875,0.027199842035770416,0.7070707070707071,0.3697193864992455,0.3116559570657471
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,0,4-7,58,0.2012747055048059,0.03441682881836233,0.007713310420513153,0.5862068965517241,0.4988143101162199,0.4509828047617583
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,0,8+,4,0.3082369938492775,0.06122723966836929,0.061065465211868286,1,0.03132961940918849,0.2
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,1,1,312,0.18615189488702574,0.20624681920386279,0.15457239001989365,0.9647435897435898,0.7279079975932637,0.8255502548877522
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,1,2-3,198,0.18332907495399317,0.10608434961224446,0.037605032324790955,0.7222222222222222,0.49788748311668196,0.45310926266465384
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,1,4-7,58,0.22795926230349417,0.06696447152002104,0.014802113175392151,0.603448275862069,0.22685449925927603,0.11919776062013596
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,1,8+,4,0.261286654509604,0.05887697637081146,0.01424717903137207,0.5,0.5745605688651885,0.8
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,2,1,312,0.205701012773296,0.19247380627366978,0.13371344655752182,0.9807692307692307,0.814017381427829,0.8720768511662567
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,2,2-3,198,0.19486104381844552,0.07819590258477914,0.031507011502981186,0.6818181818181818,0.5011830082828936,0.391631283629345
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,2,4-7,58,0.22861517824489494,0.044098687069169404,0.006585821509361267,0.5862068965517241,0.4371991721576078,0.41560798548094374
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,2,8+,4,0.2166378078982234,0.023618847131729126,0.014497429132461548,0.5,0.30475745295131457,0.4
iemocap4_seed68_rate0.5,IEMOCAPFour,68,0.5,audio,3,1,312,0.35856096546810406,0.37649112234775645,0.3160324692726135,0.9935897435897436,0.7095962629294347,0.7748955122212573
