dataset,seed,rate,modality,bucket,gaps,mean_gap_length,cumulative_write_mean,cumulative_write_median,cumulative_decay_mean,cumulative_decay_median,error_change_mean,error_change_median,write_per_step_mean,write_per_step_median,overlap_mean_mean,overlap_mean_median,overlap_max_mean,overlap_max_median,overlap_sum_mean,overlap_sum_median
IEMOCAPFour,67,0.3,visual,4-7,5,4,0.4115813450422138,0.4416625543963164,0.022570043057203292,0.02358769392594695,0.434151389496401,0.456148027049494,0.10289533626055344,0.1104156385990791,0.2684038630046416,0.2800591201521456,0.643464732170105,0.678832471370697,1.0736154520185663,1.1202364806085825
IEMOCAPFour,67,0.5,audio,2-3,123,2.268292682926829,0.34628505969601797,0.33146016020327806,0.022411420244753847,0.022068814607337117,0.3686964797753473,0.3562349278436159,0.15400747830889927,0.14736443455331028,0.23458955280896374,0.23035622240665057,0.5973633801549431,0.6083027124404907,0.5323797711966242,0.49354666424915195
IEMOCAPFour,67,0.5,audio,1,172,1,0.241609291655423,0.23879406054038554,0.019393582263863972,0.01940144831314683,0.2610028736768749,0.25796283230010886,0.241609291655423,0.23879406054038554,0.24611183561974875,0.23853451572358608,0.5196697243251079,0.5251153111457825,0.24611183561974875,0.23853451572358608
IEMOCAPFour,67,0.5,text,4-7,22,4.818181818181818,0.4791636850833046,0.45951194618828595,0.03265262803655456,0.030854469863697886,0.511816311794312,0.5191757038264768,0.10257101664271757,0.09815767023246735,0.2662971495686616,0.2751879430226316,0.668780508366498,0.6835409700870514,1.2786325791067528,1.1907010891009122
IEMOCAPFour,67,0.5,text,1,170,1,0.26035175332525634,0.24076204595621675,0.01937415460946367,0.019410827895626426,0.27972590770830935,0.26004222940537147,0.26035175332525634,0.24076204595621675,0.29918326616752894,0.3007394992746413,0.5838186279815786,0.5921793282032013,0.29918326616752894,0.3007394992746413
IEMOCAPFour,67,0.5,visual,1,159,1,0.25630964171697834,0.25738514587283134,0.019422565102899365,0.01941192871890962,0.27573220641516977,0.27679733240802307,0.25630964171697834,0.25738514587283134,0.27087387822146686,0.2700944864191115,0.5559203640657401,0.5657138824462891,0.27087387822146686,0.2700944864191115
IEMOCAPFour,67,0.5,visual,2-3,109,2.238532110091743,0.36405377197848343,0.33377715572714806,0.020484972958786225,0.020044411765411496,0.3845387448309005,0.35405925108352676,0.16452313850018616,0.15724043641239405,0.26247496621516625,0.2522365874610841,0.633573478514995,0.6649782061576843,0.5890583152041147,0.5438361903652549
IEMOCAPFour,67,0.5,text,2-3,109,2.3944954128440368,0.37796954010878137,0.37369134556502104,0.024273487253311098,0.024408766301348805,0.4022430268784081,0.3944797229487449,0.16191008121888822,0.15847059292718768,0.284780725527559,0.2813791651278734,0.6371386086722033,0.6507077217102051,0.680443583698217,0.6456831418909132
IEMOCAPFour,67,0.5,visual,4-7,28,4.642857142857143,0.4642003645837706,0.4513831972144544,0.02395716608069571,0.02454998390749097,0.48815752925526923,0.47036330732225906,0.1006320569379933,0.09605755438096822,0.24466138981501684,0.24243202520301566,0.6631996184587479,0.7030415236949921,1.1436557876420141,1.0840917831519619
IEMOCAPFour,67,0.5,audio,4-7,18,4.611111111111111,0.5277566633109624,0.5393864308716729,0.02302896001169251,0.02020089130382985,0.550785623911199,0.5739032659039367,0.11675968798208199,0.11650992014911027,0.2392274913498633,0.23179686160292476,0.671215244465404,0.6927710771560669,1.0983968711354666,1.0539516569115222
