run,dataset,seed,rate,conversation,n,overlap_mean,damage_mean,damage_median,damage_positive_fraction,pearson,spearman
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro02,264,0.21874263857237317,0.13656585489286843,0.08420218527317047,0.8333333333333334,0.6525746426005893,0.6592562398502566
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro03,600,0.25366313677125923,0.16463996484410018,0.1050431877374649,0.8666666666666667,0.6075681083134473,0.6663591843310676
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro04,456,0.24437761933363059,0.18269812751545064,0.10759643837809563,0.8399122807017544,0.6110412879190373,0.5819185651386504
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro05,344,0.25827993130917815,0.1797567700295774,0.11167727038264275,0.8546511627906976,0.5214836505624312,0.5481880864435908
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro06,264,0.2592271137982607,0.18187795002295665,0.12366248667240143,0.8636363636363636,0.6787432295054735,0.6972627487298554
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro07,912,0.2624400412324783,0.17851798032643273,0.12045765668153763,0.8651315789473685,0.6127844782841607,0.643099396150772
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_impro08,512,0.24802639424797235,0.16427433195349295,0.09539497643709183,0.89453125,0.6834578340436904,0.6834720219498518
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script01_1,344,0.24473002972758137,0.14216843386029088,0.056050485000014305,0.8023255813953488,0.6284281026774892,0.6022978713368924
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script01_1b,256,0.2545981630719325,0.14423773170710774,0.06694439426064491,0.78125,0.5709670434386148,0.4639097905699245
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script01_2,88,0.26559761886230926,0.246344551211223,0.1875031441450119,0.9318181818181818,0.7621839251210581,0.7521573738156458
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script01_3,448,0.25819615087779574,0.18163022255092592,0.12416008859872818,0.859375,0.6373231208169776,0.6330489401183411
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script02_1,232,0.22986469089037515,0.13846124768867318,0.07303186506032944,0.8663793103448276,0.5953602156635313,0.6292896832337412
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script02_2,392,0.24673578973232332,0.19057385251876346,0.1241476945579052,0.9081632653061225,0.6640728684559122,0.6725173308619831
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script03_1,504,0.2515103866471835,0.15840238844606255,0.0928611159324646,0.8492063492063492,0.5577096584697098,0.5862895235845652
iemocap4_seed70_rate0.5,IEMOCAPFour,70,0.5,seed70:Ses05M_script03_2,544,0.2432281578914947,0.16124001944862196,0.09664160385727882,0.8584558823529411,0.71305430257126,0.7300630901658651
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro01,48,0.28965633851476014,0.14634516862376282,0.07136894017457962,0.7708333333333334,0.5345120688557127,0.21786799826313505
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro02,536,0.23490073737243553,0.14361210178528258,0.06487002596259117,0.8227611940298507,0.5769008684345187,0.5562341272284221
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro03,1096,0.25296270923160463,0.13355995297778642,0.06442703306674957,0.7846715328467153,0.579458293975004,0.5647757922475756
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro04,680,0.21353749968111516,0.12704304970307823,0.07069074362516403,0.8352941176470589,0.6590102358782827,0.6311320895132202
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro05,720,0.22011776358380708,0.11307667870488432,0.058173224329948425,0.8125,0.6352089586338237,0.615614388402241
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro06,656,0.2499708387867275,0.12030209646639754,0.06686002761125565,0.8140243902439024,0.5755439000324353,0.5410085789658482
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro07,904,0.266475701022613,0.14781782460868753,0.08365882933139801,0.8230088495575221,0.5591080898885383,0.5645037086080021
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_impro08,616,0.25303174897139386,0.13875760520844685,0.07524201646447182,0.8311688311688312,0.6702950989363563,0.6515644019181989
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script01_1,424,0.23560646809373964,0.11782956463811954,0.04869496077299118,0.7995283018867925,0.607002993633639,0.5373570737006164
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script01_2,184,0.21497402769898105,0.11327778587482222,0.044563353061676025,0.782608695652174,0.5518745872288953,0.4967405752152723
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script01_3,600,0.2566401042921158,0.16515537980943917,0.08340245485305786,0.815,0.6265184142376466,0.6029569526582018
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script02_1,384,0.21840393075156803,0.12051056942194312,0.0543077252805233,0.8229166666666666,0.6186858070530872,0.507833510373675
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script02_2,488,0.22603432871935675,0.1319802109320022,0.06308059766888618,0.7930327868852459,0.6142729031629037,0.5685445388629845
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script03_1,472,0.22324975118459345,0.14107357124577008,0.07803911715745926,0.864406779661017,0.6981579577241729,0.7048641312968758
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05F_script03_2,688,0.25274315558179,0.14689068564993524,0.08040666580200195,0.8401162790697675,0.6249811089284696,0.6371921089328556
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro01,120,0.24133385391905904,0.19521251653010646,0.1173815056681633,0.9,0.7235346683644507,0.7221473713452323
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro02,296,0.2309921454760951,0.139779517917919,0.07730522006750107,0.831081081081081,0.6331811630698023,0.6295594515933499
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro03,744,0.2504220816108989,0.165500060377282,0.09698161482810974,0.8333333333333334,0.6791018301666484,0.6346511876598414
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro04,592,0.24324729868424805,0.13527126255998942,0.06363529339432716,0.7516891891891891,0.5249741602938338,0.45250385378230545
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro05,448,0.24139963248827762,0.14839288337056392,0.09220263361930847,0.8459821428571429,0.6672618969286443,0.6620011018413134
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro06,376,0.2342432916010829,0.13236919923764753,0.06384003162384033,0.8058510638297872,0.55187113795733,0.511271516451267
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro07,1096,0.25036326723672914,0.14312650637368052,0.09033985063433647,0.8074817518248175,0.540448708761229,0.5406933326722022
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_impro08,696,0.22483077575051194,0.12903653351782723,0.06597577035427094,0.8175287356321839,0.6476331259759223,0.5997234630641944
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script01_1,408,0.23950122421443024,0.13874757623153866,0.08693282306194305,0.8259803921568627,0.5748848943055915,0.5681842034495566
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script01_1b,328,0.22966137152767127,0.14779584535692886,0.08195231854915619,0.8170731707317073,0.6344214034012091,0.6203117592928251
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script01_2,112,0.23390971559066592,0.17531927217662865,0.10607839748263359,0.7678571428571429,0.7531765762257616,0.7049321761711143
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script01_3,536,0.25775715288768675,0.158604411401355,0.09222710877656937,0.8208955223880597,0.5918732640722613,0.5553092886738448
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script02_1,312,0.22295007415008372,0.1321206854787679,0.05978470295667648,0.8269230769230769,0.5979680215083523,0.626120245697411
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script02_2,592,0.24542633519504797,0.14148729238847926,0.07261142879724503,0.8074324324324325,0.5818433552240614,0.5330902783561776
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script03_1,584,0.24991276114700642,0.15473846506569788,0.07369828969240189,0.7636986301369864,0.5756995325856195,0.525005949508405
iemocap4_seed70_rate0.7,IEMOCAPFour,70,0.7,seed70:Ses05M_script03_2,744,0.25079388063030456,0.13892429409628754,0.06734498590230942,0.8131720430107527,0.592027868910527,0.5641621286295677
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:c7UH_rxdZv4,72,0.2243107313083278,0.1346539214719087,0.08919081464409828,0.9583333333333334,0.5308557558355733,0.6463116599138208
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:cM3Yna7AavY,40,0.2281282269512303,0.08964627487584949,0.06960294023156166,0.95,0.7092189169765986,0.7690431519699812
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:cW1FSBF59ik,112,0.23212002535417145,0.08004048315342516,0.019908228889107704,0.8571428571428571,0.3876302319783622,0.5050398059247617
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:cXypl4FnoZo,80,0.2481468759593554,0.07993223511148244,0.019444895908236504,0.8375,0.3412074924180672,0.43134083450539146
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:d3_k5Xpfmik,40,0.22749406173825265,0.12617470456752927,0.041412996128201485,0.95,0.389633415355533,0.5530956848030019
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:d6hH302o4v8,112,0.2469718342680218,0.09880176868422755,0.04961278662085533,0.9821428571428571,0.5447782263835669,0.742764888782588
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:dq3Nf_lMPnE,16,0.16144532582256943,0.01098348363302648,0.00827358290553093,0.75,0.6711345426369201,0.6852941176470588
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:etzxEpPuc6I,56,0.25202094450859086,0.1527376711435084,0.047539595514535904,0.9821428571428571,0.49930121732949867,0.6335611756664388
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:f9O3YtZ2VfI,48,0.2587960144349684,0.0675439245145147,0.0356387123465538,0.9166666666666666,0.2774250789651922,0.5048849326964828
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:f_pcplsH_V0,8,0.20801386423408985,0.2480633337981999,0.18069752305746078,1,0.6760898558493537,0.6904761904761905
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:fvVhgmXxadc,8,0.20906211156398058,0.10592446266673505,0.08477986790239811,1,0.7737599805674973,0.7857142857142857
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:iiK8YX8oH1E,64,0.2396719278767705,0.07981946322252043,0.0631214901804924,0.90625,0.21783217955820752,0.5370879120879121
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:jUzDDGyPkXU,40,0.21474129194393754,0.12774257864803076,0.06117071583867073,0.975,0.503684379247677,0.625140712945591
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:k5Y_838nuGo,80,0.2562374191824347,0.13633069898933173,0.07747931033372879,1,0.46760800574165107,0.6289967182372246
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:lXPQBPVc5Cw,80,0.2690723135136068,0.1238064968260005,0.06018342636525631,0.8875,0.3019522971861673,0.5536099390529771
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:nbWiPyCm4g0,32,0.26236038841307163,0.12360500259092078,0.021220899187028408,0.75,0.20243347483774304,0.16715542521994134
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:nzpVDcQ0ywM,72,0.24655274744145572,0.2105781995277438,0.10412275046110153,0.9861111111111112,0.4845626336220024,0.5297768345231204
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:ob23OKe5a9Q,40,0.2585328880697489,0.2771021650638431,0.18855495005846024,1,0.6137793760943105,0.7352720450281426
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:pLTX3ipuDJI,24,0.20141014006609717,0.03475875787747403,0.010606289841234684,0.9166666666666666,0.8223573174707858,0.8443478260869566
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:phBUpBr1hSo,80,0.25904744763392956,0.16271351638715714,0.09950215369462967,0.9125,0.4673483789233681,0.5475621190811064
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:rnaNMUZpvvg,80,0.25401268715504555,0.08677475526928902,0.04113571532070637,0.9625,0.47299311351247314,0.7347163619315518
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:tIrG4oNLFzE,24,0.27517208363860846,0.124902956886217,0.08522233739495277,0.9583333333333334,0.6318235957491418,0.7321739130434782
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:tStelxIAHjw,32,0.22258694749325514,0.12196877255337313,0.07772450149059296,1,0.6107979223757637,0.7346041055718475
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:tmZoasNr4rU,64,0.2485562525689602,0.064282106468454,0.03642832115292549,0.96875,0.3851443880614255,0.6452380952380953
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:v0zCBqDeKcE,40,0.24298369139432907,0.0958820394705981,0.0635872595012188,0.925,0.5824597678951917,0.5726078799249531
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:vvZ4IcEtiZc,24,0.23557493758077422,0.11716231827934583,0.0789526216685772,1,0.30331235723101363,0.4591304347826087
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:vyB00TXsimI,72,0.22121673110975987,0.06779737426485452,0.03252777364104986,0.9166666666666666,0.41178867991509804,0.5523184770724805
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:wMbj6ajWbic,80,0.22758916937746107,0.08839128136169165,0.033177463337779045,0.9125,0.41956206013239394,0.7234646038443506
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:yDtzw_Y-7RU,40,0.22773612050805242,0.14252822236157953,0.10881955921649933,0.95,0.8255529292325917,0.8448405253283302
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:yvsjCA6Y5Fc,56,0.2287318004694368,0.09170424299580711,0.040240805596113205,0.9821428571428571,0.26729268808292,0.4766917293233083
mosi_seed66_rate0.1,CMUMOSI,66,0.1,seed66:zhpQhgha_KU,40,0.27720556864514945,0.06542765847407281,0.06212411820888519,1,0.5300782804376359,0.6407129455909943
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:c7UH_rxdZv4,176,0.23231404096374966,0.11825372259640558,0.04630128853023052,0.8863636363636364,0.4813045436305428,0.5505569007263923
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:cM3Yna7AavY,104,0.2191162128896954,0.12073815563836923,0.03204470966011286,0.8173076923076923,0.5032388238392153,0.4159073935772965
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:cW1FSBF59ik,176,0.20822797489712352,0.09203396254981105,0.024932201020419598,0.9034090909090909,0.39352083976121344,0.5538190622936385
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:cXypl4FnoZo,120,0.21043579628070194,0.054676697961986064,0.011928433552384377,0.8416666666666667,0.4152476943690551,0.7049239530522953
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:d3_k5Xpfmik,104,0.22775630883048648,0.08952835490568899,0.03709041327238083,0.8365384615384616,0.17892882019015524,0.34143817347700844
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:d6hH302o4v8,304,0.2389866002761808,0.0704455176785,0.022059312090277672,0.8421052631578947,0.3489390662750191,0.608831871107732
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:dq3Nf_lMPnE,96,0.21427359271425908,0.1318129816208966,0.035165924578905106,0.9166666666666666,0.4460940955103412,0.5234943027672273
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:etzxEpPuc6I,80,0.21886057273950427,0.0397289136890322,0.019656767137348652,0.775,0.29721547137580995,0.3745897796530708
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:f9O3YtZ2VfI,208,0.22799075468076177,0.07905308575405237,0.033401403576135635,0.8605769230769231,0.5013970813203308,0.5744960607660836
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:f_pcplsH_V0,120,0.21536145435335735,0.1086846168152988,0.03453924506902695,0.9,0.5941158833939877,0.6935203833599556
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:fvVhgmXxadc,104,0.2515846621603347,0.14235759175454193,0.0454367995262146,0.7884615384615384,0.3995473319548499,0.3488637576016217
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:iiK8YX8oH1E,144,0.23245500514490736,0.11920283007849422,0.021255596540868282,0.7916666666666666,0.49760484780044767,0.4762880797363556
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:jUzDDGyPkXU,112,0.19321497106492252,0.12556085141841322,0.016083586029708385,0.7857142857142857,0.5399364656934194,0.5330833361806813
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:k5Y_838nuGo,192,0.23159647216865173,0.10518160562302607,0.03220531716942787,0.796875,0.39128263937959235,0.41950431326804655
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:lXPQBPVc5Cw,152,0.21628121462479039,0.10868147959148414,0.04540608450770378,0.8552631578947368,0.45664286745429405,0.5940000956813537
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:nbWiPyCm4g0,56,0.2708829786695008,0.10377937721620713,0.06187080219388008,1,0.3480646216797453,0.45604921394395076
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:nzpVDcQ0ywM,128,0.2188624667323893,0.13870915737061296,0.036161499097943306,0.8828125,0.4757470473896477,0.5901620582310932
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:ob23OKe5a9Q,80,0.20759821644751356,0.10161710365209728,0.042621634900569916,0.95,0.4219043846186603,0.7676043131739334
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:pLTX3ipuDJI,120,0.23318794762405257,0.04439130467362702,0.011562843807041645,0.8583333333333333,0.48356557276601486,0.6461420932009168
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:phBUpBr1hSo,136,0.22340784130124924,0.1658238009412718,0.042394014075398445,0.7867647058823529,0.5648547726488915,0.47579313964028436
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:rnaNMUZpvvg,144,0.26439714553352034,0.09693158769773112,0.018930836580693722,0.9166666666666666,0.41948102434273415,0.6317578972751386
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:tIrG4oNLFzE,136,0.21455636234296596,0.09504456952323809,0.04075836017727852,0.8970588235294118,0.7004212999682246,0.7554267449072086
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:tStelxIAHjw,112,0.22716634052007326,0.04756942210120282,0.011033883318305016,0.8214285714285714,0.4811733286431463,0.5755629206956641
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:tmZoasNr4rU,104,0.2710645383474632,0.045272456464142755,0.026367935352027416,0.9230769230769231,0.5649790155443116,0.6308332444254774
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:v0zCBqDeKcE,96,0.2215227976363773,0.14467183300682032,0.08648070693016052,0.8958333333333334,0.6862487110253086,0.7822164948453608
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:vvZ4IcEtiZc,80,0.21514298241818325,0.06650144535815343,0.01373478677123785,0.875,0.5043493147283343,0.7414674167838725
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:vyB00TXsimI,168,0.21041480714588293,0.08202158832656485,0.01766652800142765,0.8035714285714286,0.3781608932214346,0.43721685960285683
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:wMbj6ajWbic,168,0.20856422066710711,0.1328231785224662,0.042284829542040825,0.9285714285714286,0.5125317315118189,0.6325944898031494
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:yDtzw_Y-7RU,144,0.23269118783193538,0.16484802312010693,0.10270567238330841,0.9513888888888888,0.5360047668474344,0.6501044932079415
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:yvsjCA6Y5Fc,176,0.23406728493600068,0.08696801351933656,0.02885387372225523,0.8522727272727273,0.4715563612464164,0.5707902267224301
mosi_seed66_rate0.3,CMUMOSI,66,0.3,seed66:zhpQhgha_KU,224,0.23603191057918593,0.1421755227576276,0.04167204722762108,0.9196428571428571,0.5229043207302715,0.6893348281016443
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:c7UH_rxdZv4,344,0.2081149786840691,0.09144682705748913,0.023590118624269962,0.7761627906976745,0.44921309547751886,0.4902979420859778
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:cM3Yna7AavY,160,0.20952204995555804,0.12481103241443633,0.03999018669128418,0.8125,0.5372708855249563,0.566802414156803
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:cW1FSBF59ik,248,0.20138948103375431,0.07918930786751932,0.026812460273504257,0.7580645161290323,0.3811235182632058,0.4616619802967912
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:cXypl4FnoZo,328,0.20251197634526052,0.057020631488185466,0.021265548653900623,0.8170731707317073,0.43382265335342873,0.5260024988080672
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:d3_k5Xpfmik,176,0.20527278439311142,0.06645283600400118,0.025925192050635815,0.8465909090909091,0.40770736287455456,0.5437200088047546
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:d6hH302o4v8,432,0.24573631312792982,0.05261908381685822,0.021509429439902306,0.8032407407407407,0.31559457408896857,0.3935700434685019
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:dq3Nf_lMPnE,144,0.21965487759896657,0.08333932061214,0.008103059604763985,0.7083333333333334,0.4335935882552421,0.49921228197090267
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:etzxEpPuc6I,160,0.21349834885331803,0.0770871503627859,0.022364523261785507,0.80625,0.46834952342956343,0.5114789640220321
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:f9O3YtZ2VfI,296,0.2077311557950452,0.07040576094358757,0.013713454827666283,0.793918918918919,0.3515901896237741,0.43080599860260876
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:f_pcplsH_V0,120,0.2143195103931551,0.10595787411245207,0.030650014989078045,0.8166666666666667,0.4938113287398801,0.5180845892075838
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:fvVhgmXxadc,160,0.1993210697779432,0.060192886576987806,0.017037322744727135,0.84375,0.44435234686713576,0.6518955818586664
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:iiK8YX8oH1E,208,0.21502347900353086,0.057669616904324636,0.015296133235096931,0.7067307692307693,0.3454285785458564,0.3106954068052466
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:jUzDDGyPkXU,272,0.2120885327903499,0.09007331938482821,0.024551240727305412,0.8308823529411765,0.4233239786993187,0.5368938094681529
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:k5Y_838nuGo,296,0.22221190315778241,0.08844555826303926,0.031035388819873333,0.8209459459459459,0.32490512459879173,0.4287598846920881
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:lXPQBPVc5Cw,320,0.239039255870739,0.09816236339975148,0.036841604858636856,0.778125,0.43592753291093966,0.5134484955907772
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:nbWiPyCm4g0,88,0.23185474827716296,0.10698650023815306,0.004899323917925358,0.8068181818181818,0.4379383085625092,0.5071853756472121
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:nzpVDcQ0ywM,272,0.20558444673524184,0.07228716489557616,0.01673150807619095,0.8051470588235294,0.45161511272269383,0.443893310943452
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:ob23OKe5a9Q,152,0.21417206843800254,0.09457331432617809,0.030948719941079617,0.7894736842105263,0.38505168539983725,0.4586588207956588
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:pLTX3ipuDJI,144,0.18692745766990507,0.015820688981976774,0.004662804305553436,0.7708333333333334,0.48383760549738436,0.5921750663129973
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:phBUpBr1hSo,224,0.2125760176693023,0.10022665497880164,0.016271107830107212,0.7678571428571429,0.39461089496208224,0.41471599402092674
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:rnaNMUZpvvg,216,0.23495865266563165,0.0708400073495728,0.01381686981767416,0.7731481481481481,0.3201788091079602,0.4254575548649067
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:tIrG4oNLFzE,128,0.23137610817502718,0.12279495401890017,0.03938591666519642,0.8046875,0.4436600897389737,0.5341111975828603
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:tStelxIAHjw,160,0.2048391369637102,0.02812441372079775,0.007492059841752052,0.7625,0.3069743501142442,0.5497861244579867
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:tmZoasNr4rU,184,0.2148415913005643,0.07342997127536523,0.015014208853244781,0.782608695652174,0.5110262350586489,0.4689410722197607
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:v0zCBqDeKcE,160,0.22874138702172786,0.11283486790489405,0.03484906628727913,0.825,0.4644272329070206,0.4174850580100785
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:vvZ4IcEtiZc,136,0.1863523291574572,0.0621136197108118,0.008686796762049198,0.7573529411764706,0.4316063506122375,0.4914269357377988
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:vyB00TXsimI,248,0.2056931681807093,0.09588472158347647,0.03596656583249569,0.8024193548387096,0.5114999562796403,0.4786918340726101
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:wMbj6ajWbic,336,0.2151691829162051,0.079360329684624,0.020653845742344856,0.7678571428571429,0.4437042012342919,0.49786210954553217
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:yDtzw_Y-7RU,288,0.19676083987805112,0.08701505290163267,0.01274382509291172,0.7604166666666666,0.4026685492333995,0.5011835437187787
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:yvsjCA6Y5Fc,312,0.1958265089779161,0.06746460127835281,0.021281654946506023,0.8461538461538461,0.4932028561138101,0.5713634341373367
mosi_seed66_rate0.5,CMUMOSI,66,0.5,seed66:zhpQhgha_KU,416,0.20458031967819595,0.10979704919065206,0.024001188576221466,0.7644230769230769,0.44164166658902926,0.4973091591601603
mosi_seed66_rate0.7,CMUMOSI,66,0.7,seed66:c7UH_rxdZv4,448,0.19853619627454983,0.05652825402129175,0.0078757144510746,0.7455357142857143,0.4471723914139452,0.42802077483360274
