audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4892 val8_wf1=0.2544 cls=2.8431 jepa=3.0548
epoch=084 train_wf1=0.9388 val8_wf1=0.7316 cls=0.3120 jepa=1.8365
epoch=085 train_wf1=0.9437 val8_wf1=0.7287 cls=0.2908 jepa=1.8269
epoch=086 train_wf1=0.9425 val8_wf1=0.7099 cls=0.2900 jepa=1.8352
epoch=087 train_wf1=0.9434 val8_wf1=0.7325 cls=0.2632 jepa=1.7863
epoch=088 train_wf1=0.9484 val8_wf1=0.7127 cls=0.2540 jepa=1.7788
epoch=089 train_wf1=0.9485 val8_wf1=0.7306 cls=0.2541 jepa=1.7444
epoch=090 train_wf1=0.9467 val8_wf1=0.7239 cls=0.2463 jepa=1.7458
epoch=091 train_wf1=0.9502 val8_wf1=0.7282 cls=0.2348 jepa=1.7200
epoch=092 train_wf1=0.9505 val8_wf1=0.7236 cls=0.2613 jepa=1.6931
epoch=093 train_wf1=0.9482 val8_wf1=0.7120 cls=0.2511 jepa=1.6882
epoch=094 train_wf1=0.9350 val8_wf1=0.7225 cls=0.2652 jepa=1.6702
epoch=095 train_wf1=0.9434 val8_wf1=0.7310 cls=0.2704 jepa=1.6734
epoch=096 train_wf1=0.9541 val8_wf1=0.7156 cls=0.2280 jepa=1.6441
epoch=097 train_wf1=0.9451 val8_wf1=0.7277 cls=0.2390 jepa=1.6276
epoch=098 train_wf1=0.9434 val8_wf1=0.7099 cls=0.2364 jepa=1.6201
epoch=099 train_wf1=0.9521 val8_wf1=0.7093 cls=0.2034 jepa=1.6086
epoch=100 train_wf1=0.9507 val8_wf1=0.7279 cls=0.2043 jepa=1.5582
