audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4758 val8_wf1=0.4377 cls=2.4821 jepa=3.0809
epoch=025 train_wf1=0.8275 val8_wf1=0.7551 cls=0.9364 jepa=2.3034
epoch=026 train_wf1=0.8390 val8_wf1=0.7385 cls=0.8824 jepa=2.2946
epoch=027 train_wf1=0.8397 val8_wf1=0.7529 cls=0.8759 jepa=2.2944
epoch=028 train_wf1=0.8400 val8_wf1=0.7557 cls=0.8675 jepa=2.2728
epoch=029 train_wf1=0.8573 val8_wf1=0.7525 cls=0.8036 jepa=2.2681
epoch=030 train_wf1=0.8532 val8_wf1=0.7340 cls=0.7846 jepa=2.2313
epoch=031 train_wf1=0.8572 val8_wf1=0.7380 cls=0.7752 jepa=2.2402
epoch=032 train_wf1=0.8684 val8_wf1=0.7095 cls=0.7374 jepa=2.2304
epoch=033 train_wf1=0.8485 val8_wf1=0.7472 cls=0.8444 jepa=2.2066
epoch=034 train_wf1=0.8478 val8_wf1=0.6259 cls=0.8037 jepa=2.1921
epoch=035 train_wf1=0.7972 val8_wf1=0.7034 cls=0.9755 jepa=2.1875
epoch=036 train_wf1=0.8749 val8_wf1=0.7134 cls=0.7605 jepa=2.1603
epoch=037 train_wf1=0.8807 val8_wf1=0.7198 cls=0.6771 jepa=2.1492
epoch=038 train_wf1=0.8862 val8_wf1=0.7159 cls=0.6916 jepa=2.1304
epoch=039 train_wf1=0.8846 val8_wf1=0.6956 cls=0.6333 jepa=2.0919
epoch=040 train_wf1=0.8946 val8_wf1=0.7170 cls=0.6049 jepa=2.0931
epoch=041 train_wf1=0.8935 val8_wf1=0.7158 cls=0.5932 jepa=2.0777
epoch=042 train_wf1=0.8927 val8_wf1=0.7200 cls=0.5537 jepa=2.0635
epoch=043 train_wf1=0.8976 val8_wf1=0.7223 cls=0.5818 jepa=2.0263
epoch=044 train_wf1=0.9022 val8_wf1=0.7166 cls=0.5361 jepa=2.0115
epoch=045 train_wf1=0.9104 val8_wf1=0.7253 cls=0.5502 jepa=1.9951
epoch=046 train_wf1=0.9044 val8_wf1=0.7000 cls=0.5103 jepa=1.9750
epoch=047 train_wf1=0.8974 val8_wf1=0.7183 cls=0.4953 jepa=1.9348
epoch=048 train_wf1=0.9054 val8_wf1=0.7012 cls=0.5083 jepa=1.9288
epoch=049 train_wf1=0.8967 val8_wf1=0.7017 cls=0.5974 jepa=1.9264
epoch=050 train_wf1=0.9043 val8_wf1=0.6871 cls=0.5115 jepa=1.9187
epoch=051 train_wf1=0.9066 val8_wf1=0.6991 cls=0.4964 jepa=1.8857
epoch=052 train_wf1=0.9083 val8_wf1=0.7200 cls=0.4603 jepa=1.8567
epoch=053 train_wf1=0.9194 val8_wf1=0.6992 cls=0.4336 jepa=1.8437
epoch=054 train_wf1=0.9123 val8_wf1=0.7097 cls=0.4273 jepa=1.8161
epoch=055 train_wf1=0.9194 val8_wf1=0.7061 cls=0.3972 jepa=1.8047
epoch=056 train_wf1=0.9234 val8_wf1=0.6897 cls=0.3943 jepa=1.7843
epoch=057 train_wf1=0.9223 val8_wf1=0.7065 cls=0.3815 jepa=1.7553
epoch=058 train_wf1=0.9255 val8_wf1=0.6911 cls=0.3864 jepa=1.7467
epoch=059 train_wf1=0.9298 val8_wf1=0.6970 cls=0.3547 jepa=1.7331
epoch=060 train_wf1=0.9249 val8_wf1=0.7068 cls=0.3666 jepa=1.7202
epoch=061 train_wf1=0.9341 val8_wf1=0.6992 cls=0.3188 jepa=1.6869
epoch=062 train_wf1=0.9271 val8_wf1=0.6894 cls=0.3164 jepa=1.6608
epoch=063 train_wf1=0.9295 val8_wf1=0.6855 cls=0.3147 jepa=1.6544
epoch=064 train_wf1=0.9355 val8_wf1=0.6920 cls=0.3089 jepa=1.6342
epoch=065 train_wf1=0.9352 val8_wf1=0.6970 cls=0.3042 jepa=1.6039
epoch=066 train_wf1=0.9369 val8_wf1=0.7063 cls=0.3005 jepa=1.5965
epoch=067 train_wf1=0.9379 val8_wf1=0.7083 cls=0.2907 jepa=1.5618
epoch=068 train_wf1=0.9413 val8_wf1=0.7144 cls=0.2670 jepa=1.5424
epoch=069 train_wf1=0.9468 val8_wf1=0.6989 cls=0.2667 jepa=1.5375
epoch=070 train_wf1=0.9379 val8_wf1=0.7143 cls=0.2562 jepa=1.4945
epoch=071 train_wf1=0.9481 val8_wf1=0.7248 cls=0.2381 jepa=1.4713
epoch=072 train_wf1=0.9499 val8_wf1=0.7266 cls=0.2280 jepa=1.4591
epoch=073 train_wf1=0.9488 val8_wf1=0.7194 cls=0.2187 jepa=1.4327
epoch=074 train_wf1=0.9505 val8_wf1=0.7122 cls=0.2111 jepa=1.4311
epoch=075 train_wf1=0.9500 val8_wf1=0.7198 cls=0.2093 jepa=1.3858
epoch=076 train_wf1=0.9516 val8_wf1=0.7285 cls=0.1935 jepa=1.3649
epoch=077 train_wf1=0.9564 val8_wf1=0.7262 cls=0.1757 jepa=1.3452
epoch=078 train_wf1=0.9551 val8_wf1=0.7237 cls=0.1842 jepa=1.3279
epoch=079 train_wf1=0.9573 val8_wf1=0.7288 cls=0.1888 jepa=1.3240
epoch=080 train_wf1=0.9582 val8_wf1=0.7352 cls=0.1818 jepa=1.3161
epoch=081 train_wf1=0.9582 val8_wf1=0.7390 cls=0.1764 jepa=1.3027
epoch=082 train_wf1=0.9619 val8_wf1=0.7448 cls=0.1625 jepa=1.2585
epoch=083 train_wf1=0.9583 val8_wf1=0.7228 cls=0.1779 jepa=1.2531
epoch=084 train_wf1=0.9611 val8_wf1=0.7416 cls=0.1593 jepa=1.2060
epoch=085 train_wf1=0.9613 val8_wf1=0.7281 cls=0.1621 jepa=1.2047
epoch=086 train_wf1=0.9612 val8_wf1=0.7320 cls=0.1435 jepa=1.1879
epoch=087 train_wf1=0.9647 val8_wf1=0.7363 cls=0.1419 jepa=1.1597
epoch=088 train_wf1=0.9592 val8_wf1=0.7587 cls=0.1480 jepa=1.1447
epoch=089 train_wf1=0.9667 val8_wf1=0.7356 cls=0.1397 jepa=1.1289
epoch=090 train_wf1=0.9682 val8_wf1=0.7365 cls=0.1315 jepa=1.1198
epoch=091 train_wf1=0.9710 val8_wf1=0.7469 cls=0.1255 jepa=1.1050
epoch=092 train_wf1=0.9648 val8_wf1=0.7372 cls=0.1362 jepa=1.0745
epoch=093 train_wf1=0.9674 val8_wf1=0.7354 cls=0.1272 jepa=1.0587
epoch=094 train_wf1=0.9693 val8_wf1=0.7453 cls=0.1226 jepa=1.0274
epoch=095 train_wf1=0.9689 val8_wf1=0.7402 cls=0.1261 jepa=1.0304
epoch=096 train_wf1=0.9707 val8_wf1=0.7380 cls=0.1157 jepa=1.0105
epoch=097 train_wf1=0.9677 val8_wf1=0.7528 cls=0.1175 jepa=1.0040
epoch=098 train_wf1=0.9691 val8_wf1=0.7455 cls=0.1197 jepa=0.9884
epoch=099 train_wf1=0.9705 val8_wf1=0.7466 cls=0.1182 jepa=0.9695
epoch=100 train_wf1=0.9657 val8_wf1=0.7302 cls=0.1203 jepa=0.9438
