section,rate,mode,modality,metric,n_seeds,mean,sample_std,positive,zero,negative,sign_flip_p_two_sided
write_fit,0.1,protected,text,err_original_after,5,0.002526737321878005,5.546895989651109e-05,,,,
write_fit,0.1,protected,text,fit_gain,5,1.0577678486508548,0.02524701937257649,,,,
write_fit,0.1,protected,visual,err_after,5,0.01818289842915153,0.0025741864376465206,,,,
write_fit,0.1,protected,visual,err_before,5,0.6836400185646527,0.033980207820999864,,,,
write_fit,0.1,protected,visual,err_original_after,5,0.0016602641234587973,7.772752208311719e-05,,,,
write_fit,0.1,protected,visual,fit_gain,5,0.6654571201355012,0.0323828581922848,,,,
write_fit,0.1,reference,audio,err_after,5,0.001708060532545842,7.909482396964331e-05,,,,
write_fit,0.1,reference,audio,err_before,5,0.7292214181014265,0.04218435958540583,,,,
write_fit,0.1,reference,audio,err_original_after,5,0.001708060532545842,7.909482396964331e-05,,,,
write_fit,0.1,reference,audio,fit_gain,5,0.7275133575688806,0.04211918092637803,,,,
write_fit,0.1,reference,text,err_after,5,0.0025287278599731536,5.577509721032536e-05,,,,
write_fit,0.1,reference,text,err_before,5,1.0850404384267935,0.02351738834374669,,,,
write_fit,0.1,reference,text,err_original_after,5,0.0025287278599731536,5.577509721032536e-05,,,,
write_fit,0.1,reference,text,fit_gain,5,1.0825117105668205,0.023483162186273845,,,,
write_fit,0.1,reference,visual,err_after,5,0.0016703857293794205,7.616936296232066e-05,,,,
write_fit,0.1,reference,visual,err_before,5,0.6917386498792126,0.03271852020537855,,,,
write_fit,0.1,reference,visual,err_original_after,5,0.0016703857293794205,7.616936296232066e-05,,,,
write_fit,0.1,reference,visual,fit_gain,5,0.6900682641498331,0.03265053921327855,,,,
write_fit,0.3,fixed0.9,audio,err_after,5,0.07408018216963344,0.0035912348706359106,,,,
write_fit,0.3,fixed0.9,audio,err_before,5,0.7268573121800116,0.035215459511555205,,,,
write_fit,0.3,fixed0.9,audio,err_original_after,5,0.0016533549567928703,7.081835302964092e-05,,,,
write_fit,0.3,fixed0.9,audio,fit_gain,5,0.6527771300103782,0.03162426258103058,,,,
write_fit,0.3,fixed0.9,text,err_after,5,0.10688221322557312,0.0020112739023264653,,,,
write_fit,0.3,fixed0.9,text,err_before,5,1.0480058819502005,0.01975384028802426,,,,
write_fit,0.3,fixed0.9,text,err_original_after,5,0.0023798407369039127,4.09674917624051e-05,,,,
write_fit,0.3,fixed0.9,text,fit_gain,5,0.9411236687246274,0.017742658900953865,,,,
write_fit,0.3,fixed0.9,visual,err_after,5,0.07048313945035183,0.003573000041621428,,,,
write_fit,0.3,fixed0.9,visual,err_before,5,0.6914308085569608,0.03505454017259308,,,,
write_fit,0.3,fixed0.9,visual,err_original_after,5,0.0016130823434173582,8.539894183471067e-05,,,,
write_fit,0.3,fixed0.9,visual,fit_gain,5,0.6209476691066089,0.03148155073170344,,,,
write_fit,0.3,global,audio,err_after,5,0.02244635098611766,0.001148190403632351,,,,
write_fit,0.3,global,audio,err_before,5,0.7459015505898433,0.03765190711187356,,,,
write_fit,0.3,global,audio,err_original_after,5,0.0016928261831247802,7.480988465570115e-05,,,,
write_fit,0.3,global,audio,fit_gain,5,0.7234551996037257,0.038022413876451375,,,,
write_fit,0.3,global,text,err_after,5,0.03280443561408278,0.0038705927954484666,,,,
write_fit,0.3,global,text,err_before,5,1.0768086075946735,0.021263042643025747,,,,
write_fit,0.3,global,text,err_original_after,5,0.0024411326727480603,4.3552603361688586e-05,,,,
write_fit,0.3,global,text,fit_gain,5,1.0440041719805906,0.024364368429703267,,,,
write_fit,0.3,global,visual,err_after,5,0.0226048421869208,0.002443497023177776,,,,
write_fit,0.3,global,visual,err_before,5,0.7084906899073122,0.03691655111079433,,,,
write_fit,0.3,global,visual,err_original_after,5,0.0016492366719774933,8.830653611030791e-05,,,,
write_fit,0.3,global,visual,fit_gain,5,0.6858858477203914,0.03832583237597311,,,,
write_fit,0.3,global-minus-fixed0.9,audio,err_after,5,-0.05163383118351578,0.004088268863078457,0,0,5,
write_fit,0.3,global-minus-fixed0.9,audio,err_before,5,0.019044238409831715,0.00263931310334606,5,0,0,
write_fit,0.3,global-minus-fixed0.9,audio,err_original_after,5,3.947122633191002e-05,4.992580401384544e-06,5,0,0,
write_fit,0.3,global-minus-fixed0.9,audio,fit_gain,5,0.07067806959334748,0.006590937808246765,5,0,0,
write_fit,0.3,global-minus-fixed0.9,text,err_after,5,-0.07407777761149034,0.005548875003598031,0,0,5,
write_fit,0.3,global-minus-fixed0.9,text,err_before,5,0.028802725644472994,0.0016745034966301716,5,0,0,
write_fit,0.3,global-minus-fixed0.9,text,err_original_after,5,6.129193584414744e-05,3.421128202452031e-06,5,0,0,
write_fit,0.3,global-minus-fixed0.9,text,fit_gain,5,0.10288050325596335,0.00707610028323212,5,0,0,
write_fit,0.3,global-minus-fixed0.9,visual,err_after,5,-0.04787829726343103,0.005290794022681385,0,0,5,
write_fit,0.3,global-minus-fixed0.9,visual,err_before,5,0.01705988135035146,0.00264199315570558,5,0,0,
write_fit,0.3,global-minus-fixed0.9,visual,err_original_after,5,3.615432856013522e-05,4.673506170800882e-06,5,0,0,
write_fit,0.3,global-minus-fixed0.9,visual,fit_gain,5,0.06493817861378248,0.007557274805161049,5,0,0,
write_fit,0.3,protected,audio,err_after,5,0.04582948559687151,0.003438267344059011,,,,
write_fit,0.3,protected,audio,err_before,5,0.7370436204060605,0.039502803967418745,,,,
write_fit,0.3,protected,audio,err_original_after,5,0.0016830338755464498,7.66823507280237e-05,,,,
write_fit,0.3,protected,audio,fit_gain,5,0.691214134809189,0.04036667436730039,,,,
write_fit,0.3,protected,text,err_after,5,0.06570075434175145,0.007508302878342747,,,,
write_fit,0.3,protected,text,err_before,5,1.0760613931426637,0.02296614881616971,,,,
write_fit,0.3,protected,text,err_original_after,5,0.0024477688438857073,4.4942170009680254e-05,,,,
write_fit,0.3,protected,text,fit_gain,5,1.010360638800912,0.028639824633987773,,,,
write_fit,0.3,protected,visual,err_after,5,0.047060480039742385,0.0036419225952553087,,,,
write_fit,0.3,protected,visual,err_before,5,0.6962201688363903,0.037957099197487354,,,,
write_fit,0.3,protected,visual,err_original_after,5,0.0016328538794769985,8.962532618023576e-05,,,,
write_fit,0.3,protected,visual,fit_gain,5,0.6491596887966479,0.039299694844333356,,,,
write_fit,0.3,reference,audio,err_after,5,0.0017095100868207828,7.297340823771487e-05,,,,
write_fit,0.3,reference,audio,err_before,5,0.7552519258894377,0.0363039292198319,,,,
write_fit,0.3,reference,audio,err_original_after,5,0.0017095100868207828,7.297340823771487e-05,,,,
write_fit,0.3,reference,audio,fit_gain,5,0.7535424158026169,0.03623957536259269,,,,
write_fit,0.3,reference,text,err_after,5,0.0024575856518830844,4.277813277505906e-05,,,,
write_fit,0.3,reference,text,err_before,5,1.0861363407094866,0.02066075985719236,,,,
write_fit,0.3,reference,text,err_original_after,5,0.0024575856518830844,4.277813277505906e-05,,,,
write_fit,0.3,reference,text,fit_gain,5,1.0836787550576035,0.020628565554551975,,,,
write_fit,0.3,reference,visual,err_after,5,0.0016622209957236143,8.918293307541987e-05,,,,
write_fit,0.3,reference,visual,err_before,5,0.7161562463949679,0.03701638325423162,,,,
write_fit,0.3,reference,visual,err_original_after,5,0.0016622209957236143,8.918293307541987e-05,,,,
write_fit,0.3,reference,visual,fit_gain,5,0.7144940253992442,0.03693052099745414,,,,
write_fit,0.5,fixed0.9,audio,err_after,5,0.07567931397295881,0.003587586814169637,,,,
write_fit,0.5,fixed0.9,audio,err_before,5,0.7427594695321196,0.03521060183182438,,,,
write_fit,0.5,fixed0.9,audio,err_original_after,5,0.0016295142281455887,6.582659587883738e-05,,,,
write_fit,0.5,fixed0.9,audio,fit_gain,5,0.6670801555591608,0.03162303385643015,,,,
write_fit,0.5,fixed0.9,text,err_after,5,0.10750124428581181,0.002505649490832591,,,,
write_fit,0.5,fixed0.9,text,err_before,5,1.0545828747197312,0.024521355869060308,,,,
write_fit,0.5,fixed0.9,text,err_original_after,5,0.0023173329039417015,6.122248534178551e-05,,,,
write_fit,0.5,fixed0.9,text,fit_gain,5,0.9470816304339194,0.022015776007273717,,,,
write_fit,0.5,fixed0.9,visual,err_after,5,0.07324900193492814,0.003877143700512829,,,,
write_fit,0.5,fixed0.9,visual,err_before,5,0.7188242826039236,0.03800272509101681,,,,
write_fit,0.5,fixed0.9,visual,err_original_after,5,0.001599711100104276,9.584503191734392e-05,,,,
write_fit,0.5,fixed0.9,visual,fit_gain,5,0.6455752806689955,0.03412558341297988,,,,
write_fit,0.5,global,audio,err_after,5,0.03815280443558535,0.0022173013555587045,,,,
write_fit,0.5,global,audio,err_before,5,0.755628179720288,0.03758425157082212,,,,
write_fit,0.5,global,audio,err_original_after,5,0.00165646555317768,7.00127273042525e-05,,,,
write_fit,0.5,global,audio,fit_gain,5,0.7174753752847026,0.03903736864713359,,,,
write_fit,0.5,global,text,err_after,5,0.05687223779261448,0.005395365216362959,,,,
write_fit,0.5,global,text,err_before,5,1.0749951455890019,0.026289412503125328,,,,
write_fit,0.5,global,text,err_original_after,5,0.0023607406979038177,6.47324391652927e-05,,,,
write_fit,0.5,global,text,fit_gain,5,1.0181229077963874,0.029473969809066074,,,,
write_fit,0.5,global,visual,err_after,5,0.03902711479283551,0.0011491484900210637,,,,
write_fit,0.5,global,visual,err_before,5,0.7300998107264879,0.0404095686817699,,,,
write_fit,0.5,global,visual,err_original_after,5,0.0016240086827331347,0.00010032646295380986,,,,
write_fit,0.5,global,visual,fit_gain,5,0.6910726959336524,0.041184609329687975,,,,
write_fit,0.5,global-minus-fixed0.9,audio,err_after,5,-0.03752650953737346,0.005251663320194337,0,0,5,
write_fit,0.5,global-minus-fixed0.9,audio,err_before,5,0.012868710188168398,0.002674170430902652,5,0,0,
write_fit,0.5,global-minus-fixed0.9,audio,err_original_after,5,2.6951325032091577e-05,4.84770837300114e-06,5,0,0,
write_fit,0.5,global-minus-fixed0.9,audio,fit_gain,5,0.05039521972554188,0.007876106333732279,5,0,0,
write_fit,0.5,global-minus-fixed0.9,text,err_after,5,-0.05062900649319734,0.006926289821812076,0,0,5,
write_fit,0.5,global-minus-fixed0.9,text,err_before,5,0.02041227086927071,0.0025039086595018884,5,0,0,
write_fit,0.5,global-minus-fixed0.9,text,err_original_after,5,4.340779396211601e-05,5.132013810953069e-06,5,0,0,
write_fit,0.5,global-minus-fixed0.9,text,fit_gain,5,0.07104127736246797,0.00936873983149657,5,0,0,
write_fit,0.5,global-minus-fixed0.9,visual,err_after,5,-0.034221887142092636,0.0047070337401974045,0,0,5,
write_fit,0.5,global-minus-fixed0.9,visual,err_before,5,0.011275528122564294,0.0025689129393432443,5,0,0,
write_fit,0.5,global-minus-fixed0.9,visual,err_original_after,5,2.429758262885869e-05,4.878058174525129e-06,5,0,0,
write_fit,0.5,global-minus-fixed0.9,visual,fit_gain,5,0.045497415264656935,0.007234104297304977,5,0,0,
write_fit,0.5,protected,audio,err_after,5,0.072748367791879,0.0034600859531038787,,,,
write_fit,0.5,protected,audio,err_before,5,0.7408391430176974,0.041222856644989946,,,,
write_fit,0.5,protected,audio,err_original_after,5,0.001632841775718466,7.426703462067098e-05,,,,
write_fit,0.5,protected,audio,fit_gain,5,0.6680907752258183,0.043389393676909575,,,,
write_fit,0.5,protected,text,err_after,5,0.10917318340570821,0.009321605265470151,,,,
write_fit,0.5,protected,text,err_before,5,1.0722560272722537,0.029025738466864626,,,,
write_fit,0.5,protected,text,err_original_after,5,0.002361950184686328,6.685290419958682e-05,,,,
write_fit,0.5,protected,text,fit_gain,5,0.9630828438665454,0.03506528291173779,,,,
write_fit,0.5,protected,visual,err_after,5,0.0764506802497192,0.0017184911735745377,,,,
write_fit,0.5,protected,visual,err_before,5,0.7130661701791123,0.03990578783635627,,,,
write_fit,0.5,protected,visual,err_original_after,5,0.0015972822012572869,0.00010054597234455219,,,,
write_fit,0.5,protected,visual,fit_gain,5,0.6366154899293932,0.03916591776822486,,,,
write_fit,0.5,reference,audio,err_after,5,0.0016840815652178584,6.900548146722604e-05,,,,
write_fit,0.5,reference,audio,err_before,5,0.7706345664729988,0.03682281017310564,,,,
write_fit,0.5,reference,audio,err_original_after,5,0.0016840815652178584,6.900548146722604e-05,,,,
write_fit,0.5,reference,audio,fit_gain,5,0.768950484907781,0.03675679473836543,,,,
write_fit,0.5,reference,text,err_after,5,0.0023917888550858317,6.468258056214468e-05,,,,
write_fit,0.5,reference,text,err_before,5,1.0915004335687575,0.025516651550286186,,,,
write_fit,0.5,reference,text,err_original_after,5,0.0023917888550858317,6.468258056214468e-05,,,,
write_fit,0.5,reference,text,fit_gain,5,1.0891086447136715,0.02545801129773819,,,,
write_fit,0.5,reference,visual,err_after,5,0.0016469563109268858,0.00010144302309427366,,,,
write_fit,0.5,reference,visual,err_before,5,0.7428627135266515,0.04089036523892632,,,,
write_fit,0.5,reference,visual,err_original_after,5,0.0016469563109268858,0.00010144302309427366,,,,
write_fit,0.5,reference,visual,fit_gain,5,0.7412157572157245,0.04078957915994191,,,,
write_fit,0.7,fixed0.9,audio,err_after,5,0.07783105799792697,0.003234832704451597,,,,
write_fit,0.7,fixed0.9,audio,err_before,5,0.7640941233525653,0.03173749150812755,,,,
write_fit,0.7,fixed0.9,audio,err_original_after,5,0.0016145779204472083,6.270419637307954e-05,,,,
write_fit,0.7,fixed0.9,audio,fit_gain,5,0.6862630653546383,0.02850266877931667,,,,
write_fit,0.7,fixed0.9,text,err_after,5,0.10770281710007007,0.0016267914433234576,,,,
write_fit,0.7,fixed0.9,text,err_before,5,1.0570644595241427,0.01588974927879168,,,,
write_fit,0.7,fixed0.9,text,err_original_after,5,0.0022430706406477447,4.092091255033382e-05,,,,
write_fit,0.7,fixed0.9,text,fit_gain,5,0.9493616424240727,0.014262995581877115,,,,
write_fit,0.7,fixed0.9,visual,err_after,5,0.07421595949358648,0.00274151256333165,,,,
write_fit,0.7,fixed0.9,visual,err_before,5,0.7285390377212209,0.026915291098231306,,,,
write_fit,0.7,fixed0.9,visual,err_original_after,5,0.0015544778992021275,6.135796542761904e-05,,,,
write_fit,0.7,fixed0.9,visual,fit_gain,5,0.6543230782276344,0.024173785768573923,,,,
write_fit,0.7,global,audio,err_after,5,0.054863817477340766,0.0030524917420933734,,,,
write_fit,0.7,global,audio,err_before,5,0.771193978801347,0.034017205514444884,,,,
write_fit,0.7,global,audio,err_original_after,5,0.0016295993633249429,6.665511754680984e-05,,,,
write_fit,0.7,global,audio,fit_gain,5,0.7163301613240062,0.03516116482231872,,,,
write_fit,0.7,global,text,err_after,5,0.08240756475925048,0.01043300371499827,,,,
write_fit,0.7,global,text,err_before,5,1.0695929599756058,0.01775804327021166,,,,
write_fit,0.7,global,text,err_original_after,5,0.0022694533527562854,4.436485619767683e-05,,,,
write_fit,0.7,global,text,fit_gain,5,0.9871853952163553,0.02530194998457009,,,,
write_fit,0.7,global,visual,err_after,5,0.05444968172722267,0.0024761036740755457,,,,
write_fit,0.7,global,visual,err_before,5,0.7337588318172187,0.027175545244755087,,,,
write_fit,0.7,global,visual,err_original_after,5,0.0015659879874284912,6.173404818143028e-05,,,,
write_fit,0.7,global,visual,fit_gain,5,0.679309150089996,0.025168698041251263,,,,
write_fit,0.7,global-minus-fixed0.9,audio,err_after,5,-0.02296724052058621,0.005130979388105009,0,0,5,
write_fit,0.7,global-minus-fixed0.9,audio,err_before,5,0.0070998554487816,0.002345441189154376,5,0,0,
write_fit,0.7,global-minus-fixed0.9,audio,err_original_after,5,1.5021442877734486e-05,4.295233346069647e-06,5,0,0,
write_fit,0.7,global-minus-fixed0.9,audio,fit_gain,5,0.03006709596936783,0.007240768886287815,5,0,0,
write_fit,0.7,global-minus-fixed0.9,text,err_after,5,-0.02529525234081959,0.011339758227831653,0,0,5,
write_fit,0.7,global-minus-fixed0.9,text,err_before,5,0.012528500451462986,0.0026351735483462076,5,0,0,
write_fit,0.7,global-minus-fixed0.9,text,err_original_after,5,2.6382712108540418e-05,5.127439880309697e-06,5,0,0,
write_fit,0.7,global-minus-fixed0.9,text,fit_gain,5,0.03782375279228258,0.013766658266590905,5,0,0,
write_fit,0.7,global-minus-fixed0.9,visual,err_after,5,-0.0197662777663638,0.001453226261031531,0,0,5,
write_fit,0.7,global-minus-fixed0.9,visual,err_before,5,0.005219794095997843,0.0014372555247463606,5,0,0,
write_fit,0.7,global-minus-fixed0.9,visual,err_original_after,5,1.1510088226363708e-05,2.3061853710974867e-06,5,0,0,
write_fit,0.7,global-minus-fixed0.9,visual,fit_gain,5,0.02498607186236166,0.0027502293936692286,5,0,0,
write_fit,0.7,protected,audio,err_after,5,0.09773524469939145,0.00361338754079963,,,,
write_fit,0.7,protected,audio,err_before,5,0.7495047082201551,0.037699607161503654,,,,
write_fit,0.7,protected,audio,err_original_after,5,0.0015894543153903797,7.215163586935016e-05,,,,
write_fit,0.7,protected,audio,fit_gain,5,0.6517694635207637,0.037446365958118795,,,,
write_fit,0.7,protected,text,err_after,5,0.15128226029621528,0.017986727454430387,,,,
write_fit,0.7,protected,text,err_before,5,1.0663587489501367,0.0218720995336299,,,,
write_fit,0.7,protected,text,err_original_after,5,0.0022668320754925557,5.022248431027823e-05,,,,
write_fit,0.7,protected,text,fit_gain,5,0.9150764886539214,0.03502583686221946,,,,
write_fit,0.7,protected,visual,err_after,5,0.09793060075368692,0.004527823742693465,,,,
write_fit,0.7,protected,visual,err_before,5,0.7088834786386798,0.026932884574537335,,,,
write_fit,0.7,protected,visual,err_original_after,5,0.0015206306820947698,6.133660122403189e-05,,,,
write_fit,0.7,protected,visual,fit_gain,5,0.6109528778849929,0.022746733656394527,,,,
write_fit,0.7,reference,audio,err_after,5,0.0016693000876043852,6.271378321376056e-05,,,,
write_fit,0.7,reference,audio,err_before,5,0.791934566338212,0.03167550522627984,,,,
write_fit,0.7,reference,audio,err_original_after,5,0.0016693000876043852,6.271378321376056e-05,,,,
write_fit,0.7,reference,audio,fit_gain,5,0.7902652662506077,0.03161444801100211,,,,
write_fit,0.7,reference,text,err_after,5,0.0023133625976450726,4.281975170848774e-05,,,,
write_fit,0.7,reference,text,err_before,5,1.0920779816426074,0.016320978332097568,,,,
write_fit,0.7,reference,text,err_original_after,5,0.0023133625976450726,4.281975170848774e-05,,,,
write_fit,0.7,reference,text,fit_gain,5,1.0897646190449624,0.01628015141877347,,,,
write_fit,0.7,reference,visual,err_after,5,0.0015983698566350334,6.436791699239665e-05,,,,
write_fit,0.7,reference,visual,err_before,5,0.750972367175165,0.028413368733846978,,,,
write_fit,0.7,reference,visual,err_original_after,5,0.0015983698566350334,6.436791699239665e-05,,,,
write_fit,0.7,reference,visual,fit_gain,5,0.7493739973185299,0.02834982986800985,,,,
write_fit,all,fixed0.9,audio,err_after,5,0.07396943886433092,0.0037204248792516376,,,,
write_fit,all,fixed0.9,audio,err_before,5,0.7258125261316378,0.03649794953454169,,,,
write_fit,all,fixed0.9,audio,err_original_after,5,0.0016419930180185712,6.825014512701337e-05,,,,
write_fit,all,fixed0.9,audio,fit_gain,5,0.6518430872673069,0.03277755956424042,,,,
write_fit,all,fixed0.9,text,err_after,5,0.10705600912409743,0.0021358615255517286,,,,
write_fit,all,fixed0.9,text,err_before,5,1.0497755645696294,0.020962421493525667,,,,
write_fit,all,fixed0.9,text,err_original_after,5,0.002372004586210009,4.735925091919551e-05,,,,
write_fit,all,fixed0.9,text,fit_gain,5,0.9427195554455319,0.018826650755895177,,,,
write_fit,all,fixed0.9,visual,err_after,5,0.07058289228021218,0.0033134282888744944,,,,
write_fit,all,fixed0.9,visual,err_before,5,0.6924705611389029,0.032517911262063104,,,,
write_fit,all,fixed0.9,visual,err_original_after,5,0.0016027985880168376,7.83469405434445e-05,,,,
write_fit,all,fixed0.9,visual,fit_gain,5,0.6218876688586908,0.029204491119562494,,,,
write_fit,all,global,audio,err_after,5,0.02520178564601065,0.000865324280861109,,,,
write_fit,all,global,audio,err_before,5,0.7438117642086431,0.03864914875186486,,,,
write_fit,all,global,audio,err_original_after,5,0.001679516685682005,7.151304531124852e-05,,,,
write_fit,all,global,audio,fit_gain,5,0.7186099785626325,0.039432126582404074,,,,
write_fit,all,global,text,err_after,5,0.03738561158174057,0.0039477401101820535,,,,
write_fit,all,global,text,err_before,5,1.0775240740379766,0.022278221499862794,,,,
write_fit,all,global,text,err_original_after,5,0.0024313325207088285,4.967815623233001e-05,,,,
write_fit,all,global,text,fit_gain,5,1.040138462456236,0.024473767862224813,,,,
write_fit,all,global,visual,err_after,5,0.025293217378079012,0.0011499929095275824,,,,
write_fit,all,global,visual,err_before,5,0.7083572470725262,0.03420326684097645,,,,
write_fit,all,global,visual,err_original_after,5,0.0016368956244132158,8.100575729915778e-05,,,,
write_fit,all,global,visual,fit_gain,5,0.6830640296944472,0.034185207474668536,,,,
write_fit,all,global-minus-fixed0.9,audio,err_after,5,-0.04876765321832028,0.00451874950583534,0,0,5,
write_fit,all,global-minus-fixed0.9,audio,err_before,5,0.017999238077005354,0.002193480328623368,5,0,0,
write_fit,all,global-minus-fixed0.9,audio,err_original_after,5,3.75236676634338e-05,3.955341962356477e-06,5,0,0,
write_fit,all,global-minus-fixed0.9,audio,fit_gain,5,0.06676689129532565,0.0066699458560153775,5,0,0,
write_fit,all,global-minus-fixed0.9,text,err_after,5,-0.06967039754235685,0.0053131674106503815,0,0,5,
write_fit,all,global-minus-fixed0.9,text,err_before,5,0.02774850946834733,0.00149425221299656,5,0,0,
write_fit,all,global-minus-fixed0.9,text,err_original_after,5,5.9327934498819517e-05,2.9186326406709553e-06,5,0,0,
write_fit,all,global-minus-fixed0.9,text,fit_gain,5,0.09741890701070416,0.006552982754575915,5,0,0,
write_fit,all,global-minus-fixed0.9,visual,err_after,5,-0.04528967490213316,0.0034358447109016942,0,0,5,
write_fit,all,global-minus-fixed0.9,visual,err_before,5,0.01588668593362326,0.0021001503598194735,5,0,0,
write_fit,all,global-minus-fixed0.9,visual,err_original_after,5,3.409703639637812e-05,3.564860362917315e-06,5,0,0,
write_fit,all,global-minus-fixed0.9,visual,fit_gain,5,0.061176360835756435,0.005428869080957093,5,0,0,
write_fit,all,protected,audio,err_after,5,0.047201492870363335,0.001317259111198185,,,,
write_fit,all,protected,audio,err_before,5,0.7341071205783694,0.04073906597214982,,,,
write_fit,all,protected,audio,err_original_after,5,0.0016642341992738285,7.33475655297665e-05,,,,
write_fit,all,protected,audio,fit_gain,5,0.686905627708006,0.04154253538970896,,,,
write_fit,all,protected,text,err_after,5,0.07049424941715436,0.0070051498644809074,,,,
write_fit,all,protected,text,err_before,5,1.0761468655508486,0.02400459872458254,,,,
write_fit,all,protected,text,err_original_after,5,0.002433111288500591,5.099336170180888e-05,,,,
write_fit,all,protected,text,fit_gain,5,1.005652616133694,0.02792624855257654,,,,
write_fit,all,protected,visual,err_after,5,0.048260861526333895,0.0020817451671744304,,,,
write_fit,all,protected,visual,err_before,5,0.6965024773686224,0.034343188071896805,,,,
write_fit,all,protected,visual,err_original_after,5,0.001618135809131462,8.127961594632477e-05,,,,
write_fit,all,protected,visual,fit_gain,5,0.6482416158422885,0.033382550033919794,,,,
write_fit,all,reference,audio,err_after,5,0.0016974344818390004,7.016524773627225e-05,,,,
write_fit,all,reference,audio,err_before,5,0.7534878293571785,0.037619404904108734,,,,
write_fit,all,reference,audio,err_original_after,5,0.0016974344818390004,7.016524773627225e-05,,,,
write_fit,all,reference,audio,fit_gain,5,0.7517903948753395,0.037557134953621875,,,,
write_fit,all,reference,text,err_after,5,0.0024507465962295004,4.988992283330614e-05,,,,
write_fit,all,reference,text,err_before,5,1.0878585446120883,0.021811245996473827,,,,
write_fit,all,reference,text,err_original_after,5,0.0024507465962295004,4.988992283330614e-05,,,,
write_fit,all,reference,text,fit_gain,5,1.085407798015859,0.021772316851781808,,,,
write_fit,all,reference,visual,err_after,5,0.0016515162104068822,8.19500792686637e-05,,,,
write_fit,all,reference,visual,err_before,5,0.7164865055200547,0.03450908628338723,,,,
write_fit,all,reference,visual,err_original_after,5,0.0016515162104068822,8.19500792686637e-05,,,,
write_fit,all,reference,visual,fit_gain,5,0.7148349893096478,0.03443056239227247,,,,
