seed,section,rate,mode,modality,metric,value
68,write_audit,0.5,reference,,global_norm,5.963292477155625
68,write_audit,0.5,reference,,global_scale,0.9367078434012525
68,write_audit,0.5,reference,,norm_mismatch,2.2489151269749804e-07
68,write_audit,0.5,reference,,original_norm,6.337571052377361
68,write_audit,0.5,reference,,protected_norm,5.96329247635038
68,write_fit,0.5,reference,audio,err_after,0.001711122727813389
68,write_fit,0.5,reference,audio,err_before,0.7769013214263464
68,write_fit,0.5,reference,audio,err_original_after,0.001711122727813389
68,write_fit,0.5,reference,audio,fit_gain,0.775190198698533
68,write_fit,0.5,reference,text,err_after,0.002331644355667891
68,write_fit,0.5,reference,text,err_before,1.0856404264445143
68,write_fit,0.5,reference,text,err_original_after,0.002331644355667891
68,write_fit,0.5,reference,text,fit_gain,1.0833087820888463
68,write_fit,0.5,reference,visual,err_after,0.001542027359231256
68,write_fit,0.5,reference,visual,err_before,0.7069330329146011
68,write_fit,0.5,reference,visual,err_original_after,0.001542027359231256
68,write_fit,0.5,reference,visual,fit_gain,0.7053910055553698
68,retention,0.5,fixed0.9,audio,decay_damage,0.007155451264193321
68,retention,0.5,fixed0.9,audio,err_decay,0.20850535283610877
68,retention,0.5,fixed0.9,audio,err_post,0.3461629265721503
68,retention,0.5,fixed0.9,audio,write_damage,0.13765757394241415
68,retention,0.5,fixed0.9,text,decay_damage,0.009361908987234786
68,retention,0.5,fixed0.9,text,err_decay,0.21763779720607793
68,retention,0.5,fixed0.9,text,err_post,0.3327893803915325
68,retention,0.5,fixed0.9,text,write_damage,0.11515158322587046
68,retention,0.5,fixed0.9,visual,decay_damage,0.00873826157087891
68,retention,0.5,fixed0.9,visual,err_decay,0.1820988569448427
68,retention,0.5,fixed0.9,visual,err_post,0.30125412257020345
68,retention,0.5,fixed0.9,visual,write_damage,0.11915526571650442
68,task,0.5,fixed0.9,,accuracy,0.7856567284448026
68,task,0.5,fixed0.9,,macro_f1,0.7719494905334592
68,task,0.5,fixed0.9,,weighted_f1,0.7866089072196257
68,write_audit,0.5,fixed0.9,,applied_norm,5.53075548366994
68,write_audit,0.5,fixed0.9,,global_norm,5.782987294718623
68,write_audit,0.5,fixed0.9,,global_scale,0.9366692968949639
68,write_audit,0.5,fixed0.9,,norm_mismatch,2.0532023032570347e-07
68,write_audit,0.5,fixed0.9,,original_norm,6.145284018589606
68,write_audit,0.5,fixed0.9,,protected_norm,5.78298728924926
68,write_fit,0.5,fixed0.9,audio,err_after,0.07630149893801058
68,write_fit,0.5,fixed0.9,audio,err_before,0.7488057613575264
68,write_fit,0.5,fixed0.9,audio,err_original_after,0.0016567833248225961
68,write_fit,0.5,fixed0.9,audio,fit_gain,0.6725042624195159
68,write_fit,0.5,fixed0.9,text,err_after,0.10705220611319578
68,write_fit,0.5,fixed0.9,text,err_before,1.0504893815499816
68,write_fit,0.5,fixed0.9,text,err_original_after,0.0022611407689382464
68,write_fit,0.5,fixed0.9,text,fit_gain,0.943437175436786
68,write_fit,0.5,fixed0.9,visual,err_after,0.06985458175534431
68,write_fit,0.5,fixed0.9,visual,err_before,0.6855850060999563
68,write_fit,0.5,fixed0.9,visual,err_original_after,0.001500011970336924
68,write_fit,0.5,fixed0.9,visual,fit_gain,0.615730424344612
68,retention,0.5,global,audio,decay_damage,0.009165827412861626
68,retention,0.5,global,audio,err_decay,0.18066844937613014
68,retention,0.5,global,audio,err_post,0.3279348243031182
68,retention,0.5,global,audio,write_damage,0.14726637497054204
68,retention,0.5,global,text,decay_damage,0.010642102517995912
68,retention,0.5,global,text,err_decay,0.17368837592042632
68,retention,0.5,global,text,err_post,0.29961689934485924
68,retention,0.5,global,text,write_damage,0.12592852348198166
68,retention,0.5,global,visual,decay_damage,0.010301252920677706
68,retention,0.5,global,visual,err_decay,0.15796432648520267
68,retention,0.5,global,visual,err_post,0.2841786270459047
68,retention,0.5,global,visual,write_damage,0.12621430063610267
68,task,0.5,global,,accuracy,0.7800161160354553
68,task,0.5,global,,macro_f1,0.7648848147239156
68,task,0.5,global,,weighted_f1,0.7813526194749354
68,write_audit,0.5,global,,applied_norm,5.8764529816647215
68,write_audit,0.5,global,,global_norm,5.87645298252325
68,write_audit,0.5,global,,global_scale,0.9367163513399103
68,write_audit,0.5,global,,norm_mismatch,2.1406835865148317e-07
68,write_audit,0.5,global,,original_norm,6.242505936520167
68,write_audit,0.5,global,,protected_norm,5.876452983697722
68,write_fit,0.5,global,audio,err_after,0.040378496286280804
68,write_fit,0.5,global,audio,err_before,0.7605200566840213
68,write_fit,0.5,global,audio,err_original_after,0.0016819693107508276
68,write_fit,0.5,global,audio,fit_gain,0.7201415603977406
68,write_fit,0.5,global,text,err_after,0.05694293817840034
68,write_fit,0.5,global,text,err_before,1.0696421697697267
68,write_fit,0.5,global,text,err_original_after,0.0023020713593284187
68,write_fit,0.5,global,text,fit_gain,1.0126992315913264
68,write_fit,0.5,global,visual,err_after,0.038558797082651204
68,write_fit,0.5,global,visual,err_before,0.6955644217824253
68,write_fit,0.5,global,visual,err_original_after,0.0015213446716174847
68,write_fit,0.5,global,visual,fit_gain,0.6570056246997741
68,retention,0.5,protected,audio,decay_damage,0.012970707343664945
68,retention,0.5,protected,audio,err_decay,0.1003917288067718
68,retention,0.5,protected,audio,err_post,0.10042619359454831
68,retention,0.5,protected,audio,write_damage,3.4464787776497275e-05
68,retention,0.5,protected,text,decay_damage,0.013846497515102252
68,retention,0.5,protected,text,err_decay,0.12778046285724795
68,retention,0.5,protected,text,err_post,0.12781948572868165
68,retention,0.5,protected,text,write_damage,3.902287143370453e-05
68,retention,0.5,protected,visual,decay_damage,0.013535386097022527
68,retention,0.5,protected,visual,err_decay,0.0997566101137131
68,retention,0.5,protected,visual,err_post,0.09977927487476122
68,retention,0.5,protected,visual,write_damage,2.2664761048115232e-05
68,task,0.5,protected,,accuracy,0.7840451248992748
68,task,0.5,protected,,macro_f1,0.7671594740266126
68,task,0.5,protected,,weighted_f1,0.7847304766518091
68,write_audit,0.5,protected,,applied_norm,5.816814955343447
68,write_audit,0.5,protected,,global_norm,5.816814957055249
68,write_audit,0.5,protected,,global_scale,0.9373723889080436
68,write_audit,0.5,protected,,norm_mismatch,2.1674900670670195e-07
68,write_audit,0.5,protected,,original_norm,6.168451459425457
68,write_audit,0.5,protected,,protected_norm,5.816814957818468
68,write_fit,0.5,protected,audio,err_after,0.0769108386405306
68,write_fit,0.5,protected,audio,err_before,0.7386425341485265
68,write_fit,0.5,protected,audio,err_original_after,0.0016455081915907235
68,write_fit,0.5,protected,audio,fit_gain,0.6617316955079959
68,write_fit,0.5,protected,text,err_after,0.10775991531204421
68,write_fit,0.5,protected,text,err_before,1.068385466022219
68,write_fit,0.5,protected,text,err_original_after,0.002307463383633761
68,write_fit,0.5,protected,text,fit_gain,0.9606255507101746
68,write_fit,0.5,protected,visual,err_after,0.07465517504318389
68,write_fit,0.5,protected,visual,err_before,0.679056507386761
68,write_fit,0.5,protected,visual,err_original_after,0.0014941623591904786
68,write_fit,0.5,protected,visual,fit_gain,0.6044013323435772
68,retention,0.7,reference,audio,decay_damage,0.009305148667985255
68,retention,0.7,reference,audio,err_decay,0.20948446692974113
68,retention,0.7,reference,audio,err_post,0.36070555276251626
68,retention,0.7,reference,audio,write_damage,0.15122108573197648
68,retention,0.7,reference,text,decay_damage,0.010535961305022757
68,retention,0.7,reference,text,err_decay,0.19387987799030013
68,retention,0.7,reference,text,err_post,0.3219999015098101
68,retention,0.7,reference,text,write_damage,0.12812002354878205
68,retention,0.7,reference,visual,decay_damage,0.00990522928732975
68,retention,0.7,reference,visual,err_decay,0.1922482336546795
68,retention,0.7,reference,visual,err_post,0.3179563144312239
68,retention,0.7,reference,visual,write_damage,0.12570808088256244
68,task,0.7,reference,,accuracy,0.7912973408541499
68,task,0.7,reference,,macro_f1,0.780426334163068
68,task,0.7,reference,,weighted_f1,0.7918032800515314
68,write_audit,0.7,reference,,applied_norm,5.614789248452395
68,write_audit,0.7,reference,,global_norm,5.199282972518832
68,write_audit,0.7,reference,,global_scale,0.9254379849985999
68,write_audit,0.7,reference,,norm_mismatch,2.1712949062719353e-07
68,write_audit,0.7,reference,,original_norm,5.614789248452395
68,write_audit,0.7,reference,,protected_norm,5.199282975100419
68,write_fit,0.7,reference,audio,err_after,0.0016697936070835195
68,write_fit,0.7,reference,audio,err_before,0.7837674665715095
68,write_fit,0.7,reference,audio,err_original_after,0.0016697936070835195
68,write_fit,0.7,reference,audio,fit_gain,0.782097672964426
68,write_fit,0.7,reference,text,err_after,0.0022824133842739487
68,write_fit,0.7,reference,text,err_before,1.0879511334969578
68,write_fit,0.7,reference,text,err_original_after,0.0022824133842739487
68,write_fit,0.7,reference,text,fit_gain,1.085668720112684
68,write_fit,0.7,reference,visual,err_after,0.0015531413308512904
68,write_fit,0.7,reference,visual,err_before,0.7320218595504326
68,write_fit,0.7,reference,visual,err_original_after,0.0015531413308512904
68,write_fit,0.7,reference,visual,fit_gain,0.7304687182195814
68,retention,0.7,fixed0.9,audio,decay_damage,0.006793162116082385
68,retention,0.7,fixed0.9,audio,err_decay,0.23784849602443722
68,retention,0.7,fixed0.9,audio,err_post,0.35476662562989697
68,retention,0.7,fixed0.9,audio,write_damage,0.1169181295802601
68,retention,0.7,fixed0.9,text,decay_damage,0.008721574689086655
68,retention,0.7,fixed0.9,text,err_decay,0.25142480382518145
68,retention,0.7,fixed0.9,text,err_post,0.3461622659162742
68,retention,0.7,fixed0.9,text,write_damage,0.09473746207561559
68,retention,0.7,fixed0.9,visual,decay_damage,0.008095645170357477
68,retention,0.7,fixed0.9,visual,err_decay,0.22100335795781403
68,retention,0.7,fixed0.9,visual,err_post,0.31745559892189
68,retention,0.7,fixed0.9,visual,write_damage,0.09645224096066704
68,task,0.7,fixed0.9,,accuracy,0.7912973408541499
68,task,0.7,fixed0.9,,macro_f1,0.7798845357358402
68,task,0.7,fixed0.9,,weighted_f1,0.7917821858417068
68,write_audit,0.7,fixed0.9,,applied_norm,4.902562751612603
68,write_audit,0.7,fixed0.9,,global_norm,5.044435623880118
68,write_audit,0.7,fixed0.9,,global_scale,0.9253928808376829
68,write_audit,0.7,fixed0.9,,norm_mismatch,2.1142898597225462e-07
68,write_audit,0.7,fixed0.9,,original_norm,5.447292081066118
68,write_audit,0.7,fixed0.9,,protected_norm,5.044435622718404
68,write_fit,0.7,fixed0.9,audio,err_after,0.0770340096924007
68,write_fit,0.7,fixed0.9,audio,err_before,0.7561788222950375
68,write_fit,0.7,fixed0.9,audio,err_original_after,0.0016155804507914102
68,write_fit,0.7,fixed0.9,audio,fit_gain,0.6791448126026368
68,write_fit,0.7,fixed0.9,text,err_after,0.10733228532555748
68,write_fit,0.7,fixed0.9,text,err_before,1.0535848461135005
68,write_fit,0.7,fixed0.9,text,err_original_after,0.002213739752488907
68,write_fit,0.7,fixed0.9,text,fit_gain,0.946252560787943
68,write_fit,0.7,fixed0.9,visual,err_after,0.07236241275327081
68,write_fit,0.7,fixed0.9,visual,err_before,0.7103328084265723
68,write_fit,0.7,fixed0.9,visual,err_original_after,0.0015103235802722268
68,write_fit,0.7,fixed0.9,visual,fit_gain,0.6379703956733015
68,retention,0.7,global,audio,decay_damage,0.00771459211540698
68,retention,0.7,global,audio,err_decay,0.217685217028214
68,retention,0.7,global,audio,err_post,0.33733344988339503
68,retention,0.7,global,audio,write_damage,0.11964823273521644
68,retention,0.7,global,text,decay_damage,0.009278839350593239
68,retention,0.7,global,text,err_decay,0.22104208705633221
68,retention,0.7,global,text,err_post,0.32067092456464585
68,retention,0.7,global,text,write_damage,0.0996288376048778
68,retention,0.7,global,visual,decay_damage,0.008717033067632243
68,retention,0.7,global,visual,err_decay,0.20303899749887133
68,retention,0.7,global,visual,err_post,0.30122590246937603
68,retention,0.7,global,visual,write_damage,0.0981869050383426
68,task,0.7,global,,accuracy,0.7912973408541499
68,task,0.7,global,,macro_f1,0.7814485021057467
68,task,0.7,global,,weighted_f1,0.7917314831663981
68,write_audit,0.7,global,,applied_norm,5.094775459390677
68,write_audit,0.7,global,,global_norm,5.094775459102499
68,write_audit,0.7,global,,global_scale,0.9254269145225009
68,write_audit,0.7,global,,norm_mismatch,2.1538541837626172e-07
68,write_audit,0.7,global,,original_norm,5.498549337937863
68,write_audit,0.7,global,,protected_norm,5.094775459837952
68,write_fit,0.7,global,audio,err_after,0.051496853811307954
68,write_fit,0.7,global,audio,err_before,0.7624103565727643
68,write_fit,0.7,global,audio,err_original_after,0.0016287884772358892
68,write_fit,0.7,global,audio,fit_gain,0.7109135027614564
68,write_fit,0.7,global,text,err_after,0.0732969721423045
68,write_fit,0.7,global,text,err_before,1.0662502671504965
68,write_fit,0.7,global,text,err_original_after,0.0022397574537089647
68,write_fit,0.7,global,text,fit_gain,0.9929532950081921
68,write_fit,0.7,global,visual,err_after,0.05210633355187048
68,write_fit,0.7,global,visual,err_before,0.716923602927223
68,write_fit,0.7,global,visual,err_original_after,0.00152411526406706
68,write_fit,0.7,global,visual,fit_gain,0.6648172693753526
68,retention,0.7,protected,audio,decay_damage,0.012810819583913743
68,retention,0.7,protected,audio,err_decay,0.12114615994257137
68,retention,0.7,protected,audio,err_post,0.12117659242109612
68,retention,0.7,protected,audio,write_damage,3.043247852474451e-05
68,retention,0.7,protected,text,decay_damage,0.013027289631134545
68,retention,0.7,protected,text,err_decay,0.15800536886739783
68,retention,0.7,protected,text,err_post,0.1580325353056572
68,retention,0.7,protected,text,write_damage,2.7166438259378163e-05
68,retention,0.7,protected,visual,decay_damage,0.013416673121039823
68,retention,0.7,protected,visual,err_decay,0.1239788096543336
68,retention,0.7,protected,visual,err_post,0.1239956227774796
68,retention,0.7,protected,visual,write_damage,1.6813123145987487e-05
68,task,0.7,protected,,accuracy,0.7937147461724415
68,task,0.7,protected,,macro_f1,0.7830361895700252
68,task,0.7,protected,,weighted_f1,0.7938843543528538
68,write_audit,0.7,protected,,applied_norm,5.009294545259942
68,write_audit,0.7,protected,,global_norm,5.009294548512441
68,write_audit,0.7,protected,,global_scale,0.9258438079924857
68,write_audit,0.7,protected,,norm_mismatch,2.149261360106979e-07
68,write_audit,0.7,protected,,original_norm,5.394698859038586
68,write_audit,0.7,protected,,protected_norm,5.0092945422445885
68,write_fit,0.7,protected,audio,err_after,0.09160662760726924
68,write_fit,0.7,protected,audio,err_before,0.7378123450935596
68,write_fit,0.7,protected,audio,err_original_after,0.0015824227793661484
68,write_fit,0.7,protected,audio,fit_gain,0.6462057174862904
68,write_fit,0.7,protected,text,err_after,0.13410915313928543
68,write_fit,0.7,protected,text,err_before,1.0633217695328598
68,write_fit,0.7,protected,text,err_original_after,0.0022379516876576823
68,write_fit,0.7,protected,text,fit_gain,0.9292126163935744
68,write_fit,0.7,protected,visual,err_after,0.0949967877107765
68,write_fit,0.7,protected,visual,err_before,0.6952118819669901
68,write_fit,0.7,protected,visual,err_original_after,0.001482572972094804
68,write_fit,0.7,protected,visual,fit_gain,0.6002150942562137
68,task,0,global-minus-fixed0.9,,accuracy,-0.00241740531829171
68,task,0,global-minus-fixed0.9,,macro_f1,-0.00331159076946852
68,task,0,global-minus-fixed0.9,,weighted_f1,-0.0024297205508685416
68,write_audit,0,global-minus-fixed0.9,,applied_norm,1.1739355138803953
68,write_audit,0,global-minus-fixed0.9,,global_norm,0.30043275998327523
68,write_audit,0,global-minus-fixed0.9,,global_scale,0.0
68,write_audit,0,global-minus-fixed0.9,,norm_mismatch,0.0
68,write_audit,0,global-minus-fixed0.9,,original_norm,0.30043275998327523
68,write_audit,0,global-minus-fixed0.9,,protected_norm,0.30043275998327523
68,write_fit,0,global-minus-fixed0.9,audio,err_after,-0.06884015150742963
68,write_fit,0,global-minus-fixed0.9,audio,err_before,0.02638557909685424
68,write_fit,0,global-minus-fixed0.9,audio,err_original_after,5.627492286760095e-05
68,write_fit,0,global-minus-fixed0.9,audio,fit_gain,0.09522573060428396
68,write_fit,0,global-minus-fixed0.9,text,err_after,-0.10354951415722412
68,write_fit,0,global-minus-fixed0.9,text,err_before,0.0389615723200587
68,write_fit,0,global-minus-fixed0.9,text,err_original_after,8.315452825845672e-05
68,write_fit,0,global-minus-fixed0.9,text,fit_gain,0.14251108647728272
68,write_fit,0,global-minus-fixed0.9,visual,err_after,-0.06329477612387865
68,write_fit,0,global-minus-fixed0.9,visual,err_before,0.024353001651329365
68,write_fit,0,global-minus-fixed0.9,visual,err_original_after,5.032443265722453e-05
68,write_fit,0,global-minus-fixed0.9,visual,fit_gain,0.08764777777520805
68,retention,0.1,global-minus-fixed0.9,audio,decay_damage,0.006673394859375414
68,retention,0.1,global-minus-fixed0.9,audio,err_decay,-0.05131182093771362
68,retention,0.1,global-minus-fixed0.9,audio,err_post,-0.0046972706486735905
68,retention,0.1,global-minus-fixed0.9,audio,write_damage,0.04661455050478219
68,retention,0.1,global-minus-fixed0.9,text,decay_damage,0.005764588520862162
68,retention,0.1,global-minus-fixed0.9,text,err_decay,-0.08496418864652514
68,retention,0.1,global-minus-fixed0.9,text,err_post,-0.037360564161092014
68,retention,0.1,global-minus-fixed0.9,text,write_damage,0.047603624098002895
68,retention,0.1,global-minus-fixed0.9,visual,decay_damage,0.006177814864599101
68,retention,0.1,global-minus-fixed0.9,visual,err_decay,-0.04658635154568388
68,retention,0.1,global-minus-fixed0.9,visual,err_post,-0.007317738840356469
68,retention,0.1,global-minus-fixed0.9,visual,write_damage,0.03926861258484163
68,task,0.1,global-minus-fixed0.9,,accuracy,-0.0016116035455278066
68,task,0.1,global-minus-fixed0.9,,macro_f1,-0.002148164040399081
68,task,0.1,global-minus-fixed0.9,,weighted_f1,-0.0015885020295951513
68,write_audit,0.1,global-minus-fixed0.9,,applied_norm,0.9755793555034069
68,write_audit,0.1,global-minus-fixed0.9,,global_norm,0.24957900576587555
68,write_audit,0.1,global-minus-fixed0.9,,global_scale,1.926161198728682e-05
68,write_audit,0.1,global-minus-fixed0.9,,norm_mismatch,3.0558787460388583e-09
68,write_audit,0.1,global-minus-fixed0.9,,original_norm,0.2524545491822394
68,write_audit,0.1,global-minus-fixed0.9,,protected_norm,0.24957900849755532
68,write_fit,0.1,global-minus-fixed0.9,audio,err_after,-0.062083456061063934
68,write_fit,0.1,global-minus-fixed0.9,audio,err_before,0.023906591841209246
68,write_fit,0.1,global-minus-fixed0.9,audio,err_original_after,5.0703279880226666e-05
68,write_fit,0.1,global-minus-fixed0.9,audio,fit_gain,0.08599004790227316
68,write_fit,0.1,global-minus-fixed0.9,text,err_after,-0.0942134221405121
68,write_fit,0.1,global-minus-fixed0.9,text,err_before,0.03455036513260956
68,write_fit,0.1,global-minus-fixed0.9,text,err_original_after,7.375146982047586e-05
68,write_fit,0.1,global-minus-fixed0.9,text,fit_gain,0.12876378727312165
68,write_fit,0.1,global-minus-fixed0.9,visual,err_after,-0.05787038382278719
68,write_fit,0.1,global-minus-fixed0.9,visual,err_before,0.021663629223463876
68,write_fit,0.1,global-minus-fixed0.9,visual,err_original_after,4.4910311970547054e-05
68,write_fit,0.1,global-minus-fixed0.9,visual,fit_gain,0.07953401304625107
68,retention,0.3,global-minus-fixed0.9,audio,decay_damage,0.003906440366752423
68,retention,0.3,global-minus-fixed0.9,audio,err_decay,-0.039197706057078535
68,retention,0.3,global-minus-fixed0.9,audio,err_post,-0.01685835078641973
68,retention,0.3,global-minus-fixed0.9,audio,write_damage,0.022339355161957758
68,retention,0.3,global-minus-fixed0.9,text,decay_damage,0.002960426802680806
68,retention,0.3,global-minus-fixed0.9,text,err_decay,-0.06246608877666983
68,retention,0.3,global-minus-fixed0.9,text,err_post,-0.03519850657870516
68,retention,0.3,global-minus-fixed0.9,text,write_damage,0.02726758210767663
68,retention,0.3,global-minus-fixed0.9,visual,decay_damage,0.002938690548151754
68,retention,0.3,global-minus-fixed0.9,visual,err_decay,-0.026993064198279126
68,retention,0.3,global-minus-fixed0.9,visual,err_post,-0.008582301068583986
68,retention,0.3,global-minus-fixed0.9,visual,write_damage,0.01841076334555561
68,task,0.3,global-minus-fixed0.9,,accuracy,0.0016116035455278066
68,task,0.3,global-minus-fixed0.9,,macro_f1,0.0009353066587204362
68,task,0.3,global-minus-fixed0.9,,weighted_f1,0.0015174204976097228
68,write_audit,0.3,global-minus-fixed0.9,,applied_norm,0.6557876475179363
68,write_audit,0.3,global-minus-fixed0.9,,global_norm,0.17402607089360345
68,write_audit,0.3,global-minus-fixed0.9,,global_scale,4.2578044867624953e-05
68,write_audit,0.3,global-minus-fixed0.9,,norm_mismatch,3.512159266076031e-10
68,write_audit,0.3,global-minus-fixed0.9,,original_norm,0.1788943077345273
68,write_audit,0.3,global-minus-fixed0.9,,protected_norm,0.17402607826313332
68,write_fit,0.3,global-minus-fixed0.9,audio,err_after,-0.051328600089270295
68,write_fit,0.3,global-minus-fixed0.9,audio,err_before,0.018920694274583094
68,write_fit,0.3,global-minus-fixed0.9,audio,err_original_after,3.9767948834107435e-05
68,write_fit,0.3,global-minus-fixed0.9,audio,fit_gain,0.0702492943638533
68,write_fit,0.3,global-minus-fixed0.9,text,err_after,-0.07660461270708571
68,write_fit,0.3,global-minus-fixed0.9,text,err_before,0.028211405788165944
68,write_fit,0.3,global-minus-fixed0.9,text,err_original_after,5.951531879257437e-05
68,write_fit,0.3,global-minus-fixed0.9,text,fit_gain,0.10481601849525146
68,write_fit,0.3,global-minus-fixed0.9,visual,err_after,-0.04516086848332308
68,write_fit,0.3,global-minus-fixed0.9,visual,err_before,0.01867588339748316
68,write_fit,0.3,global-minus-fixed0.9,visual,err_original_after,3.7789311943702084e-05
68,write_fit,0.3,global-minus-fixed0.9,visual,fit_gain,0.06383675188080629
68,retention,0.5,global-minus-fixed0.9,audio,decay_damage,0.0020103761486683054
68,retention,0.5,global-minus-fixed0.9,audio,err_decay,-0.027836903459978635
68,retention,0.5,global-minus-fixed0.9,audio,err_post,-0.018228102269032098
68,retention,0.5,global-minus-fixed0.9,audio,write_damage,0.009608801028127889
68,retention,0.5,global-minus-fixed0.9,text,decay_damage,0.0012801935307611267
68,retention,0.5,global-minus-fixed0.9,text,err_decay,-0.0439494212856516
68,retention,0.5,global-minus-fixed0.9,text,err_post,-0.03317248104667325
68,retention,0.5,global-minus-fixed0.9,text,write_damage,0.0107769402561112
68,retention,0.5,global-minus-fixed0.9,visual,decay_damage,0.0015629913497987955
68,retention,0.5,global-minus-fixed0.9,visual,err_decay,-0.024134530459640036
68,retention,0.5,global-minus-fixed0.9,visual,err_post,-0.017075495524298767
68,retention,0.5,global-minus-fixed0.9,visual,write_damage,0.0070590349195982505
68,task,0.5,global-minus-fixed0.9,,accuracy,-0.005640612409347323
68,task,0.5,global-minus-fixed0.9,,macro_f1,-0.007064675809543619
68,task,0.5,global-minus-fixed0.9,,weighted_f1,-0.0052562877446903356
68,write_audit,0.5,global-minus-fixed0.9,,applied_norm,0.3456974979947818
68,write_audit,0.5,global-minus-fixed0.9,,global_norm,0.09346568780462672
68,write_audit,0.5,global-minus-fixed0.9,,global_scale,4.705444494634836e-05
68,write_audit,0.5,global-minus-fixed0.9,,norm_mismatch,8.748128325779705e-09
68,write_audit,0.5,global-minus-fixed0.9,,original_norm,0.09722191793056112
68,write_audit,0.5,global-minus-fixed0.9,,protected_norm,0.09346569444846153
68,write_fit,0.5,global-minus-fixed0.9,audio,err_after,-0.03592300265172978
68,write_fit,0.5,global-minus-fixed0.9,audio,err_before,0.011714295326494928
68,write_fit,0.5,global-minus-fixed0.9,audio,err_original_after,2.518598592823147e-05
68,write_fit,0.5,global-minus-fixed0.9,audio,fit_gain,0.04763729797822469
68,write_fit,0.5,global-minus-fixed0.9,text,err_after,-0.05010926793479544
68,write_fit,0.5,global-minus-fixed0.9,text,err_before,0.019152788219745087
68,write_fit,0.5,global-minus-fixed0.9,text,err_original_after,4.09305903901723e-05
68,write_fit,0.5,global-minus-fixed0.9,text,fit_gain,0.0692620561545404
68,write_fit,0.5,global-minus-fixed0.9,visual,err_after,-0.03129578467269311
68,write_fit,0.5,global-minus-fixed0.9,visual,err_before,0.009979415682468962
68,write_fit,0.5,global-minus-fixed0.9,visual,err_original_after,2.133270128056074e-05
68,write_fit,0.5,global-minus-fixed0.9,visual,fit_gain,0.04127520035516208
68,retention,0.7,global-minus-fixed0.9,audio,decay_damage,0.000921429999324595
68,retention,0.7,global-minus-fixed0.9,audio,err_decay,-0.02016327899622322
68,retention,0.7,global-minus-fixed0.9,audio,err_post,-0.01743317574650194
68,retention,0.7,global-minus-fixed0.9,audio,write_damage,0.002730103154956337
68,retention,0.7,global-minus-fixed0.9,text,decay_damage,0.0005572646615065839
68,retention,0.7,global-minus-fixed0.9,text,err_decay,-0.03038271676884924
68,retention,0.7,global-minus-fixed0.9,text,err_post,-0.025491341351628338
68,retention,0.7,global-minus-fixed0.9,text,write_damage,0.004891375529262207
68,retention,0.7,global-minus-fixed0.9,visual,decay_damage,0.0006213878972747659
68,retention,0.7,global-minus-fixed0.9,visual,err_decay,-0.017964360458942702
68,retention,0.7,global-minus-fixed0.9,visual,err_post,-0.016229696452513986
68,retention,0.7,global-minus-fixed0.9,visual,write_damage,0.0017346640776755573
68,task,0.7,global-minus-fixed0.9,,accuracy,0.0
68,task,0.7,global-minus-fixed0.9,,macro_f1,0.001563966369906522
68,task,0.7,global-minus-fixed0.9,,weighted_f1,-5.070267530871142e-05
68,write_audit,0.7,global-minus-fixed0.9,,applied_norm,0.19221270777807398
68,write_audit,0.7,global-minus-fixed0.9,,global_norm,0.05033983522238117
68,write_audit,0.7,global-minus-fixed0.9,,global_scale,3.403368481802449e-05
68,write_audit,0.7,global-minus-fixed0.9,,norm_mismatch,3.956432404007099e-09
68,write_audit,0.7,global-minus-fixed0.9,,original_norm,0.05125725687174487
68,write_audit,0.7,global-minus-fixed0.9,,protected_norm,0.050339837119548037
68,write_fit,0.7,global-minus-fixed0.9,audio,err_after,-0.025537155881092753
68,write_fit,0.7,global-minus-fixed0.9,audio,err_before,0.0062315342777268246
68,write_fit,0.7,global-minus-fixed0.9,audio,err_original_after,1.3208026444478998e-05
68,write_fit,0.7,global-minus-fixed0.9,audio,fit_gain,0.03176869015881956
68,write_fit,0.7,global-minus-fixed0.9,text,err_after,-0.03403531318325298
68,write_fit,0.7,global-minus-fixed0.9,text,err_before,0.012665421036996083
68,write_fit,0.7,global-minus-fixed0.9,text,err_original_after,2.6017701220057855e-05
68,write_fit,0.7,global-minus-fixed0.9,text,fit_gain,0.04670073422024912
68,write_fit,0.7,global-minus-fixed0.9,visual,err_after,-0.02025607920140033
68,write_fit,0.7,global-minus-fixed0.9,visual,err_before,0.0065907945006506985
68,write_fit,0.7,global-minus-fixed0.9,visual,err_original_after,1.3791683794833233e-05
68,write_fit,0.7,global-minus-fixed0.9,visual,fit_gain,0.026846873702051077
68,task,all,reference,,accuracy,0.8157937147461725
68,task,all,reference,,macro_f1,0.8074886728611252
68,task,all,reference,,weighted_f1,0.8164686370261716
68,write_audit,all,reference,,applied_norm,7.396656506249379
68,write_audit,all,reference,,global_norm,7.168488122551649
68,write_audit,all,reference,,global_scale,0.961804708863078
68,write_audit,all,reference,,norm_mismatch,1.4208740495463517e-07
68,write_audit,all,reference,,original_norm,7.396656506249379
68,write_audit,all,reference,,protected_norm,7.168488122631348
68,write_fit,all,reference,audio,err_after,0.0017387406496524704
68,write_fit,all,reference,audio,err_before,0.7537994278199157
68,write_fit,all,reference,audio,err_original_after,0.0017387406496524704
68,write_fit,all,reference,audio,fit_gain,0.7520606871702633
68,write_fit,all,reference,text,err_after,0.0023935720437848196
68,write_fit,all,reference,text,err_before,1.0839719764156912
68,write_fit,all,reference,text,err_original_after,0.0023935720437848196
68,write_fit,all,reference,text,fit_gain,1.0815784043719066
