audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.4892 val8_wf1=0.2544 cls=0.7001 jepa=2.8799
epoch=035 train_wf1=0.7581 val8_wf1=0.6635 cls=0.4961 jepa=2.1770
epoch=036 train_wf1=0.7634 val8_wf1=0.6824 cls=0.4815 jepa=2.1458
epoch=037 train_wf1=0.7852 val8_wf1=0.6797 cls=0.4737 jepa=2.1522
epoch=038 train_wf1=0.7964 val8_wf1=0.6959 cls=0.4426 jepa=2.1467
epoch=039 train_wf1=0.7977 val8_wf1=0.7052 cls=0.4223 jepa=2.0999
epoch=040 train_wf1=0.8097 val8_wf1=0.7213 cls=0.3993 jepa=2.0980
epoch=041 train_wf1=0.8137 val8_wf1=0.7004 cls=0.4009 jepa=2.0964
epoch=042 train_wf1=0.8227 val8_wf1=0.7568 cls=0.3774 jepa=2.0819
epoch=043 train_wf1=0.8380 val8_wf1=0.7379 cls=0.3522 jepa=2.0575
epoch=044 train_wf1=0.8414 val8_wf1=0.7588 cls=0.3342 jepa=2.0314
epoch=045 train_wf1=0.8472 val8_wf1=0.7474 cls=0.3244 jepa=2.0260
epoch=046 train_wf1=0.8511 val8_wf1=0.7573 cls=0.3131 jepa=2.0018
epoch=047 train_wf1=0.8548 val8_wf1=0.7373 cls=0.3211 jepa=1.9832
epoch=048 train_wf1=0.8476 val8_wf1=0.7471 cls=0.3286 jepa=1.9753
epoch=049 train_wf1=0.8470 val8_wf1=0.7205 cls=0.3081 jepa=1.9757
epoch=050 train_wf1=0.8537 val8_wf1=0.7346 cls=0.2959 jepa=1.9496
epoch=051 train_wf1=0.8363 val8_wf1=0.7371 cls=0.3430 jepa=1.9483
epoch=052 train_wf1=0.8763 val8_wf1=0.7155 cls=0.2727 jepa=1.9319
epoch=053 train_wf1=0.8744 val8_wf1=0.7248 cls=0.2663 jepa=1.9212
epoch=054 train_wf1=0.8815 val8_wf1=0.7145 cls=0.2600 jepa=1.8925
epoch=055 train_wf1=0.8877 val8_wf1=0.7237 cls=0.2342 jepa=1.8966
epoch=056 train_wf1=0.8802 val8_wf1=0.7115 cls=0.2481 jepa=1.8659
epoch=057 train_wf1=0.8802 val8_wf1=0.7235 cls=0.2414 jepa=1.8447
epoch=058 train_wf1=0.9045 val8_wf1=0.7278 cls=0.2157 jepa=1.8325
epoch=059 train_wf1=0.9030 val8_wf1=0.7151 cls=0.2129 jepa=1.8092
epoch=060 train_wf1=0.9068 val8_wf1=0.7105 cls=0.1939 jepa=1.8169
epoch=061 train_wf1=0.8999 val8_wf1=0.7152 cls=0.2041 jepa=1.7936
epoch=062 train_wf1=0.8838 val8_wf1=0.7264 cls=0.2507 jepa=1.7813
epoch=063 train_wf1=0.9077 val8_wf1=0.7013 cls=0.1930 jepa=1.7772
epoch=064 train_wf1=0.9017 val8_wf1=0.6948 cls=0.2068 jepa=1.7588
epoch=065 train_wf1=0.9080 val8_wf1=0.7107 cls=0.1888 jepa=1.7423
epoch=066 train_wf1=0.9202 val8_wf1=0.7235 cls=0.1686 jepa=1.7343
epoch=067 train_wf1=0.9234 val8_wf1=0.6939 cls=0.1587 jepa=1.6961
epoch=068 train_wf1=0.9227 val8_wf1=0.7188 cls=0.1619 jepa=1.7011
epoch=069 train_wf1=0.9280 val8_wf1=0.7023 cls=0.1503 jepa=1.6903
epoch=070 train_wf1=0.9333 val8_wf1=0.6945 cls=0.1420 jepa=1.6596
epoch=071 train_wf1=0.9357 val8_wf1=0.7103 cls=0.1387 jepa=1.6563
epoch=072 train_wf1=0.9415 val8_wf1=0.7039 cls=0.1283 jepa=1.6145
epoch=073 train_wf1=0.9402 val8_wf1=0.6933 cls=0.1247 jepa=1.5979
epoch=074 train_wf1=0.9476 val8_wf1=0.6995 cls=0.1156 jepa=1.6026
epoch=075 train_wf1=0.9470 val8_wf1=0.6981 cls=0.1170 jepa=1.5515
epoch=076 train_wf1=0.9489 val8_wf1=0.6924 cls=0.1115 jepa=1.5485
epoch=077 train_wf1=0.9540 val8_wf1=0.7144 cls=0.1074 jepa=1.5176
epoch=078 train_wf1=0.9535 val8_wf1=0.6913 cls=0.1064 jepa=1.5001
epoch=079 train_wf1=0.9510 val8_wf1=0.7064 cls=0.1070 jepa=1.5137
epoch=080 train_wf1=0.9588 val8_wf1=0.7044 cls=0.0910 jepa=1.4984
epoch=081 train_wf1=0.9600 val8_wf1=0.6968 cls=0.0908 jepa=1.4860
epoch=082 train_wf1=0.9612 val8_wf1=0.7105 cls=0.0907 jepa=1.4675
epoch=083 train_wf1=0.9613 val8_wf1=0.7271 cls=0.0888 jepa=1.4518
epoch=084 train_wf1=0.9634 val8_wf1=0.6842 cls=0.0800 jepa=1.4230
epoch=085 train_wf1=0.9681 val8_wf1=0.6992 cls=0.0786 jepa=1.4236
epoch=086 train_wf1=0.9681 val8_wf1=0.6915 cls=0.0739 jepa=1.4066
epoch=087 train_wf1=0.9669 val8_wf1=0.6922 cls=0.0745 jepa=1.3913
epoch=088 train_wf1=0.9737 val8_wf1=0.6960 cls=0.0702 jepa=1.3597
epoch=089 train_wf1=0.9761 val8_wf1=0.6948 cls=0.0561 jepa=1.3371
epoch=090 train_wf1=0.9738 val8_wf1=0.7003 cls=0.0620 jepa=1.3330
epoch=091 train_wf1=0.9772 val8_wf1=0.7016 cls=0.0575 jepa=1.3100
epoch=092 train_wf1=0.9730 val8_wf1=0.6991 cls=0.0614 jepa=1.2807
epoch=093 train_wf1=0.9770 val8_wf1=0.7032 cls=0.0589 jepa=1.2794
epoch=094 train_wf1=0.9805 val8_wf1=0.6946 cls=0.0511 jepa=1.2377
epoch=095 train_wf1=0.9809 val8_wf1=0.6830 cls=0.0455 jepa=1.2370
epoch=096 train_wf1=0.9801 val8_wf1=0.6837 cls=0.0474 jepa=1.2234
epoch=097 train_wf1=0.9803 val8_wf1=0.6800 cls=0.0544 jepa=1.2203
epoch=098 train_wf1=0.9784 val8_wf1=0.7002 cls=0.0520 jepa=1.2072
epoch=099 train_wf1=0.9821 val8_wf1=0.7042 cls=0.0460 jepa=1.1893
epoch=100 train_wf1=0.9838 val8_wf1=0.6838 cls=0.0420 jepa=1.1511
