audio dimension: 512; text dimension: 1024; video dimension: 1024
epoch=001 train_wf1=0.3924 val8_wf1=0.2544 cls=3.2843 jepa=3.0874
epoch=065 train_wf1=0.9174 val8_wf1=0.7664 cls=0.4345 jepa=2.0720
epoch=066 train_wf1=0.9157 val8_wf1=0.7718 cls=0.4561 jepa=2.0342
epoch=067 train_wf1=0.9205 val8_wf1=0.7625 cls=0.4086 jepa=2.0623
epoch=068 train_wf1=0.9179 val8_wf1=0.7746 cls=0.4355 jepa=2.0487
epoch=069 train_wf1=0.9236 val8_wf1=0.7604 cls=0.4365 jepa=1.9982
epoch=070 train_wf1=0.9217 val8_wf1=0.7244 cls=0.4009 jepa=2.0173
epoch=071 train_wf1=0.9099 val8_wf1=0.7455 cls=0.4105 jepa=1.9787
epoch=072 train_wf1=0.9261 val8_wf1=0.7484 cls=0.3659 jepa=1.9834
epoch=073 train_wf1=0.9295 val8_wf1=0.7583 cls=0.3670 jepa=1.9452
epoch=074 train_wf1=0.9221 val8_wf1=0.7333 cls=0.3950 jepa=1.9381
epoch=075 train_wf1=0.9159 val8_wf1=0.7386 cls=0.3974 jepa=1.9218
epoch=076 train_wf1=0.9200 val8_wf1=0.7297 cls=0.3742 jepa=1.8957
epoch=077 train_wf1=0.9034 val8_wf1=0.7257 cls=0.4301 jepa=1.8781
epoch=078 train_wf1=0.9242 val8_wf1=0.7483 cls=0.3818 jepa=1.8680
epoch=079 train_wf1=0.9204 val8_wf1=0.7438 cls=0.3976 jepa=1.8377
epoch=080 train_wf1=0.9301 val8_wf1=0.7397 cls=0.3403 jepa=1.8359
epoch=081 train_wf1=0.9363 val8_wf1=0.7436 cls=0.3231 jepa=1.8073
epoch=082 train_wf1=0.9385 val8_wf1=0.7480 cls=0.3286 jepa=1.7878
epoch=083 train_wf1=0.9402 val8_wf1=0.7337 cls=0.3364 jepa=1.7682
epoch=084 train_wf1=0.9413 val8_wf1=0.7515 cls=0.2901 jepa=1.7685
epoch=085 train_wf1=0.9434 val8_wf1=0.7190 cls=0.3056 jepa=1.7707
epoch=086 train_wf1=0.9231 val8_wf1=0.7479 cls=0.3434 jepa=1.7489
epoch=087 train_wf1=0.9427 val8_wf1=0.7476 cls=0.2834 jepa=1.7450
epoch=088 train_wf1=0.9450 val8_wf1=0.7374 cls=0.2785 jepa=1.7097
epoch=089 train_wf1=0.9486 val8_wf1=0.7304 cls=0.2774 jepa=1.6852
epoch=090 train_wf1=0.9490 val8_wf1=0.7426 cls=0.2462 jepa=1.6601
epoch=091 train_wf1=0.9493 val8_wf1=0.7421 cls=0.2452 jepa=1.6607
epoch=092 train_wf1=0.9533 val8_wf1=0.7362 cls=0.2417 jepa=1.6186
epoch=093 train_wf1=0.9497 val8_wf1=0.7162 cls=0.2442 jepa=1.6168
epoch=094 train_wf1=0.9508 val8_wf1=0.7443 cls=0.2377 jepa=1.6244
epoch=095 train_wf1=0.9505 val8_wf1=0.7330 cls=0.2310 jepa=1.6164
epoch=096 train_wf1=0.9443 val8_wf1=0.7473 cls=0.2380 jepa=1.5997
epoch=097 train_wf1=0.9506 val8_wf1=0.7179 cls=0.2168 jepa=1.5771
epoch=098 train_wf1=0.9424 val8_wf1=0.7355 cls=0.2390 jepa=1.5454
epoch=099 train_wf1=0.9541 val8_wf1=0.7198 cls=0.2417 jepa=1.5486
epoch=100 train_wf1=0.9569 val8_wf1=0.7423 cls=0.1908 jepa=1.5054
