seed,rate,pattern,t,n,weighted_f1,score_delta_mean,score_mae,score_p90_abs,sign_flip_percent
69,0.4,AT,-0.5,85,86.98149682408174,0.01868346145047861,0.024005306687425166,0.05607206821441656,1.1764705882352942
69,0.4,AT,0.0,85,85.83033213285314,0.011484330322812585,0.016089872183168635,0.03699193000793459,2.3529411764705883
69,0.4,AT,0.5,85,85.83033213285314,0.0052471194854554004,0.008161954209208488,0.018900442123413096,2.3529411764705883
69,0.4,AT,1.0,85,88.1344537815126,0.0,0.0,0.0,0.0
69,0.4,AV,-1.0,96,62.79411764705881,0.000430225336458534,0.012284950605438402,0.021296292543411255,1.0416666666666665
69,0.4,AV,-0.5,96,62.79411764705881,0.00032816491633032757,0.010816314354694137,0.018361955881118774,1.0416666666666665
69,0.4,AV,0.0,96,62.79411764705881,0.0001809219732725372,0.0084752768840796,0.014197975397109985,1.0416666666666665
69,0.4,AV,0.5,96,62.79411764705881,6.295051813746493e-05,0.004911078431177884,0.008215367794036865,1.0416666666666665
69,0.4,AV,1.0,96,63.79950495049505,0.0,0.0,0.0,0.0
69,0.4,TV,-1.0,92,90.07561436672968,0.10071925045517476,0.10524377490029387,0.1617069721221924,1.0869565217391304
69,0.4,TV,-0.5,92,90.07561436672968,0.0737910327785041,0.07640461676308642,0.11471954584121705,1.0869565217391304
69,0.4,TV,0.0,92,91.14560366875386,0.047300257998437664,0.04857577407307437,0.07243183851242066,0.0
69,0.4,TV,0.5,92,91.14560366875386,0.022551524655326553,0.023024435033616814,0.034062165021896365,0.0
69,0.4,TV,1.0,92,91.14560366875386,0.0,0.0,0.0,0.0
69,0.5,ALL,-1.0,220,80.87076857568661,0.04288177316669713,0.050160190268335014,0.13567556142807005,1.8181818181818181
69,0.5,ALL,-0.5,220,80.87076857568661,0.031059718428348954,0.03711947335607626,0.09568943977355955,1.8181818181818181
69,0.5,ALL,0.0,220,80.87076857568661,0.019724356141788038,0.024391253618523477,0.06276543140411377,0.9090909090909091
69,0.5,ALL,0.5,220,80.40340611769184,0.009332602911374785,0.012037759773771872,0.029760921001434324,0.45454545454545453
69,0.5,ALL,1.0,220,79.93462408850893,0.0,0.0,0.0,0.0
69,0.5,AT,-1.0,63,88.91760719106287,0.024178290207471167,0.03151376855870088,0.06523433923721314,0.0
69,0.5,AT,-0.5,63,88.91760719106287,0.018232956499097838,0.023949100118544366,0.04821767807006836,0.0
69,0.5,AT,0.0,63,88.91760719106287,0.012147483164592394,0.016217651614357554,0.032541441917419436,0.0
69,0.5,AT,0.5,63,88.91760719106287,0.0060463883869704745,0.00821021959067337,0.017447268962860113,0.0
69,0.5,AT,1.0,63,88.91760719106287,0.0,0.0,0.0,0.0
69,0.5,AV,-1.0,74,70.29200252884462,-0.0025482130161411055,0.010755780253660035,0.01912479400634766,1.3513513513513513
69,0.5,AV,-0.5,74,70.29200252884462,-0.0026024801757287335,0.01005768677773508,0.0166347935795784,1.3513513513513513
69,0.5,AV,0.0,74,68.93594964827841,-0.0022345565234285756,0.0081648401085388,0.012794214487075807,0.0
69,0.5,AV,0.5,74,68.93594964827841,-0.0013723356674450475,0.004823995036752643,0.007678188383579254,0.0
69,0.5,AV,1.0,74,68.93594964827841,0.0,0.0,0.0,0.0
69,0.5,TV,-1.0,83,84.14229192529942,0.09758223586502564,0.09944514097668321,0.15589029788970948,3.614457831325301
69,0.5,TV,-0.5,83,84.14229192529942,0.07080777503370521,0.07124363866645887,0.11246619224548339,3.614457831325301
69,0.5,TV,0.0,83,85.31841652323581,0.04505330234406942,0.04506223585950323,0.07036311328411102,2.4096385542168677
69,0.5,TV,0.5,83,84.04248999584173,0.02137112062065357,0.02137455040117703,0.03324004709720611,1.2048192771084338
69,0.5,TV,1.0,83,82.75286018021667,0.0,0.0,0.0,0.0
69,0.6,ALL,-1.0,163,75.66525480066099,0.0425762006030218,0.04755472993489606,0.12454679012298586,0.6134969325153374
69,0.6,ALL,-0.5,163,75.66525480066099,0.03071731326107416,0.034539482544856205,0.08773491382598878,0.6134969325153374
69,0.6,ALL,0.0,163,75.66525480066099,0.01944233533680622,0.022231012097119918,0.055058142542839056,0.6134969325153374
69,0.6,ALL,0.5,163,75.03782457818369,0.009189506615597778,0.010810211118013582,0.025481438636779787,0.0
69,0.6,ALL,1.0,163,75.03782457818369,0.0,0.0,0.0,0.0
69,0.6,AT,-1.0,63,92.04723289230331,0.03153949315171866,0.03535750746313068,0.07589635848999024,1.5873015873015872
69,0.6,AT,-0.5,63,92.04723289230331,0.023135879963991187,0.02552354505788239,0.056900811195373546,1.5873015873015872
69,0.6,AT,0.0,63,92.04723289230331,0.014945339219319441,0.01631001357935251,0.03796746730804444,1.5873015873015872
69,0.6,AT,0.5,63,90.43209876543212,0.00719772752315279,0.007962324553065829,0.019348526000976564,0.0
69,0.6,AT,1.0,63,90.43209876543212,0.0,0.0,0.0,0.0
69,0.6,AV,-1.0,46,41.4986123959297,-0.0023023037482862887,0.009235330411921377,0.017720013856887817,0.0
69,0.6,AV,-0.5,46,41.4986123959297,-0.0014601334443558817,0.008584529566376106,0.016350671648979187,0.0
69,0.6,AV,0.0,46,41.4986123959297,-0.0008280607669249824,0.007083731986906218,0.012832611799240112,0.0
69,0.6,AV,0.5,46,41.4986123959297,-0.00034580987108790356,0.004325354633771855,0.008195683360099792,0.0
69,0.6,AV,1.0,46,41.4986123959297,0.0,0.0,0.0,0.0
69,0.6,TV,-1.0,54,85.39094650205762,0.09368219633621198,0.09442727426411929,0.15141950845718385,0.0
69,0.6,TV,-0.5,54,85.39094650205762,0.06697273633822247,0.067167851039105,0.1005635380744934,0.0
69,0.6,TV,0.0,54,85.39094650205762,0.041956205265941446,0.042042082313586165,0.06045252084732056,0.0
69,0.6,TV,0.5,54,85.39094650205762,0.01963592589729362,0.01965688244888076,0.028982883691787722,0.0
69,0.6,TV,1.0,54,85.39094650205762,0.0,0.0,0.0,0.0
69,0.7,ALL,-1.0,140,79.38178245870554,0.0430948874015095,0.05045985279804362,0.13522449731826783,0.7142857142857143
69,0.7,ALL,-0.5,140,80.1190476190476,0.03151263977800097,0.03772757950105837,0.09859423041343691,0.0
69,0.7,ALL,0.0,140,80.1190476190476,0.020191024583099144,0.024808310218421475,0.060950103402137766,0.0
69,0.7,ALL,0.5,140,80.1190476190476,0.009616619747664248,0.012138701230287551,0.02897914350032807,0.0
69,0.7,ALL,1.0,140,80.1190476190476,0.0,0.0,0.0,0.0
69,0.7,AT,-1.0,43,92.98336591008814,0.01727441700478626,0.027786385029727637,0.06831737160682684,0.0
69,0.7,AT,-0.5,43,92.98336591008814,0.012391607428705969,0.020935579787853154,0.05019609928131108,0.0
69,0.7,AT,0.0,43,92.98336591008814,0.00784139932934628,0.013981402700030527,0.030797410011291517,0.0
69,0.7,AT,0.5,43,92.98336591008814,0.003710329532623291,0.006942347038623898,0.014592921733856205,0.0
69,0.7,AT,1.0,43,92.98336591008814,0.0,0.0,0.0,0.0
69,0.7,AV,-1.0,45,53.47187860794986,0.0001626583333644602,0.012454480688191123,0.022163921594619752,2.2222222222222223
69,0.7,AV,-0.5,45,55.643390425999115,1.6059478123982748e-05,0.010888840837611092,0.018560609221458437,0.0
69,0.7,AV,0.0,45,55.643390425999115,-7.215243660741382e-05,0.008318187813791964,0.013760018348693849,0.0
69,0.7,AV,0.5,45,55.643390425999115,-7.565758294529385e-05,0.004674702551629808,0.007619202136993409,0.0
69,0.7,AV,1.0,45,55.643390425999115,0.0,0.0,0.0,0.0
69,0.7,TV,-1.0,52,90.45230132186653,0.10159932076931,0.10209833085536957,0.1431926131248474,0.0
69,0.7,TV,-0.5,52,90.45230132186653,0.07458091871096538,0.07483910310726899,0.10391720533370971,0.0
69,0.7,TV,0.0,52,90.45230132186653,0.04793865634844853,0.048031628131866455,0.06726123094558716,0.0
69,0.7,TV,0.5,52,90.45230132186653,0.022888215115437142,0.022894916053001698,0.03295790553092957,0.0
69,0.7,TV,1.0,52,90.45230132186653,0.0,0.0,0.0,0.0
70,0.0,ALL,-1.0,0,,,,,
70,0.0,ALL,-0.5,0,,,,,
70,0.0,ALL,0.0,0,,,,,
70,0.0,ALL,0.5,0,,,,,
70,0.0,ALL,1.0,0,,,,,
70,0.0,AT,-1.0,0,,,,,
70,0.0,AT,-0.5,0,,,,,
70,0.0,AT,0.0,0,,,,,
70,0.0,AT,0.5,0,,,,,
70,0.0,AT,1.0,0,,,,,
70,0.0,AV,-1.0,0,,,,,
70,0.0,AV,-0.5,0,,,,,
70,0.0,AV,0.0,0,,,,,
70,0.0,AV,0.5,0,,,,,
70,0.0,AV,1.0,0,,,,,
70,0.0,TV,-1.0,0,,,,,
70,0.0,TV,-0.5,0,,,,,
70,0.0,TV,0.0,0,,,,,
70,0.0,TV,0.5,0,,,,,
70,0.0,TV,1.0,0,,,,,
70,0.1,ALL,-1.0,171,81.74017282149939,-0.00983987998064847,0.05104180531064321,0.10222971439361572,2.3391812865497075
70,0.1,ALL,-0.5,171,81.11951383053666,-0.011586131408200627,0.039584747967664265,0.0759730339050293,1.7543859649122806
70,0.1,ALL,0.0,171,81.11951383053666,-0.01020310553368072,0.027087197099861345,0.05521225929260254,1.7543859649122806
70,0.1,ALL,0.5,171,80.62260915446512,-0.006124230777049622,0.013820788327452035,0.030059218406677246,0.0
70,0.1,ALL,1.0,171,80.62260915446512,0.0,0.0,0.0,0.0
70,0.1,AT,-1.0,54,86.82026508113465,-0.03362347834088184,0.05089932417979947,0.08042328357696533,0.0
70,0.1,AT,-0.5,54,86.82026508113465,-0.030629256119330723,0.04297085396117634,0.0731471300125122,0.0
70,0.1,AT,0.0,54,86.82026508113465,-0.02355706250226056,0.031352200717837723,0.05318182706832886,0.0
70,0.1,AT,0.5,54,86.82026508113465,-0.013068863777098831,0.016753951846449462,0.02953647375106812,0.0
70,0.1,AT,1.0,54,86.82026508113465,0.0,0.0,0.0,0.0
70,0.1,AV,-1.0,54,66.85057471264366,-0.047835565310109546,0.05995388332478426,0.110585618019104,5.555555555555555
70,0.1,AV,-0.5,54,66.85057471264366,-0.03954317020597281,0.04850744387065923,0.09124649688601494,5.555555555555555
70,0.1,AV,0.0,54,66.85057471264366,-0.028521400496915535,0.03433368010101495,0.06678364276885987,5.555555555555555
70,0.1,AV,0.5,54,64.89930754081698,-0.01517530892872148,0.01796416224290927,0.0358121395111084,0.0
70,0.1,AV,1.0,54,64.89930754081698,0.0,0.0,0.0,0.0
70,0.1,TV,-1.0,63,90.1360544217687,0.04311379175337534,0.043525007982102654,0.09822647571563721,1.5873015873015872
70,0.1,TV,-0.5,63,88.39789574366331,0.02869972302800133,0.029034346342086792,0.06573290824890138,0.0
70,0.1,TV,0.0,63,88.39789574366331,0.01694453897930327,0.017220208569178507,0.03945660591125489,0.0
70,0.1,TV,0.5,63,88.39789574366331,0.007586378781568436,0.007755184812205178,0.01804437637329102,0.0
70,0.1,TV,1.0,63,88.39789574366331,0.0,0.0,0.0,0.0
70,0.2,ALL,-1.0,241,77.30556343478689,-0.010136984280963657,0.05831427732289332,0.10694646835327148,2.4896265560165975
70,0.2,ALL,-0.5,241,77.74978022599309,-0.01199192914694424,0.045385428970965605,0.08385473489761353,2.0746887966804977
70,0.2,ALL,0.0,241,77.74978022599309,-0.010586486603771008,0.031162308343527723,0.060436591506004333,2.0746887966804977
70,0.2,ALL,0.5,241,77.7950866011361,-0.006368005501407805,0.01594389936426863,0.032317161560058594,1.2448132780082988
70,0.2,ALL,1.0,241,77.43885977216571,0.0,0.0,0.0,0.0
70,0.2,AT,-1.0,80,83.54169963601835,-0.016207471396774052,0.05544705474749208,0.08697066307067872,0.0
70,0.2,AT,-0.5,80,83.54169963601835,-0.016991541674360632,0.04602124751545489,0.07219210863113404,0.0
70,0.2,AT,0.0,80,83.54169963601835,-0.01424364922568202,0.03321953760460019,0.05435558557510376,0.0
70,0.2,AT,0.5,80,83.54169963601835,-0.008372838236391544,0.017613702826201914,0.0299501895904541,0.0
70,0.2,AT,1.0,80,83.54169963601835,0.0,0.0,0.0,0.0
70,0.2,AV,-1.0,90,66.66666666666666,-0.05319224283513096,0.06570382956415415,0.11521942615509033,6.666666666666667
70,0.2,AV,-0.5,90,67.79772961816305,-0.04392611179500818,0.053134094199372664,0.09670954942703247,5.555555555555555
70,0.2,AV,0.0,90,67.79772961816305,-0.03161174880547656,0.03757845115744406,0.07031083405017853,5.555555555555555
70,0.2,AV,0.5,90,67.81362007168458,-0.016758860109580886,0.01965754268070062,0.036774396896362305,3.3333333333333335
70,0.2,AV,1.0,90,66.66666666666666,0.0,0.0,0.0,0.0
70,0.2,TV,-1.0,71,83.72135736418026,0.051280089509739,0.052177912594986636,0.09950506687164307,0.0
70,0.2,TV,-0.5,71,83.72135736418026,0.034121386916704584,0.03484676201158846,0.06682837009429932,0.0
70,0.2,TV,0.0,71,83.72135736418026,0.02018600083153013,0.020711164764115508,0.04013526439666748,0.0
70,0.2,TV,0.5,71,83.72135736418026,0.009062466801891864,0.009354995484922973,0.01813042163848877,0.0
70,0.2,TV,1.0,71,83.72135736418026,0.0,0.0,0.0,0.0
70,0.3,ALL,-1.0,286,78.09969814263015,-0.008690041809023677,0.049605625075893806,0.10335642099380493,0.6993006993006993
70,0.3,ALL,-0.5,286,78.09969814263015,-0.010691453403161539,0.03873154018855803,0.08206282556056976,0.6993006993006993
70,0.3,ALL,0.0,286,78.09969814263015,-0.00961829105170665,0.026713539598757153,0.05809599161148071,0.6993006993006993
70,0.3,ALL,0.5,286,77.76347945839471,-0.005849620815809373,0.013725206627139261,0.030467703938484192,0.34965034965034963
70,0.3,ALL,1.0,286,77.42701910470662,0.0,0.0,0.0,0.0
70,0.3,AT,-1.0,82,90.05877724811403,-0.01981026134112986,0.05286048234599393,0.0950973987579346,0.0
70,0.3,AT,-0.5,82,90.05877724811403,-0.020380738940907688,0.04461613170257429,0.07372416257858277,0.0
70,0.3,AT,0.0,82,90.05877724811403,-0.01685868280871612,0.03269183031487756,0.05285773277282715,0.0
70,0.3,AT,0.5,82,90.05877724811403,-0.009805085092056088,0.01752903648629421,0.029344296455383303,0.0
70,0.3,AT,1.0,82,90.05877724811403,0.0,0.0,0.0,0.0
70,0.3,AV,-1.0,93,61.5987961263355,-0.05389043528546569,0.06019553510091638,0.11636357642710209,2.1505376344086025
70,0.3,AV,-0.5,93,61.5987961263355,-0.044705323774808195,0.04908648307525342,0.09858124256134032,2.1505376344086025
70,0.3,AV,0.0,93,61.5987961263355,-0.03233566409557737,0.03500394549180744,0.07290766239166259,2.1505376344086025
70,0.3,AV,0.5,93,60.517853519983774,-0.017234349423038062,0.018451864019997658,0.03967893123626708,1.0752688172043012
70,0.3,AV,1.0,93,59.42538544689082,0.0,0.0,0.0,0.0
70,0.3,TV,-1.0,111,83.6463125359402,0.03739549508234402,0.03832850860314326,0.07829368114471436,0.0
70,0.3,TV,-0.5,111,83.6463125359402,0.02496450478294948,0.02570860151637782,0.053272366523742676,0.0
70,0.3,TV,0.0,111,83.6463125359402,0.014763941535273113,0.015351128907085539,0.032735347747802734,0.0
70,0.3,TV,0.5,111,83.6463125359402,0.0066109902754023266,0.006954997744377669,0.015404105186462402,0.0
70,0.3,TV,1.0,111,83.6463125359402,0.0,0.0,0.0,0.0
70,0.4,ALL,-1.0,298,77.35814063074615,-0.014549575258521425,0.05030432465992518,0.09896001815795899,2.348993288590604
70,0.4,ALL,-0.5,298,78.41470805199155,-0.014792009888079343,0.039479122053356776,0.07641026377677917,1.342281879194631
70,0.4,ALL,0.0,298,78.44058428740624,-0.012147902679823389,0.027250002369584653,0.055029034614563,0.6711409395973155
70,0.4,ALL,0.5,298,78.44058428740624,-0.007014831359304438,0.013975206393773523,0.02922012805938721,0.6711409395973155
70,0.4,ALL,1.0,298,77.79139495171239,0.0,0.0,0.0,0.0
70,0.4,AT,-1.0,104,86.27998345740282,-0.019262443851822846,0.05042830147207356,0.08607240170240402,0.0
70,0.4,AT,-0.5,104,86.27998345740282,-0.019285258353472903,0.04204582507148958,0.07151703834533692,0.0
70,0.4,AT,0.0,104,86.27998345740282,-0.015707022743299603,0.030408006000260893,0.05417534112930299,0.0
70,0.4,AT,0.5,104,86.27998345740282,-0.009044248700285187,0.0161324161140678,0.02927643060684204,0.0
70,0.4,AT,1.0,104,86.27998345740282,0.0,0.0,0.0,0.0
70,0.4,AV,-1.0,104,59.70529470529471,-0.05387970172943404,0.06152086416617609,0.11356444358825683,6.730769230769231
70,0.4,AV,-0.5,104,62.57286943647637,-0.043942158665651314,0.04953963200275142,0.0890785988420248,3.8461538461538463
70,0.4,AV,0.0,104,62.53120665742025,-0.03128635784826027,0.0349158422770695,0.06281898021697999,1.9230769230769231
70,0.4,AV,0.5,104,62.53120665742025,-0.01643928366068464,0.018186983974793784,0.033428192138671875,1.9230769230769231
70,0.4,AV,1.0,104,60.536825633913026,0.0,0.0,0.0,0.0
70,0.4,TV,-1.0,90,87.54319536928233,0.036344552371237016,0.03719972802533044,0.08863763809204103,0.0
70,0.4,TV,-0.5,90,87.54319536928233,0.024084804703791936,0.024887675957547293,0.06018955707550049,0.0
70,0.4,TV,0.0,90,87.54319536928233,0.01408040647705396,0.014742449836598502,0.03669894933700562,0.0
70,0.4,TV,0.5,90,87.54319536928233,0.006220751338534885,0.006615487734476725,0.016968834400177,0.0
70,0.4,TV,1.0,90,87.54319536928233,0.0,0.0,0.0,0.0
70,0.5,ALL,-1.0,247,78.6109550652487,-0.008293430837482093,0.04831556866495957,0.09463934898376465,2.42914979757085
70,0.5,ALL,-0.5,247,78.21903078389364,-0.009767501286951153,0.03777233979510151,0.07223722934722901,2.0242914979757085
70,0.5,ALL,0.0,247,79.04596899716171,-0.008624214777036718,0.02602147554548887,0.05162570476531983,1.214574898785425
70,0.5,ALL,0.5,247,78.65221208966015,-0.005192078589669124,0.013358090178445282,0.027840518951416017,0.8097165991902834
70,0.5,ALL,1.0,247,79.4733906148602,0.0,0.0,0.0,0.0
70,0.5,AT,-1.0,85,85.76134453781512,-0.019479253033504767,0.04891459663562915,0.08326640129089356,0.0
70,0.5,AT,-0.5,85,85.76134453781512,-0.019076423193602,0.041362928051282374,0.07105762325227262,0.0
70,0.5,AT,0.0,85,85.76134453781512,-0.015344373355893528,0.030238800627343795,0.051648071408271795,0.0
70,0.5,AT,0.5,85,85.76134453781512,-0.00877546711879618,0.016181377540616427,0.027916884422302248,0.0
70,0.5,AT,1.0,85,85.76134453781512,0.0,0.0,0.0,0.0
70,0.5,AV,-1.0,81,58.14000814000815,-0.04414029741360818,0.055744892377176405,0.1025288999080658,7.4074074074074066
70,0.5,AV,-0.5,81,56.882381848067375,-0.03631117332864691,0.04446759231296586,0.08519124984741211,6.172839506172839
70,0.5,AV,0.0,81,59.25925925925925,-0.026069854627604836,0.03114753917871434,0.06162811256945133,3.7037037037037033
70,0.5,AV,0.5,81,57.960704607046054,-0.013818914599624681,0.016213964992835197,0.031987905502319336,2.4691358024691357
70,0.5,AV,1.0,81,60.27676027676028,0.0,0.0,0.0,0.0
70,0.5,TV,-1.0,81,91.44218611296468,0.03929164421595173,0.04025763535389194,0.09358656406402588,0.0
70,0.5,TV,-0.5,81,91.44218611296468,0.026544792508637463,0.02730918602075106,0.06305515766143799,0.0
70,0.5,TV,0.0,81,91.44218611296468,0.015873443335294724,0.016469823863403298,0.03802812099456787,0.0
70,0.5,TV,0.5,81,91.44218611296468,0.0071951034076419874,0.007539506403752315,0.01758897304534912,0.0
70,0.5,TV,1.0,81,91.44218611296468,0.0,0.0,0.0,0.0
70,0.6,ALL,-1.0,209,70.84974827329307,-0.0071998806001894785,0.04614154676323017,0.09497849941253664,1.9138755980861244
70,0.6,ALL,-0.5,209,70.84974827329307,-0.008469416764364288,0.035750421468150675,0.077583247423172,1.9138755980861244
70,0.6,ALL,0.0,209,69.91199147184967,-0.0074637530808243455,0.024459164928306232,0.054029798507690435,0.9569377990430622
70,0.6,ALL,0.5,209,69.91199147184967,-0.004473369078416573,0.01249411305564157,0.027915024757385262,0.9569377990430622
70,0.6,ALL,1.0,209,69.91199147184967,0.0,0.0,0.0,0.0
70,0.6,AT,-1.0,75,81.14586322333811,-0.012007617354393006,0.04495552758375804,0.08994457721710208,0.0
70,0.6,AT,-0.5,75,81.14586322333811,-0.011938809553782145,0.03648568630218506,0.07850158214569096,0.0
70,0.6,AT,0.0,75,81.14586322333811,-0.009725645780563355,0.02589056849479675,0.055355024337768566,0.0
70,0.6,AT,0.5,75,81.14586322333811,-0.005599570075670878,0.01359311600526174,0.028558802604675297,0.0
70,0.6,AT,1.0,75,81.14586322333811,0.0,0.0,0.0,0.0
70,0.6,AV,-1.0,73,53.2673084042947,-0.04320718799653935,0.05018733607681647,0.10575381517410277,4.10958904109589
70,0.6,AV,-0.5,73,53.2673084042947,-0.035599178034965304,0.040615317960308026,0.0878641903400421,4.10958904109589
70,0.6,AV,0.0,73,50.128746523843844,-0.02557880191566193,0.02876442196230366,0.06361086964607238,1.36986301369863
70,0.6,AV,0.5,73,50.128746523843844,-0.01354564892204657,0.015064188291969365,0.03350555300712585,1.36986301369863
70,0.6,AV,1.0,73,51.296767556445936,0.0,0.0,0.0,0.0
70,0.6,TV,-1.0,61,78.1880594141991,0.041801983276840114,0.04275808477255165,0.08245837688446045,1.639344262295082
70,0.6,TV,-0.5,61,78.1880594141991,0.02826299359563921,0.029024482017657796,0.05600118637084961,1.639344262295082
70,0.6,TV,0.0,61,78.1880594141991,0.01699592753267679,0.01754704966652589,0.034365057945251465,1.639344262295082
70,0.6,TV,0.5,61,78.1880594141991,0.007768294911404125,0.008067216113454005,0.01613163948059082,1.639344262295082
70,0.6,TV,1.0,61,76.37719686900014,0.0,0.0,0.0,0.0
70,0.7,ALL,-1.0,125,81.12471358428806,-0.0069843725860118866,0.03987716802954674,0.07683868408203127,0.8
70,0.7,ALL,-0.5,125,81.12471358428806,-0.008491369858384133,0.031092401042580604,0.0643160104751587,0.8
70,0.7,ALL,0.0,125,81.12471358428806,-0.007599135756492615,0.0213580983877182,0.04713764190673828,0.8
70,0.7,ALL,0.5,125,80.36672325976232,-0.004608771160244942,0.010929944291710854,0.025378388166427613,0.0
70,0.7,ALL,1.0,125,80.36672325976232,0.0,0.0,0.0,0.0
70,0.7,AT,-1.0,52,92.3076923076923,-0.01711276975961832,0.03666205360339238,0.06651757955551148,0.0
70,0.7,AT,-0.5,52,92.3076923076923,-0.016929510694283705,0.031089535126319297,0.05975387096405029,0.0
70,0.7,AT,0.0,52,92.3076923076923,-0.013730830871141873,0.02280102211695451,0.04680879116058349,0.0
70,0.7,AT,0.5,52,92.3076923076923,-0.007910404067773085,0.012247384740756108,0.025776946544647215,0.0
70,0.7,AT,1.0,52,92.3076923076923,0.0,0.0,0.0,0.0
70,0.7,AV,-1.0,32,56.25,-0.04143248905893415,0.052980058710090816,0.0916952632367611,3.125
70,0.7,AV,-0.5,32,56.25,-0.033575942332390696,0.04190052027115598,0.07207815796136856,3.125
70,0.7,AV,0.0,32,56.25,-0.023795644752681255,0.029090650379657745,0.05051562190055847,3.125
70,0.7,AV,0.5,32,52.80425219941349,-0.012463462364394218,0.014973258192185313,0.02669265866279602,0.0
70,0.7,AV,1.0,32,52.80425219941349,0.0,0.0,0.0,0.0
70,0.7,TV,-1.0,41,85.66738139908873,0.032747734247184385,0.03372822774619591,0.06386744976043701,0.0
70,0.7,TV,-0.5,41,85.66738139908873,0.021788865327835083,0.022660430611633673,0.04369533061981201,0.0
70,0.7,TV,0.0,41,85.66738139908873,0.012818826044478067,0.013492886249612018,0.02654719352722168,0.0
70,0.7,TV,0.5,41,85.66738139908873,0.005709156394004822,0.006103287019380709,0.01232600212097168,0.0
70,0.7,TV,1.0,41,85.66738139908873,0.0,0.0,0.0,0.0
